route,score,source
0-20-24-25-27-29-30-28-26-23-22-21-0,50.80359030264955,seed602_lns_start23_random_best_rm8_tw6
0-67-65-62-74-72-61-64-68-66-69-0,57.788273530844606,seed601_lns_start23_mixed_regret_rm8_tw15
0-5-7-8-10-11-9-6-4-2-1-75-0,58.85414551960536,seed601_lns_start22_late_random_best_rm6_tw6
0-67-65-63-62-74-72-61-64-68-66-69-0,59.403108723710105,seed601_lns_start21_late_regret_rm8_tw8
0-5-3-7-8-10-11-9-6-4-2-1-75-0,59.618077542105574,seed601_lns_start23_mixed_regret_rm8_tw15
0-43-42-41-40-44-46-45-48-51-50-52-49-47-0,64.80747449698114,seed601_lns_start23_mixed_regret_rm8_tw15
0-90-87-86-83-84-85-88-89-91-0,70.84416470350655,seed601_lns_start21_late_regret_rm5_tw6
0-90-87-86-83-82-84-85-88-89-91-0,76.06956532288787,seed601_lns_start23_mixed_regret_rm8_tw15
0-13-17-18-19-15-16-14-12-0,95.88470913081827,seed601_lns_start23_mixed_regret_rm8_tw15
0-98-96-95-94-92-93-97-100-99-0,95.94313062205805,seed601_lns_start22_late_best_rm6_tw6
0-32-33-31-35-37-38-39-36-34-0,97.2271627850669,seed601_lns_start23_mixed_regret_rm8_tw15
0-98-96-95-94-92-93-97-100-99-3-0,97.6315996307011,seed601_lns_start22_late_random_best_rm6_tw6
0-57-55-54-53-56-58-60-59-0,101.88256760196126,seed601_lns_start23_mixed_regret_rm8_tw15
0-81-78-76-71-70-73-77-79-80-0,127.29748041459519,seed601_lns_start21_late_regret_rm8_tw8
0-81-78-76-71-70-73-77-79-80-63-0,128.04033086271068,seed601_lns_start23_mixed_regret_rm8_tw15
0-82-78-76-71-70-73-77-79-80-81-0,142.02838965274069,seed601_lns_start21_late_regret_rm5_tw6
