route,score,source
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-42-41-43-48-0,157.6649778310223,seed601_lns_start19_mixed_regret_rm5_tw6_guarded
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-44-46-45-51-50-52-47-42-41-43-48-20-0,168.28911445188697,seed601_lns_start22_late_random_best_rm5_tw15
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-42-41-43-48-20-0,168.5565520064439,seed601_lns_start22_late_regret_rm8_tw15
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-45-51-50-52-47-41-46-43-48-20-0,180.0700053543105,seed601_lns_start26_late_regret_rm6_tw8
0-67-63-62-74-72-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-41-61-48-0,180.92878173356453,seed604_lns_start15_late_random_best_rm8_tw6
0-67-62-74-72-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-42-41-43-48-61-0,184.29093042068172,seed601_lns_start20_late_best_rm5_tw12
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-50-51-31-52-47-42-41-43-48-0,184.78622442669538,seed601_lns_start14_late_best_rm6_tw15_guarded
0-67-63-62-74-72-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-61-48-20-0,193.19930145172427,seed601_lns_start35_late_best_rm8_tw8
0-67-62-74-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-45-46-51-50-52-47-42-43-48-72-63-0,194.36503014797546,seed601_lns_start15_late_best_rm5_tw15
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,195.30005655916443,seed602_lns_start40_mixed_regret_rm4_tw15
