route,score,source
0-42-36-39-5-45-2-69-12-47-15-16-11-52-64-19-18-21-23-51-49-22-57-9-20-56-32-1-58-0,2318.765807087013,seed702_explore_lns_start44_late_best_rm25_tw10
0-65-59-63-33-28-27-29-31-30-62-44-40-38-41-61-6-7-8-46-3-53-10-66-68-54-37-35-43-1-4-70-13-48-0,3446.7208076247707,seed701_explore_guarded
0-65-63-33-27-62-64-30-67-44-40-38-41-61-53-6-7-8-46-3-55-68-54-37-35-43-1-4-60-17-13-10-70-0,4025.303566431805,seed702_explore_guarded
0-65-39-36-42-5-45-2-69-12-47-16-15-11-52-64-51-19-23-21-18-49-22-57-9-50-34-26-32-4-1-60-0,4101.282698210936,seed701_explore_guarded
0-14-65-63-33-28-27-29-31-30-44-40-38-41-61-53-7-8-6-46-3-43-54-37-35-68-55-4-1-60-17-58-25-24-20-70-0,4905.462267529538,seed702_explore_guarded
0-42-36-39-5-45-2-14-47-15-11-52-69-12-16-9-57-23-21-18-49-22-33-26-20-66-68-17-13-24-58-0,4907.888272410505,seed701_explore_lns_start58_late_regret_rm25_tw6
0-65-63-33-27-28-31-62-30-29-38-40-44-41-61-7-8-3-46-6-53-10-55-68-54-37-35-43-4-60-13-24-20-48-25-70-0,4915.416289759325,seed702_explore_guarded
0-14-65-63-27-31-29-62-64-67-44-40-38-41-61-6-7-8-46-3-53-10-66-56-54-37-35-43-1-4-60-17-13-55-70-0,4917.175174136857,seed702_explore_guarded
0-42-36-39-5-45-2-14-47-15-11-69-12-16-9-57-23-21-18-19-49-22-67-30-34-32-56-55-68-0,5015.570249705856,seed702_explore_lns_start53_late_regret_rm25_tw12
0-42-36-39-5-45-2-14-47-15-11-52-69-12-16-9-57-19-18-21-49-22-30-29-56-66-55-4-60-13-24-25-0,5175.256493773098,seed702_explore_lns_start48_late_random_best_rm25_tw15
0-65-14-59-63-33-28-29-62-67-61-44-40-38-41-7-8-3-46-6-53-10-55-68-43-35-37-54-56-66-24-20-48-13-17-70-0,5267.60014056451,seed701_explore_guarded
0-65-59-63-33-28-27-29-64-61-44-40-38-41-6-7-8-3-46-53-10-66-56-54-37-35-43-4-1-70-68-55-60-17-13-58-25-0,5300.10529826967,seed701_explore_guarded
0-65-14-59-63-33-28-27-31-61-44-40-38-41-6-7-8-3-46-53-10-66-56-54-37-35-43-1-4-55-68-70-60-13-58-25-48-0,5350.09439790012,seed701_explore_guarded
0-65-42-36-39-5-45-2-69-12-47-16-11-64-19-18-57-22-49-51-62-67-30-26-50-20-66-55-68-48-0,5580.127954491097,seed702_explore_lns_start52_random_best_rm25_tw6
0-65-63-33-28-31-27-29-62-67-61-44-40-38-41-7-8-3-46-6-53-10-66-56-68-54-37-35-43-1-4-70-55-60-13-58-25-48-0,5926.672288664568,seed701_explore_guarded
0-65-59-63-33-28-27-29-31-62-61-44-40-38-41-6-7-8-3-46-53-10-66-56-54-37-35-43-4-1-70-55-60-17-13-24-20-0,6073.346250005735,seed702_explore_guarded
0-65-59-63-33-28-27-29-31-62-64-61-44-40-38-41-7-8-3-46-6-53-10-55-68-54-37-35-43-1-4-70-66-50-32-48-0,6186.291373124651,seed702_explore_guarded
0-42-36-39-5-45-2-69-12-47-16-15-11-52-59-9-57-23-21-18-49-22-64-67-50-34-26-32-56-66-68-4-1-24-48-0,6240.055240859004,seed701_explore_guarded
0-42-36-39-5-45-2-69-47-15-16-12-11-52-59-9-19-18-49-22-57-51-30-29-26-20-24-68-55-17-13-58-25-0,6255.646420812713,seed702_explore_lns_start83_late_best_rm25_tw10
0-63-52-62-30-29-31-38-40-44-61-7-8-6-53-9-10-55-41-37-43-3-1-4-46-60-17-13-58-25-48-24-0,6262.465232562987,seed701_explore_lns_start38_mixed_random_best_rm25_tw15
0-59-63-33-28-27-29-31-30-64-61-44-40-38-41-3-8-46-6-7-10-53-55-68-54-37-35-43-1-4-60-17-58-24-56-70-0,6372.315823694248,seed702_explore_guarded
0-42-36-39-5-45-2-69-14-47-15-59-11-12-16-9-52-57-23-21-18-49-22-51-30-26-34-50-56-1-4-17-13-58-48-25-0,6445.675588500166,seed701_explore_guarded
0-65-42-36-39-5-45-2-69-47-15-16-11-12-52-9-57-23-18-19-49-22-62-67-30-50-66-55-60-13-58-25-0,6450.691813485085,seed702_explore_lns_start6_late_regret_rm25_tw15
0-65-59-63-33-28-27-31-62-64-67-44-40-38-41-61-6-7-8-46-3-53-10-55-68-54-37-35-43-1-4-70-60-13-58-25-48-32-0,6488.7896777675605,seed702_explore_guarded
0-42-36-39-5-45-2-69-14-47-15-11-12-59-16-9-52-22-19-23-21-18-49-57-64-66-56-32-68-55-13-58-48-0,6505.265615923716,seed701_explore_lns_start66_late_random_best_rm25_tw12
0-42-36-39-5-45-2-69-12-47-15-16-11-52-21-23-57-22-64-51-31-28-26-49-20-9-55-68-17-48-25-0,6598.79709627573,seed701_explore_lns_start4_late_regret_rm25_tw10
0-42-36-39-5-45-2-69-12-47-16-15-11-52-59-9-57-22-49-19-18-51-30-26-29-34-20-68-55-10-13-17-24-48-25-0,6647.074094039278,seed702_explore_guarded
0-65-59-63-28-27-31-61-44-38-19-57-53-6-7-8-46-3-41-37-40-43-4-55-60-10-17-13-24-20-48-25-58-0,6693.993346042912,seed701_explore_lns_start5_mixed_best_rm25_tw8
0-42-36-39-5-45-2-69-14-47-15-11-12-59-16-9-52-57-19-18-21-23-22-49-51-67-34-26-32-56-13-17-25-0,6791.267142147918,seed701_explore_lns_start23_late_best_rm20_tw15
0-42-36-39-5-45-2-14-47-12-69-52-11-15-16-9-57-23-21-18-19-49-22-51-30-26-34-67-56-20-24-13-17-60-58-25-0,6805.614612370333,seed702_explore_guarded
0-42-36-39-5-45-2-14-47-15-11-52-69-12-16-9-57-19-23-21-18-22-49-51-67-31-32-56-66-48-25-0,6814.436585634925,seed702_explore_lns_start37_late_random_best_rm20_tw8
0-42-36-39-5-45-2-69-47-15-12-52-11-16-9-57-22-49-18-51-67-31-30-33-26-56-68-4-60-17-58-0,6885.319687026556,seed702_explore_lns_start2_late_regret_rm25_tw15
0-42-36-39-5-45-2-69-12-47-16-15-11-52-59-9-57-23-21-18-49-22-51-30-29-34-26-32-50-20-24-13-17-48-58-0,6923.6038119866935,seed701_explore_guarded
0-42-36-39-5-45-2-47-65-69-15-16-11-12-9-59-57-19-18-21-22-49-51-30-34-50-20-55-4-60-13-25-0,6926.313341057603,seed701_explore_lns_start24_late_random_best_rm25_tw12
0-42-36-39-5-45-2-69-14-47-15-59-11-12-16-9-52-57-22-49-18-51-30-31-29-26-32-55-17-13-0,6936.200202658722,seed702_explore_lns_start85_late_random_best_rm25_tw12
0-42-36-39-5-45-2-69-12-47-15-16-11-52-19-18-21-23-9-57-22-49-51-63-33-26-50-56-66-68-4-48-25-0,6952.644580332361,seed702_explore_lns_start74_late_best_rm25_tw12
0-42-36-39-5-45-2-14-47-12-11-15-16-52-23-21-18-19-64-51-49-22-57-31-30-28-26-20-24-13-17-60-70-0,6973.017819269064,seed701_explore_lns_start62_random_regret_rm25_tw8
0-42-36-39-5-45-2-69-14-47-15-52-11-12-16-57-22-19-18-49-51-62-67-50-34-30-26-32-20-24-10-13-60-55-70-0,6991.459322116199,seed701_explore_guarded
0-42-36-39-5-45-2-69-14-47-15-11-52-12-16-9-57-22-49-19-18-51-63-62-50-30-34-26-32-68-1-4-60-48-0,7029.876784565799,seed702_explore_guarded
0-14-59-63-33-28-27-31-62-64-61-44-40-38-41-7-6-8-53-46-3-43-37-35-54-56-66-20-24-25-58-10-17-60-70-1-0,7037.172629598384,seed701_explore_guarded
0-42-36-39-5-45-2-14-47-15-11-52-69-12-16-9-19-23-21-18-49-22-57-64-51-62-56-55-24-25-48-0,7054.061463395948,seed702_explore_lns_start63_late_regret_rm20_tw6
