route,score,source
0-2-6-7-8-46-4-45-3-1-70-0,94.92623984546442,seed705_explore_lns_start21_random_random_best_rm25_tw6
0-2-6-7-8-46-4-45-5-3-1-0,95.88470913081827,seed601_lns_start1_random_regret_rm6_tw6_guarded
0-69-6-7-8-46-4-45-5-3-1-0,96.71809961385824,seed710_explore_lns_start10_mixed_regret_rm20_tw15
0-69-2-6-8-46-4-45-5-3-1-0,96.82753995191467,seed713_explore_lns_start1_late_regret_rm25_tw6
0-22-24-23-21-48-18-19-49-20-66-0,98.44628516308504,seed708_explore_lns_start1_random_random_best_rm25_tw8
0-22-24-23-21-48-18-19-49-20-64-0,99.29775147600115,seed706_explore_lns_start1_random_best_rm15_tw10
0-69-2-6-7-8-46-45-5-3-1-70-0,100.62839937689573,seed702_explore_lns_start1_late_regret_rm25_tw10
0-12-10-11-15-16-17-47-14-55-0,101.07032938649525,seed709_explore_lns_start12_mixed_random_best_rm15_tw6
0-57-24-23-21-48-18-19-49-22-0,101.72278859313671,seed703_explore_lns_start3_random_random_best_rm20_tw10
0-61-44-43-38-37-35-36-40-39-41-0,102.53890745076174,seed701_explore_lns_start43_random_random_best_rm15_tw10
0-42-44-43-38-37-35-36-40-39-41-0,102.54545588910067,seed601_lns_start42_mixed_regret_rm8_tw10
0-61-70-2-8-46-4-45-5-3-1-0,102.58072977474943,seed706_explore_lns_start1_mixed_random_best_rm15_tw8
0-61-42-44-43-38-37-35-36-40-41-0,102.65645512481674,seed702_explore_lns_start51_mixed_random_best_rm20_tw15
0-61-42-44-43-38-37-35-36-40-39-0,102.70808525077234,seed716_explore_lns_start0_late_best_rm25_tw8
0-70-2-6-7-8-46-4-45-1-61-0,102.89131521081394,seed701_explore_lns_start1_mixed_random_best_rm25_tw15
0-69-11-9-53-55-70-68-0,103.30810508959797,seed705_explore_lns_start1_mixed_regret_rm25_tw12
0-61-1-3-5-45-46-8-7-6-2-70-0,103.88879044071486,seed701_explore_lns_start0_random_random_best_rm15_tw10
0-61-1-3-5-46-8-7-6-2-70-68-0,104.09427555970166,seed715_explore_lns_start1_mixed_best_rm20_tw8
0-68-61-70-6-8-46-4-45-5-3-1-0,104.77897122761927,seed711_explore_lns_start0_mixed_best_rm20_tw8
0-44-39-38-37-35-36-40-43-42-54-0,104.965217829527,seed715_explore_lns_start42_mixed_regret_rm25_tw12
0-68-61-2-6-8-46-4-45-5-3-1-0,105.06075764399922,seed701_explore_lns_start55_random_best_rm10_tw15
0-61-70-6-7-8-46-4-45-5-3-1-0,105.68833982175039,seed605_lns_start55_mixed_best_rm6_tw6
