route,score,source
0-5-2-20-24-22-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-8-21-0,1346.861874490432,seed601_lns_start79_mixed_regret_rm6_tw12
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-25-9-11-10-48-8-21-0,2086.8407703244466,seed601_lns_start68_mixed_random_best_rm8_tw6
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-10-8-21-0,2328.478282960731,seed608_lns_start68_mixed_random_best_rm5_tw15
0-5-2-1-20-22-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-8-21-0,2384.128365355627,seed603_lns_start79_late_regret_rm8_tw15
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-8-21-0,2601.5091163121774,seed602_lns_start68_mixed_best_rm4_tw8
0-5-2-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-41-8-0,2603.1345909994025,seed606_lns_start79_mixed_random_best_rm6_tw10
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-8-0,2628.089549321571,seed601_lns_start68_random_regret_rm4_tw12
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-21-0,2633.187126678772,seed602_lns_start68_random_regret_rm3_tw6
0-5-2-1-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-8-21-0,2635.154689957112,seed601_lns_start68_late_best_rm4_tw6_guarded
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-10-48-8-21-0,2658.6455613153867,seed602_lns_start68_mixed_random_best_rm8_tw6
0-5-2-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-48-21-8-0,2660.2903605558895,seed604_lns_start79_mixed_random_best_rm8_tw6
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,2763.0510003401396,seed601_lns_start68_late_best_rm4_tw6
0-5-2-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-8-21-41-0,3366.5414157620417,seed602_lns_start79_mixed_random_best_rm6_tw6
0-20-24-27-22-1-2-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,3390.53514258446,seed601_lns_start87_random_best_rm3_tw15
0-20-5-1-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,3538.7045257258424,seed603_lns_start79_mixed_random_best_rm6_tw10
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-41-8-0,4159.640088496939,seed605_lns_start68_mixed_random_best_rm8_tw10
0-5-2-22-24-20-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-42-0,4173.0632358503535,seed603_lns_start87_random_best_rm8_tw10
0-5-2-1-20-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-48-0,4276.810434478905,seed601_lns_start68_mixed_regret_rm8_tw15
0-20-22-24-27-30-2-1-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-48-8-0,4448.536553592472,seed606_lns_start86_random_random_best_rm5_tw6
0-20-24-27-22-1-2-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-48-21-8-0,5075.111654888158,seed601_lns_start87_random_best_rm6_tw6
0-5-2-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-10-70-8-21-0,5085.61044016369,seed602_lns_start79_mixed_regret_rm6_tw6
0-5-2-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-10-70-8-21-0,5105.908211696783,seed608_lns_start79_mixed_regret_rm8_tw12
0-5-2-22-24-20-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-47-21-8-0,5312.069198458162,seed606_lns_start89_random_best_rm4_tw6
0-5-2-20-24-22-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-8-70-0,5465.971053689898,seed608_lns_start79_mixed_regret_rm8_tw15
0-5-2-20-24-22-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-11-9-10-21-70-0,5515.858529457539,seed607_lns_start79_mixed_regret_rm8_tw6
