route,score,source
0-2-45-5-8-7-46-4-3-1-70-100-0,111.94862028540865,seed603_lns_start5_late_random_best_rm8_tw10_guarded
0-63-76-19-49-20-22-48-24-91-80-0,136.7200658165442,seed603_lns_start5_random_random_best_rm8_tw8
0-2-45-5-8-7-46-3-1-4-60-100-0,179.1939204528263,seed601_lns_start4_random_best_rm6_tw6
0-2-45-5-8-6-46-3-1-4-60-100-0,179.1939204528263,seed605_lns_start6_late_random_best_rm8_tw8_guarded
0-63-76-18-21-19-22-49-20-48-24-0,182.8155437015309,seed603_lns_start5_random_random_best_rm8_tw12
0-72-42-44-39-36-38-40-43-37-35-93-0,232.9114920719614,seed601_lns_start6_late_regret_rm8_tw8
0-98-2-45-5-3-8-6-46-4-1-60-0,270.80829003550684,seed606_lns_start4_mixed_random_best_rm8_tw8_guarded
0-63-76-18-21-19-49-22-20-48-24-80-0,289.4504098475339,seed601_lns_start6_late_regret_rm8_tw8
0-63-18-21-23-19-49-22-20-48-24-80-0,300.3600247178522,seed605_lns_start7_mixed_random_best_rm6_tw8_guarded
0-72-42-44-39-38-36-40-41-37-35-93-0,313.82035719711223,seed601_lns_start6_late_regret_rm8_tw8_guarded
0-92-64-95-67-71-81-61-68-55-70-0,386.8060049581222,seed605_lns_start6_mixed_random_best_rm6_tw12
0-47-15-11-9-59-97-75-58-74-0,406.8400642908257,seed604_lns_start5_mixed_best_rm8_tw6
0-47-15-16-11-59-97-75-58-74-0,477.41720655786423,seed601_lns_start6_late_regret_rm8_tw8
0-98-2-45-5-8-6-46-4-3-1-100-60-0,482.31342132523093,seed601_lns_start4_random_best_rm6_tw6_guarded
0-98-2-45-5-8-7-46-4-3-1-100-60-0,498.49189789125194,seed601_lns_start6_late_regret_rm8_tw8_guarded
0-47-15-16-11-59-97-75-58-77-0,523.4903312782734,seed605_lns_start7_mixed_random_best_rm6_tw8_guarded
0-47-15-16-11-9-59-97-75-58-0,559.6920779839766,seed604_lns_start5_mixed_regret_rm6_tw10
0-92-64-95-67-71-81-61-68-70-4-0,579.1959425184637,seed602_lns_start5_mixed_regret_rm8_tw12
0-47-15-16-11-9-59-75-97-74-0,589.660276497287,seed606_lns_start4_mixed_random_best_rm8_tw10
0-33-30-31-29-27-28-26-32-34-50-91-0,595.1525022023861,seed603_lns_start6_mixed_regret_rm8_tw10_guarded
0-83-23-51-85-84-56-94-96-54-91-0,606.8703013816103,seed606_lns_start6_mixed_random_best_rm8_tw8
0-92-95-62-67-94-71-81-61-68-70-4-0,608.5901282490058,seed603_lns_start6_mixed_regret_rm8_tw10_guarded
0-47-15-16-11-9-97-75-58-77-74-0,616.2289363474342,seed606_lns_start4_mixed_random_best_rm8_tw8_guarded
0-14-47-16-15-11-59-97-75-58-74-0,629.5649307063098,seed602_lns_start4_mixed_regret_rm8_tw12
0-92-64-95-67-71-81-61-68-55-70-60-0,651.093297482586,seed604_lns_start5_mixed_regret_rm8_tw6
0-2-45-5-8-7-6-46-4-3-1-100-90-0,683.1828346984012,seed608_lns_start6_mixed_random_best_rm8_tw6_guarded
0-14-15-16-11-59-97-75-58-77-74-0,688.4778597635616,seed604_lns_start7_late_regret_rm8_tw8_guarded
0-92-95-62-67-94-71-81-61-68-55-70-60-0,692.927752391194,seed608_lns_start6_mixed_random_best_rm8_tw6_guarded
0-65-69-82-99-52-57-86-87-77-25-89-0,694.1701345061267,seed601_lns_start6_late_regret_rm8_tw8_guarded
0-2-45-5-8-6-46-3-1-4-60-90-0,694.8284854507923,seed601_lns_start5_late_regret_rm6_tw12_guarded
0-2-45-5-8-7-46-3-1-4-60-90-0,694.8284854507923,seed604_lns_start7_late_regret_rm8_tw8_guarded
0-2-45-5-8-7-46-4-3-1-100-60-74-0,697.9225466839101,seed604_lns_start5_mixed_regret_rm6_tw10
0-92-64-95-67-71-81-61-68-55-70-4-0,720.9085274694921,seed606_lns_start5_mixed_regret_rm8_tw6
0-47-15-16-11-59-97-75-58-74-13-0,736.8385450304509,seed601_lns_start6_mixed_random_best_rm6_tw12
0-47-15-16-11-87-59-97-75-58-77-0,736.9340339827228,seed603_lns_start5_late_random_best_rm8_tw10_guarded
0-47-15-16-11-59-97-75-58-77-74-0,742.0089807460846,seed601_lns_start5_late_random_best_rm8_tw8
0-47-15-16-9-59-97-75-58-74-70-0,742.6404375967049,seed607_lns_start4_mixed_best_rm8_tw8
0-2-45-5-8-7-46-3-1-100-60-9-0,754.9747291767949,seed606_lns_start5_mixed_regret_rm8_tw6
0-98-88-6-79-73-78-12-10-13-17-0,759.8120251070773,seed607_lns_start7_random_random_best_rm6_tw12
0-65-88-6-79-73-78-12-10-13-17-0,771.6206971602375,seed602_lns_start4_mixed_regret_rm8_tw12
0-2-45-5-8-7-46-4-3-1-100-60-53-0,777.9503919513137,seed602_lns_start4_random_regret_rm8_tw8
0-65-69-98-82-99-52-86-87-57-25-89-0,810.7148684352712,seed601_lns_start5_late_random_best_rm8_tw8
0-69-98-82-99-52-57-86-87-77-25-89-0,810.8520655123741,seed602_lns_start4_mixed_regret_rm8_tw12
0-92-64-95-67-71-96-81-61-68-55-70-80-0,835.6140090139056,seed606_lns_start4_late_random_best_rm6_tw10_guarded
0-14-12-78-73-79-6-88-10-17-0,837.8105392653295,seed601_lns_start4_random_best_rm6_tw8
0-47-15-16-11-9-59-97-58-74-90-0,845.5950943806362,seed601_lns_start4_mixed_regret_rm8_tw15
0-33-30-31-29-27-28-26-32-34-50-66-0,849.3090424497277,seed605_lns_start7_mixed_random_best_rm6_tw8_guarded
0-83-23-51-85-84-56-91-96-54-41-0,860.235480709638,seed601_lns_start5_random_best_rm6_tw8
0-92-64-95-67-71-81-61-68-55-70-17-0,874.0241092270982,seed601_lns_start6_late_regret_rm8_tw8
0-83-64-51-76-85-84-56-91-96-54-41-0,874.8577317580775,seed605_lns_start7_mixed_random_best_rm6_tw8_guarded
0-62-33-30-31-29-27-28-26-32-34-50-0,879.2317638283193,seed602_lns_start4_mixed_best_rm8_tw6
0-83-23-51-85-84-56-94-96-41-0,881.1373144217569,seed603_lns_start7_late_best_rm8_tw15
0-2-45-5-8-7-46-3-1-4-60-100-90-0,890.7820620227272,seed601_lns_start6_late_regret_rm8_tw8
0-2-45-5-8-6-46-3-1-4-60-100-90-0,890.7820620227272,seed602_lns_start7_late_regret_rm8_tw10_guarded
0-83-23-18-51-85-84-56-94-96-54-91-0,895.1079798873358,seed603_lns_start4_random_regret_rm6_tw10
0-92-64-95-67-71-94-81-61-68-70-4-0,895.1898426569754,seed603_lns_start6_mixed_regret_rm8_tw10
0-65-69-82-99-52-57-86-87-74-77-25-89-0,895.7133762089246,seed607_lns_start6_mixed_regret_rm8_tw8
0-63-76-18-21-23-22-20-49-48-24-9-0,901.2746130676273,seed601_lns_start7_late_best_rm8_tw15_guarded
0-83-19-51-85-84-56-94-96-54-41-0,912.2460242784183,seed601_lns_start7_late_best_rm8_tw15_guarded
0-65-69-98-82-99-52-57-86-87-74-25-89-0,935.1165710706601,seed605_lns_start7_mixed_random_best_rm6_tw8_guarded
0-83-23-51-85-84-94-96-54-41-70-0,950.3006014081616,seed607_lns_start4_late_random_best_rm8_tw6
0-2-45-5-8-7-46-3-1-100-55-60-9-0,950.7823107594409,seed602_lns_start5_mixed_regret_rm8_tw12
0-65-69-82-99-52-87-86-57-66-25-89-0,964.3956143736957,seed601_lns_start7_random_regret_rm8_tw12
0-72-42-44-39-38-36-40-43-37-35-93-90-0,966.3075225182483,seed604_lns_start4_random_random_best_rm3_tw10
0-2-45-5-8-7-46-3-1-4-60-100-61-0,975.1814678778188,seed601_lns_start5_random_best_rm6_tw8
0-65-69-98-82-99-52-86-87-57-66-91-89-0,980.3981070039895,seed602_lns_start6_late_best_rm8_tw10
0-92-64-95-67-71-81-61-68-55-70-10-0,986.2869207194412,seed601_lns_start4_random_best_rm6_tw6_guarded
0-65-69-82-99-52-59-87-86-57-25-89-0,988.2237502629309,seed606_lns_start4_mixed_random_best_rm8_tw8_guarded
0-92-64-95-67-71-81-61-68-55-70-6-0,990.1414343026173,seed603_lns_start7_mixed_regret_rm6_tw6
0-92-64-95-67-71-81-61-68-55-100-70-17-0,993.7289321604633,seed604_lns_start7_late_regret_rm8_tw8_guarded
0-69-98-82-99-52-57-86-87-58-77-25-89-0,1014.4391916936539,seed605_lns_start7_random_random_best_rm6_tw10
0-2-45-5-8-6-46-3-1-4-60-53-74-0,1018.7398219475377,seed604_lns_start5_mixed_regret_rm6_tw10_guarded
0-63-76-21-19-49-22-20-48-24-80-41-0,1022.3722774721282,seed603_lns_start4_random_regret_rm6_tw10
0-65-69-82-99-52-9-87-86-57-25-89-0,1023.3155948483854,seed606_lns_start4_mixed_random_best_rm8_tw8
0-65-83-51-85-84-56-94-96-41-54-91-0,1027.7726570802938,seed605_lns_start7_random_random_best_rm6_tw10
0-92-64-95-67-71-81-61-68-55-70-90-0,1043.5231829784252,seed604_lns_start5_mixed_regret_rm6_tw10
0-65-82-98-69-90-99-52-57-86-74-25-89-0,1046.4486548132713,seed603_lns_start5_late_random_best_rm8_tw10_guarded
0-65-83-23-51-85-84-56-91-96-54-41-0,1048.5978991990116,seed606_lns_start4_random_regret_rm8_tw6
0-83-23-51-85-84-56-94-96-54-41-0,1049.8982984626932,seed601_lns_start7_late_best_rm8_tw15
0-83-64-23-51-85-84-56-91-94-96-54-0,1052.1195161388348,seed601_lns_start4_random_best_rm6_tw8
0-14-12-88-7-79-73-78-17-13-10-0,1057.6306011939853,seed604_lns_start5_mixed_regret_rm6_tw10_guarded
0-14-15-16-11-59-97-75-58-74-90-0,1060.321561026166,seed601_lns_start6_late_regret_rm8_tw8_guarded
0-65-69-98-82-99-52-86-87-9-57-89-0,1061.7172983658802,seed608_lns_start5_late_random_best_rm5_tw12
0-92-64-95-67-71-81-61-68-55-70-58-0,1061.899101271798,seed602_lns_start5_mixed_regret_rm8_tw10
