route,score,source
0-69-5-2-98-88-82-99-52-12-14-47-16-15-53-90-65-57-86-59-87-9-11-10-78-73-79-7-8-46-3-45-6-68-66-74-77-58-97-13-17-60-55-100-70-1-4-0,4163.8633874771,seed608_lns_start52_mixed_best_rm6_tw15
0-65-83-64-95-62-31-29-28-30-33-63-76-92-71-72-61-81-94-67-85-51-18-21-23-19-49-22-20-84-50-34-27-26-32-93-54-96-80-91-56-66-24-48-25-77-58-74-89-0,5129.719292454211,seed601_lns_start42_late_regret_rm8_tw10_guarded
0-65-83-64-95-62-30-28-29-31-71-72-61-92-85-63-76-18-21-23-19-49-22-51-84-94-67-34-27-26-32-33-50-93-96-54-81-80-91-56-66-20-24-48-25-77-58-74-13-17-0,5453.009394293144,seed603_lns_start44_random_regret_rm4_tw6_guarded
0-65-83-64-95-62-30-28-27-29-31-72-71-67-63-85-76-18-21-23-19-49-22-51-84-56-92-90-81-54-96-94-50-34-26-32-33-89-20-24-48-25-77-58-74-66-91-80-93-0,5525.650142058133,seed608_lns_start43_mixed_random_best_rm6_tw12_guarded
0-65-83-64-62-63-30-28-29-31-67-71-72-61-92-95-84-51-22-21-18-23-19-49-76-85-33-26-27-32-34-50-93-96-81-54-80-91-56-66-74-58-77-25-24-20-48-89-0,6051.085612955042,seed606_lns_start44_random_regret_rm5_tw6
0-65-83-64-95-62-30-28-29-31-72-71-67-63-76-18-21-23-19-22-51-85-84-56-92-90-81-54-96-94-50-34-27-26-32-33-89-49-20-24-48-25-77-58-74-66-91-93-0,6073.988812809546,seed605_lns_start45_late_regret_rm8_tw6_guarded
0-65-83-64-92-95-62-31-29-27-28-30-33-63-76-19-23-21-18-51-84-71-72-61-81-94-67-50-34-26-32-85-49-22-20-56-93-96-80-91-66-24-48-25-77-58-74-89-0,6356.8231338272,seed604_lns_start42_mixed_regret_rm8_tw6_guarded
0-69-5-2-88-98-65-82-12-11-15-16-47-14-78-53-90-99-52-57-86-59-87-9-73-79-7-8-46-3-1-45-4-6-10-97-75-58-77-74-13-17-60-55-100-70-68-80-35-0,6401.717051652106,seed604_lns_start54_late_best_rm6_tw12_guarded
0-65-83-64-95-62-33-30-28-27-29-31-72-71-67-85-63-76-18-21-23-19-49-22-51-84-56-92-94-81-61-54-96-93-50-34-26-32-89-20-24-48-25-77-58-74-66-91-80-4-0,6569.244686504869,seed602_lns_start45_late_best_rm4_tw12_guarded
0-83-64-92-95-62-31-29-28-30-63-76-21-23-19-51-85-84-67-94-71-72-61-81-90-22-20-49-18-33-32-26-27-34-50-93-96-80-91-56-66-24-48-25-77-58-74-89-0,6674.574829537498,seed601_lns_start43_random_regret_rm3_tw6_guarded
0-65-83-64-95-92-62-31-29-27-28-30-63-76-22-19-23-21-18-51-85-84-93-71-72-61-81-96-94-67-50-34-26-32-33-89-49-20-24-48-25-77-58-74-66-56-91-80-4-0,6723.476473112766,seed607_lns_start44_random_regret_rm6_tw8_guarded
0-65-83-64-95-62-33-30-28-27-29-31-67-71-72-61-90-84-85-63-76-18-21-23-19-49-22-20-51-32-26-34-50-92-94-96-81-54-93-91-56-66-24-48-25-77-58-74-89-0,6759.390737337952,seed603_lns_start42_mixed_best_rm8_tw15_guarded
0-65-83-64-95-62-30-28-29-31-71-72-61-92-85-63-76-18-21-23-19-49-22-51-84-94-67-50-33-32-26-27-34-93-96-54-81-80-91-56-66-20-24-48-25-77-58-74-13-17-89-0,6799.698052152308,seed604_lns_start42_random_best_rm5_tw6_guarded
0-65-83-64-95-92-67-62-63-33-30-28-27-29-31-71-72-61-81-94-84-51-76-18-21-23-19-49-22-20-85-50-34-26-32-93-96-90-80-91-56-66-24-48-25-77-58-74-89-0,6806.170492805734,seed602_lns_start45_mixed_random_best_rm8_tw8_guarded
0-69-5-2-88-98-82-52-99-11-15-16-47-14-12-78-73-79-9-87-59-86-57-65-90-53-7-8-3-1-45-4-46-6-60-10-13-97-75-58-77-74-66-91-80-68-70-100-55-17-0,6896.127038141712,seed605_lns_start54_random_regret_rm8_tw10_guarded
0-65-69-2-88-98-82-52-59-75-16-15-47-14-12-53-90-99-57-86-87-9-10-11-78-73-79-7-8-5-3-1-45-46-4-6-100-70-68-55-60-17-13-97-58-77-25-74-66-0,6925.244099594312,seed607_lns_start53_late_regret_rm8_tw10_guarded
0-69-5-45-2-88-98-11-12-14-15-16-47-73-53-82-90-99-52-57-86-75-59-87-9-10-78-79-7-6-8-46-4-3-1-42-43-36-35-37-39-41-68-55-100-70-60-17-13-97-0,6982.343977285688,seed605_lns_start42_random_random_best_rm6_tw10_guarded
0-69-5-45-2-88-98-11-12-14-15-16-47-73-53-82-90-99-52-57-86-75-59-87-9-10-78-79-7-6-8-46-4-3-1-43-40-36-35-37-39-41-68-70-100-55-60-17-13-97-0,7121.366814222094,seed603_lns_start45_random_random_best_rm4_tw15_guarded
0-65-83-64-95-62-30-28-29-31-67-71-72-61-92-85-63-76-18-21-23-19-49-22-51-84-33-32-26-27-34-50-94-96-54-81-90-80-91-56-66-20-24-48-25-77-58-74-89-0,7197.3624500719725,seed606_lns_start44_mixed_random_best_rm6_tw15_guarded
0-69-5-2-88-98-82-52-11-15-12-14-16-47-73-78-53-90-65-99-57-86-59-87-9-10-79-7-6-8-46-4-45-3-1-100-70-68-66-74-77-58-75-97-13-17-60-55-0,7233.259218277305,seed608_lns_start52_mixed_best_rm5_tw6
0-69-14-47-2-88-98-82-99-52-59-75-16-15-11-12-78-73-79-7-8-45-5-3-46-6-53-90-65-57-86-87-97-9-10-13-17-60-4-1-70-100-55-68-80-66-74-58-77-0,7285.150252785168,seed607_lns_start51_random_random_best_rm6_tw6_guarded
0-65-83-64-92-95-62-30-28-29-31-67-72-71-51-19-23-21-18-76-63-85-84-94-93-81-96-50-34-27-26-32-33-89-49-20-22-24-48-25-77-58-74-66-56-91-80-54-0,7512.304335196011,seed605_lns_start45_late_regret_rm8_tw6
0-69-5-2-88-98-82-11-12-14-47-16-15-9-99-52-75-59-87-86-57-65-90-53-78-73-79-7-6-8-46-4-45-3-1-43-36-35-37-39-41-54-96-93-91-80-68-70-100-55-60-74-58-77-0,7651.154576647426,seed605_lns_start83_random_regret_rm8_tw8_guarded
0-65-83-64-95-62-30-28-27-29-31-67-71-72-61-92-84-85-63-76-19-18-21-23-49-22-20-51-33-32-26-34-50-94-93-96-54-81-90-80-91-56-66-24-48-25-77-58-74-89-0,7723.8679426144945,seed606_lns_start45_mixed_regret_rm6_tw15_guarded
0-69-65-64-83-82-98-88-2-78-14-47-16-15-12-53-99-52-57-86-75-59-87-9-10-11-73-79-7-8-5-3-1-45-4-46-6-60-66-20-24-56-91-80-68-70-100-55-17-13-97-0,7824.055141162749,seed607_lns_start47_random_random_best_rm4_tw15_guarded
0-92-95-62-63-33-30-28-29-31-67-71-72-61-65-83-64-84-85-51-19-18-21-23-49-22-20-76-32-26-27-34-50-94-93-96-54-81-80-91-56-66-24-48-25-77-58-97-74-89-0,7861.124864167676,seed604_lns_start43_random_random_best_rm6_tw10_guarded
0-65-83-64-95-62-31-29-28-30-33-63-76-21-23-19-92-61-81-72-71-94-67-85-51-18-49-22-20-84-50-34-27-26-32-93-96-80-91-56-66-24-48-25-77-58-97-74-89-0,7922.462475940154,seed608_lns_start42_late_random_best_rm8_tw12_guarded
0-65-83-64-95-62-30-28-29-31-63-76-21-23-19-92-71-72-61-81-93-94-67-84-18-49-22-20-51-85-33-26-27-32-34-50-96-54-80-91-56-66-24-48-25-77-74-89-0,7953.192586601251,seed606_lns_start45_random_regret_rm8_tw15
