route,score,source
0-1-3-45-5-8-7-6-46-4-2-0,105.94649302528222,seed603_lns_start10_random_best_rm8_tw15
0-45-1-3-5-8-6-46-4-7-60-0,117.46578797732047,seed602_lns_start32_late_random_best_rm8_tw12
0-3-5-45-1-6-8-46-4-2-60-0,123.07317218247414,seed605_lns_start50_late_best_rm8_tw10
0-14-47-11-15-16-9-10-13-17-12-0,128.9856058035007,seed601_lns_start11_random_best_rm4_tw6
0-42-39-36-40-38-41-43-35-37-0,129.0541153117981,seed601_lns_start8_random_best_rm8_tw10
0-48-21-23-18-19-22-49-20-24-25-0,134.4485244503585,seed601_lns_start11_random_best_rm4_tw6
0-1-3-45-5-8-7-6-46-4-60-12-0,198.85597619529244,seed601_lns_start32_late_random_best_rm8_tw15
0-42-39-36-40-38-41-35-54-70-0,199.00001875376816,seed606_lns_start10_random_regret_rm5_tw10
0-48-21-23-18-19-22-49-20-24-59-0,208.51346160694214,seed605_lns_start33_random_regret_rm8_tw8
0-14-47-15-16-11-9-10-13-17-60-0,212.62423333163173,seed601_lns_start1_mixed_random_best_rm8_tw10
0-48-21-23-19-18-57-58-59-0,219.3769064581831,seed603_lns_start4_late_random_best_rm8_tw15
0-14-47-11-15-16-9-10-17-13-59-0,224.29203414758726,seed601_lns_start44_late_random_best_rm6_tw15
0-42-39-36-37-38-40-43-35-54-0,232.7465046683495,seed601_lns_start11_random_best_rm4_tw6
0-48-21-23-18-19-57-58-59-52-0,233.03349701656484,seed601_lns_start3_mixed_regret_rm8_tw8
0-1-3-45-5-8-7-6-46-4-2-52-0,236.68376991231585,seed602_lns_start12_mixed_best_rm8_tw12_guarded
0-42-39-36-40-38-41-54-35-37-0,241.06938624101156,seed607_lns_start11_mixed_best_rm8_tw8
0-42-39-36-37-38-41-43-35-54-0,245.57118758457656,seed602_lns_start11_random_regret_rm6_tw8
0-2-45-5-3-1-8-6-46-4-60-52-0,251.3488500202691,seed607_lns_start46_late_regret_rm8_tw12
0-42-39-36-38-41-40-43-54-68-0,255.5746342397385,seed606_lns_start8_random_random_best_rm5_tw12
0-65-69-61-44-41-68-55-2-70-0,268.03893427140315,seed602_lns_start8_random_random_best_rm8_tw10_guarded
0-65-69-61-44-40-68-55-2-0,277.3278580113375,seed606_lns_start12_random_regret_rm6_tw12_guarded
0-42-39-36-38-44-40-43-35-54-0,277.36130473565146,seed601_lns_start9_random_random_best_rm8_tw10_guarded
0-48-21-23-18-19-22-49-20-24-66-0,279.4502055777858,seed601_lns_start33_random_regret_rm4_tw15
