route,score,source
0-2-6-7-8-46-4-45-5-3-1-100-0,96.01489362418033,seed601_lns_start7_late_regret_rm4_tw10
0-41-38-39-42-44-43-40-36-35-37-0,105.42240012288947,seed602_lns_start10_mixed_best_rm8_tw6
0-65-83-57-86-87-59-97-75-58-74-0,129.92610255560157,seed601_lns_start10_late_best_rm8_tw8
0-65-83-24-22-19-20-49-18-25-77-0,130.2418996420839,seed603_lns_start5_mixed_best_rm5_tw10
0-69-82-57-86-87-97-75-58-74-0,136.82667232816414,seed605_lns_start6_mixed_random_best_rm6_tw12
0-69-82-57-86-87-59-97-75-58-74-0,137.62336360350048,seed601_lns_start7_late_regret_rm4_tw10
0-65-82-57-86-87-59-97-75-58-74-0,138.27930497722798,seed601_lns_start7_mixed_random_best_rm8_tw10
0-69-82-99-57-86-58-75-97-59-74-0,138.78673374440268,seed605_lns_start8_random_best_rm4_tw8
0-64-19-23-21-48-76-62-50-93-0,142.43629313043104,seed608_lns_start4_mixed_regret_rm5_tw10
0-65-83-24-22-18-49-20-25-77-80-0,153.43013598370106,seed607_lns_start8_mixed_regret_rm8_tw10
0-65-83-51-18-49-20-22-24-25-74-0,160.2627304369661,seed607_lns_start7_mixed_regret_rm5_tw6
0-71-72-61-81-54-96-94-91-56-66-80-0,161.80089760771617,seed607_lns_start7_mixed_best_rm6_tw12
0-65-83-77-25-18-49-22-24-20-66-80-0,162.3726910424739,seed607_lns_start7_late_regret_rm8_tw15_guarded
0-72-71-67-94-81-61-54-96-56-91-0,177.42476965732504,seed602_lns_start6_mixed_best_rm8_tw8
0-69-82-99-90-53-12-11-9-10-55-0,180.1715917304926,seed605_lns_start10_late_random_best_rm8_tw6
0-65-83-51-22-20-49-18-25-77-24-0,180.78622020868383,seed602_lns_start4_mixed_best_rm8_tw15
0-65-83-77-25-18-49-20-22-24-56-80-0,187.26943838944138,seed607_lns_start6_late_regret_rm8_tw8
0-64-19-23-21-48-76-89-50-93-0,188.13013194185663,seed601_lns_start9_late_regret_rm8_tw15
0-65-83-24-22-19-20-49-18-25-77-80-0,188.28809302362362,seed608_lns_start6_mixed_best_rm8_tw6
0-65-83-57-86-87-59-97-75-58-24-0,192.9327050108043,seed601_lns_start9_random_regret_rm4_tw15
0-69-82-99-90-53-12-11-10-9-68-0,204.75634811536844,seed606_lns_start11_late_best_rm8_tw6
0-88-90-99-52-9-11-10-55-70-68-0,207.2437216112167,seed608_lns_start6_mixed_random_best_rm6_tw12
0-65-83-52-57-86-87-59-97-75-58-74-0,207.9016739758913,seed603_lns_start13_random_best_rm6_tw15
0-69-82-57-86-87-59-97-75-58-77-0,217.103593417073,seed607_lns_start7_mixed_regret_rm5_tw6
