route,score,source
0-65-59-82-83-64-52-11-15-16-47-14-12-98-69-88-2-6-45-5-3-46-8-7-79-73-78-53-10-9-99-90-94-96-54-37-35-43-68-55-60-4-1-100-70-80-93-17-0,6913.147424222251,seed603_lns_start45_mixed_random_best_rm5_tw8_guarded
0-65-59-82-83-64-52-11-15-16-47-14-12-99-90-69-98-88-2-45-5-3-46-8-6-7-79-73-78-53-55-68-61-81-96-54-37-35-43-70-100-1-4-60-17-80-93-89-0,7711.261840999576,seed604_lns_start1_random_best_rm3_tw12_guarded
0-42-39-36-72-92-95-62-33-30-28-27-29-31-85-76-51-84-67-94-81-61-44-41-38-40-37-43-71-34-26-32-50-56-91-80-96-93-54-68-55-70-100-60-4-1-35-0,8133.141228593227,seed605_lns_start65_random_random_best_rm4_tw12
0-65-59-82-83-64-52-11-15-16-47-14-12-98-69-90-81-61-2-45-5-8-7-79-73-78-53-88-6-46-4-3-1-43-35-37-54-96-68-55-60-17-100-70-80-91-93-26-0,8250.694000120913,seed608_lns_start1_late_best_rm6_tw8_guarded
0-65-59-82-83-64-52-11-15-16-47-14-12-98-69-88-2-8-45-5-3-46-6-7-79-73-78-53-99-66-90-68-61-81-96-54-37-35-43-1-4-60-17-55-100-70-93-89-0,8443.558639453862,seed604_lns_start2_late_regret_rm8_tw10_guarded
0-65-59-82-83-64-52-11-15-16-47-14-12-98-69-88-2-6-45-5-3-46-8-7-79-73-78-53-99-66-90-81-61-43-35-37-54-96-68-55-4-1-70-100-60-17-80-89-0,8450.161035442528,seed604_lns_start3_late_regret_rm6_tw12_guarded
0-42-39-36-72-92-95-62-63-33-30-28-27-29-31-85-76-51-84-67-94-81-61-44-38-37-40-43-41-71-34-26-32-50-56-91-96-54-68-55-60-4-1-100-80-93-35-0,8562.908515936242,seed604_lns_start65_late_regret_rm4_tw6
0-42-39-36-72-31-27-29-28-30-33-76-63-85-62-67-95-84-51-64-94-71-81-61-41-38-44-43-40-35-37-54-96-56-91-68-55-60-46-4-3-1-100-70-80-93-50-0,8786.235723734013,seed603_lns_start47_random_regret_rm5_tw8
0-72-92-95-62-29-31-27-28-30-33-63-64-83-52-59-75-23-21-18-49-19-22-20-51-84-85-32-26-34-50-67-94-93-71-96-54-91-56-66-24-48-25-77-58-89-80-0,8787.131760542428,seed605_lns_start71_mixed_best_rm6_tw8
0-72-92-95-62-31-29-27-28-30-33-63-76-64-83-99-52-75-21-18-19-49-22-20-51-85-84-67-94-71-54-96-93-50-34-26-32-56-91-80-66-24-48-25-77-58-89-0,8987.758535648527,seed607_lns_start73_random_regret_rm6_tw6
0-65-59-82-83-64-52-11-16-15-47-14-12-98-69-2-45-5-8-3-46-6-7-79-73-78-10-9-99-53-68-55-61-81-96-54-37-35-43-1-4-60-100-70-93-32-89-0,9009.924644359655,seed605_lns_start44_mixed_best_rm8_tw10
0-72-92-95-62-29-31-27-28-30-33-63-64-83-52-59-75-23-21-18-19-49-22-20-51-76-85-84-67-50-32-34-71-54-96-94-91-56-66-24-48-25-77-58-80-93-89-0,9024.397414734109,seed603_lns_start75_random_regret_rm4_tw15
0-65-59-82-83-64-52-11-15-16-47-14-12-99-90-69-98-88-53-78-73-79-7-2-45-5-3-46-8-6-55-68-61-81-96-54-37-35-43-1-4-60-17-100-70-80-91-93-89-0,9093.3253686267,seed601_lns_start2_mixed_regret_rm6_tw6_guarded
0-65-59-82-83-64-52-11-15-16-47-14-12-99-90-69-98-88-2-45-5-3-46-8-6-7-79-73-78-53-55-68-61-81-96-54-37-35-43-1-4-60-17-100-70-93-34-89-0,9174.511261550784,seed601_lns_start1_late_regret_rm8_tw8_guarded
0-42-39-36-72-92-95-62-33-30-28-27-29-31-63-85-76-51-84-67-94-81-61-44-43-40-37-38-41-71-34-26-32-50-56-91-96-54-68-55-80-93-70-100-1-4-60-35-0,9203.730432188562,seed602_lns_start65_random_best_rm3_tw15
0-72-92-95-62-29-31-27-28-30-33-63-64-83-52-22-23-21-18-19-49-51-76-85-84-94-67-50-32-26-34-71-93-54-96-56-66-20-24-48-25-77-75-58-91-80-89-0,9236.121063038181,seed606_lns_start75_random_best_rm3_tw10
0-42-39-36-72-92-95-62-31-29-27-28-30-33-63-85-51-76-18-21-23-19-49-22-87-86-57-66-56-84-67-94-96-54-71-50-34-26-32-89-20-24-48-25-77-58-74-91-80-93-0,9564.30914827826,seed607_lns_start83_random_regret_rm3_tw12_guarded
0-65-14-47-59-52-64-83-82-69-98-88-2-45-5-7-79-73-78-12-15-16-11-10-9-99-90-53-8-46-4-3-1-55-68-81-96-54-37-35-43-60-100-70-93-32-26-89-0,9613.249503893929,seed606_lns_start52_random_best_rm8_tw8
0-72-92-95-62-29-31-27-28-30-33-63-64-83-52-59-75-23-21-18-19-49-22-20-51-76-85-84-67-94-71-34-26-32-50-93-96-91-56-66-24-48-25-77-58-89-80-0,9668.920985495686,seed602_lns_start73_random_regret_rm4_tw6
0-65-59-82-83-64-52-11-15-16-47-14-12-88-98-69-61-2-45-5-3-46-8-6-7-79-73-78-53-10-9-99-90-55-68-81-96-54-37-35-43-1-4-70-100-60-17-13-0,9870.827644242063,seed605_lns_start46_late_best_rm8_tw15_guarded
0-65-59-82-83-64-52-11-15-16-47-14-12-98-69-90-61-2-45-5-3-46-8-6-7-79-73-78-10-9-99-53-88-55-68-81-96-54-37-35-43-1-4-60-100-70-80-91-93-0,9919.137868014897,seed602_lns_start44_late_best_rm6_tw6_guarded
0-42-39-36-72-92-83-64-95-62-33-30-28-27-29-31-85-63-76-51-84-67-71-94-81-61-41-38-40-44-43-35-37-54-96-56-91-68-55-60-4-3-1-100-70-80-93-50-0,9994.994354914552,seed607_lns_start47_random_best_rm3_tw12
0-72-92-95-62-29-31-27-28-30-33-63-64-83-52-59-75-23-21-18-19-49-22-51-76-85-84-67-94-71-54-96-50-34-26-32-56-20-24-48-25-77-58-91-80-93-89-0,10027.232623515938,seed605_lns_start71_random_regret_rm3_tw8
0-65-59-82-83-64-52-11-16-15-47-14-12-98-69-88-2-6-45-5-3-8-46-7-79-73-78-53-10-9-99-90-68-61-81-96-54-37-35-43-70-55-100-1-4-60-93-32-0,10131.489267882485,seed602_lns_start43_late_random_best_rm8_tw15
