route,score,source
0-69-12-14-47-17-16-15-13-9-10-0,95.7149035141646,seed702_explore_lns_start4_mixed_best_rm15_tw10
0-69-2-6-7-8-5-3-45-46-4-0,99.47828149446536,seed703_explore_lns_start1_late_random_best_rm20_tw15
0-69-11-12-14-47-17-16-15-13-9-0,99.53375955678072,seed709_explore_lns_start4_late_random_best_rm20_tw15
0-11-12-14-47-17-16-15-13-9-10-0,100.97983772500952,seed601_lns_start4_late_random_best_rm6_tw8
0-2-6-7-8-5-3-1-45-46-4-0,101.59180318759559,seed704_explore_lns_start47_mixed_random_best_rm20_tw6
0-64-22-19-18-21-48-49-20-24-66-0,102.43925416477902,seed704_explore_lns_start13_random_best_rm15_tw12
0-12-14-47-17-16-15-13-11-10-55-0,103.47658014228674,seed704_explore_lns_start1_mixed_best_rm20_tw15
0-2-6-7-8-5-46-45-3-1-70-68-0,103.85964702580908,seed705_explore_lns_start13_late_random_best_rm20_tw15
0-22-19-23-21-18-48-49-20-24-66-0,104.03029716614716,seed704_explore_lns_start16_mixed_best_rm20_tw15
0-69-2-6-7-8-5-3-1-45-46-55-0,104.11411256231895,seed701_explore_lns_start3_late_best_rm20_tw8
0-12-14-47-17-16-15-13-11-10-66-0,105.23340108629407,seed607_lns_start2_random_random_best_rm6_tw10
0-69-12-14-47-17-16-15-13-11-66-0,106.09756666929317,seed703_explore_lns_start17_late_random_best_rm25_tw6
0-69-2-6-7-8-5-46-45-3-1-70-0,106.32277851546169,seed602_lns_start2_mixed_best_rm8_tw8
0-2-6-7-8-46-5-45-3-1-70-55-0,106.41327655573538,seed702_explore_lns_start48_random_random_best_rm25_tw6
0-12-14-47-16-15-13-9-11-10-55-0,106.41595786171044,seed703_explore_lns_start1_mixed_random_best_rm10_tw6
0-11-15-16-47-14-12-10-53-55-68-0,106.58071009021133,seed706_explore_lns_start4_late_random_best_rm15_tw10
0-2-6-7-8-5-3-45-4-46-60-0,106.6320351406574,seed709_explore_lns_start31_late_best_rm25_tw10
0-69-12-14-47-16-15-13-9-10-66-0,106.66051953481548,seed705_explore_lns_start0_late_random_best_rm20_tw12
0-69-2-6-7-8-5-46-45-3-1-68-0,106.96269302118648,seed602_lns_start4_late_best_rm8_tw12
0-12-14-47-17-16-15-13-9-10-66-0,107.40244919144877,seed701_explore_lns_start15_late_regret_rm10_tw8
0-12-14-47-16-15-13-9-11-10-66-0,108.17277880571777,seed705_explore_lns_start16_late_random_best_rm20_tw6
0-11-12-14-47-17-16-15-13-9-66-0,108.45991506774915,seed704_explore_guarded
0-12-14-47-17-16-15-13-11-10-60-0,108.59152543485472,seed701_explore_lns_start19_mixed_best_rm20_tw10
0-41-38-39-42-44-43-40-37-35-36-0,108.65709734445399,seed701_explore_lns_start14_mixed_random_best_rm25_tw6
0-22-25-23-21-18-48-49-20-24-66-0,108.72600720111963,seed709_explore_lns_start0_random_random_best_rm25_tw6
0-2-5-45-4-7-8-46-3-1-70-0,108.99291964648432,seed702_explore_lns_start32_random_random_best_rm15_tw10
0-12-14-47-17-16-13-9-11-10-66-0,109.02772991560344,seed706_explore_lns_start18_late_random_best_rm15_tw8
0-69-2-7-8-46-5-45-3-1-70-55-0,109.52515548198647,seed701_explore_lns_start0_late_best_rm25_tw6
0-2-5-45-4-7-8-46-3-1-68-0,109.63283415220911,seed705_explore_lns_start32_mixed_random_best_rm20_tw12
0-64-22-25-23-21-18-48-49-20-24-66-0,110.15292363004983,seed704_explore_lns_start2_mixed_regret_rm20_tw6
