route,score,source
0-42-14-38-44-16-61-17-5-60-13-58-0,139.02194341328422,seed606_lns_start0_random_best_rm8_tw10
0-12-21-40-53-26-24-29-3-50-68-0,144.17662613437454,seed603_lns_start0_late_best_rm8_tw10
0-2-42-14-38-44-16-61-17-5-60-13-0,167.1273618141871,seed601_lns_start2_late_regret_rm8_tw8
0-59-42-14-38-44-16-61-17-5-60-13-0,168.30730314848978,seed608_lns_start0_random_regret_rm4_tw6
0-59-45-8-18-7-62-10-1-50-58-0,173.1083901593399,seed601_lns_start47_random_regret_rm6_tw6
0-42-14-38-44-16-61-17-5-60-48-0,181.58400240818207,seed603_lns_start0_random_best_rm6_tw8
0-2-42-14-38-44-16-61-17-5-60-58-0,186.6313858555505,seed605_lns_start1_mixed_regret_rm8_tw10
0-2-42-14-38-44-16-61-5-45-17-60-0,200.86298993790626,seed604_lns_start0_mixed_best_rm8_tw6_guarded
0-27-31-7-46-45-8-18-6-59-37-13-58-0,210.870021366067,seed607_lns_start3_random_best_rm5_tw15
0-42-14-38-44-16-61-5-17-45-60-13-0,218.27390413659447,seed602_lns_start1_mixed_best_rm6_tw8
0-27-52-7-48-46-8-18-6-59-37-43-0,264.3931083740239,seed602_lns_start1_mixed_best_rm6_tw8_guarded
0-15-57-41-22-56-23-67-39-25-55-4-0,271.05022652845673,seed601_lns_start0_late_best_rm8_tw6
0-12-21-40-53-26-68-24-29-3-50-1-0,275.5918516177115,seed601_lns_start0_late_best_rm8_tw8
0-2-42-14-38-44-16-61-17-5-60-13-58-0,275.72705283617637,seed601_lns_start0_late_best_rm8_tw8
0-12-21-40-53-26-50-3-29-24-54-68-0,280.7658246776391,seed601_lns_start0_late_best_rm8_tw6
0-52-62-11-19-36-49-64-63-10-32-0,282.2986314842974,seed602_lns_start0_late_regret_rm8_tw6
0-2-42-5-61-16-44-38-14-43-13-58-0,285.0357250479203,seed603_lns_start0_late_random_best_rm8_tw10
0-12-21-40-53-26-50-3-29-24-68-58-0,292.0125729403428,seed601_lns_start2_late_regret_rm8_tw8
0-2-42-14-38-44-16-61-17-5-60-48-0,298.143803771811,seed601_lns_start3_late_best_rm8_tw8
0-28-69-70-30-51-9-34-35-65-66-20-0,308.6796340442281,seed608_lns_start0_random_best_rm8_tw15
0-27-31-7-48-46-45-8-18-6-37-13-58-0,328.45053500730285,seed604_lns_start3_mixed_regret_rm8_tw12
0-27-31-7-8-46-45-18-6-59-37-43-0,330.2937545387458,seed601_lns_start0_mixed_random_best_rm8_tw6
0-2-42-14-38-44-16-61-5-45-17-48-0,339.96013537486215,seed606_lns_start0_mixed_regret_rm8_tw15
0-27-31-7-48-46-45-8-18-6-59-37-13-0,347.8311792404619,seed602_lns_start2_late_random_best_rm6_tw15
0-42-14-38-44-16-61-17-45-48-60-13-0,350.17877342596864,seed603_lns_start1_random_random_best_rm8_tw10
0-28-21-40-53-26-12-3-29-24-68-50-1-0,350.23065880386287,seed608_lns_start3_random_random_best_rm8_tw15
0-28-21-40-53-12-68-3-29-24-54-26-13-0,357.6778518845809,seed601_lns_start47_random_regret_rm6_tw6
0-5-61-16-44-38-14-43-42-37-6-60-0,362.55263085321917,seed601_lns_start47_late_best_rm8_tw10
