route,score,source
0-72-39-23-75-22-41-56-74-97-93-58-0,1043.275899739446,seed604_lns_start79_random_regret_rm8_tw8
0-72-39-67-23-75-56-74-4-55-25-0,1142.8885812688568,seed601_lns_start25_random_random_best_rm6_tw6
0-72-39-23-75-22-41-56-4-74-58-97-0,1176.4819184319808,seed604_lns_start77_random_best_rm6_tw8
0-72-39-23-75-22-41-56-74-67-58-0,1273.511636790431,seed603_lns_start78_random_random_best_rm8_tw12
0-72-39-23-75-22-41-56-74-97-96-58-0,1320.9517904851107,seed602_lns_start88_random_regret_rm8_tw15
0-72-39-67-23-75-56-4-55-25-54-58-0,1344.0527446530903,seed608_lns_start26_random_random_best_rm8_tw12
0-72-39-67-23-75-56-4-55-25-74-58-0,1363.0580648547284,seed601_lns_start21_mixed_random_best_rm6_tw6
0-72-39-23-75-22-41-56-74-54-58-97-0,1415.939062212519,seed601_lns_start85_random_regret_rm8_tw15
0-72-39-67-23-75-56-74-25-55-54-58-0,1561.053411659623,seed605_lns_start24_random_regret_rm8_tw15
0-72-39-67-23-75-56-74-4-55-25-24-0,1575.7321461073275,seed604_lns_start22_random_regret_rm5_tw12
0-92-5-83-61-85-98-16-86-17-84-60-89-0,1583.6178436431712,seed608_lns_start25_random_regret_rm8_tw6
0-92-5-83-61-85-16-44-86-17-84-60-89-0,1585.9133769254306,seed606_lns_start24_random_best_rm8_tw12
0-72-39-67-23-75-56-74-4-55-25-54-0,1625.8268166608564,seed603_lns_start25_random_regret_rm6_tw8
0-72-39-23-75-22-41-56-67-25-54-58-0,1647.6140887959616,seed601_lns_start68_random_regret_rm8_tw8
0-5-83-61-98-85-16-86-17-84-60-89-100-0,1749.9046251326633,seed601_lns_start23_random_best_rm8_tw6
0-5-83-98-85-61-44-86-17-84-60-89-58-0,1776.2094597228968,seed607_lns_start24_random_regret_rm8_tw10
0-72-39-67-23-75-56-74-4-25-55-80-58-0,1784.8321790131624,seed605_lns_start25_late_regret_rm8_tw10
0-92-5-83-61-16-44-98-85-84-17-60-89-0,1793.0526509403626,seed604_lns_start25_random_random_best_rm5_tw15
0-5-98-44-86-61-85-84-17-60-89-66-0,1806.4196418517447,seed603_lns_start22_mixed_regret_rm6_tw10
0-5-83-61-85-16-44-86-17-84-60-89-70-0,1845.5853675517708,seed608_lns_start22_random_best_rm6_tw6
0-5-83-98-61-16-44-86-17-84-60-89-58-0,1883.474756342695,seed602_lns_start22_random_best_rm5_tw8
0-36-47-82-8-46-49-64-90-32-0,1894.2514162492532,seed605_lns_start85_random_regret_rm6_tw8
0-72-39-23-75-22-41-56-74-97-58-67-0,1901.486127522693,seed601_lns_start83_random_regret_rm3_tw15
0-5-83-98-85-61-16-86-17-84-60-89-37-0,1907.0352277273603,seed604_lns_start23_random_random_best_rm8_tw6
