route,score,source
0-39-36-62-63-33-30-28-27-29-31-67-41-38-40-44-61-8-7-10-53-6-46-4-3-1-43-35-37-54-68-55-70-13-48-0,714.2227083065129,seed702_explore_guarded
0-65-63-33-28-27-29-62-67-38-36-40-44-41-61-6-8-3-46-7-53-10-66-56-68-54-37-35-43-1-4-60-13-24-25-48-0,760.6556164441098,seed702_explore_guarded
0-63-33-31-29-27-28-30-62-67-61-41-38-40-44-3-46-8-7-6-10-53-68-54-37-35-43-70-1-4-60-17-13-24-48-25-0,765.8365338262586,seed702_explore_guarded
0-63-33-62-31-29-27-28-30-67-64-61-41-38-40-44-3-46-8-7-6-53-55-68-54-37-35-43-70-1-4-60-13-58-24-25-48-0,792.3416171576688,seed701_explore_guarded
0-39-36-42-5-45-2-69-12-14-47-16-15-11-53-64-62-67-51-18-49-20-9-10-66-56-50-34-26-32-4-1-0,856.579210793889,seed702_explore_guarded
0-39-36-42-5-45-2-69-65-12-14-47-16-15-11-9-52-23-21-18-19-49-22-51-67-34-26-32-50-56-66-54-68-55-0,1022.4226665641528,seed702_explore_guarded
0-63-33-28-27-31-62-64-67-38-36-40-44-41-61-7-8-3-46-6-53-50-32-26-34-37-35-43-54-68-70-4-60-17-58-0,1030.731061714649,seed701_explore_guarded
0-65-33-63-23-21-30-28-27-29-31-38-40-44-41-61-53-10-7-8-6-46-4-3-1-43-35-37-54-68-70-55-60-24-48-25-0,1055.6067928734274,seed702_explore_guarded
0-63-33-62-31-29-27-28-30-38-36-40-44-41-61-6-3-46-8-7-53-10-66-54-37-35-43-68-55-70-1-4-60-17-58-25-48-0,1066.9805220481644,seed702_explore_guarded
0-65-33-62-31-29-27-28-30-63-21-23-52-53-61-44-41-38-40-7-8-6-46-4-3-43-35-37-54-68-70-55-60-17-25-48-0,1098.9130796338168,seed701_explore_guarded
0-65-63-33-28-27-29-31-36-38-44-61-64-57-53-6-7-8-46-40-37-41-43-3-4-55-60-10-17-13-66-24-48-25-58-0,1114.5373051920114,seed701_explore_guarded
0-65-36-31-27-28-30-33-63-21-23-52-53-61-44-40-38-41-7-8-6-46-4-3-1-43-35-37-54-68-70-55-60-17-58-25-48-0,1431.5350207715192,seed702_explore_guarded
0-31-29-33-64-61-44-40-38-41-67-22-10-53-7-6-8-3-46-43-37-35-54-68-55-1-4-70-60-58-25-0,1441.1952528419433,seed701_explore_lns_start12_mixed_best_rm25_tw15
