route,score,source
0-11-12-14-47-17-16-15-13-9-10-0,100.97983772500952,seed601_lns_start4_late_random_best_rm6_tw8
0-12-14-47-17-16-15-13-11-10-66-0,105.23340108629407,seed607_lns_start2_random_random_best_rm6_tw10
0-69-2-6-7-8-5-46-45-3-1-70-0,106.32277851546169,seed602_lns_start2_mixed_best_rm8_tw8
0-69-2-6-7-8-5-46-45-3-1-68-0,106.96269302118648,seed602_lns_start4_late_best_rm8_tw12
0-69-2-6-7-8-5-46-45-3-1-55-0,107.44516673865486,seed603_lns_start0_late_random_best_rm8_tw8
0-12-14-47-17-16-15-13-9-10-60-0,110.76057354000942,seed603_lns_start4_late_random_best_rm8_tw15
0-69-2-6-7-8-5-3-1-45-46-60-0,113.79774181103599,seed601_lns_start3_random_random_best_rm5_tw15
0-23-21-18-49-19-48-20-22-24-66-0,114.56654052908117,seed602_lns_start17_mixed_best_rm8_tw8
0-42-44-41-38-43-40-37-35-36-39-0,117.72532600965089,seed601_lns_start32_mixed_best_rm8_tw6
0-14-12-47-17-16-15-13-9-10-60-55-0,118.94395470599193,seed608_lns_start3_late_random_best_rm8_tw12
0-25-23-21-18-19-49-20-22-48-24-0,122.68755542519239,seed601_lns_start3_late_regret_rm6_tw15
0-2-5-45-4-7-8-46-3-1-60-0,124.32972274932766,seed601_lns_start32_mixed_best_rm8_tw6
0-14-12-47-17-16-15-13-9-10-60-68-0,124.80181908226098,seed601_lns_start3_late_regret_rm8_tw12
0-23-25-21-18-49-20-22-48-24-66-0,125.53490917053574,seed601_lns_start15_random_best_rm8_tw6
0-42-44-61-41-39-38-40-37-35-36-0,138.88378117246103,seed602_lns_start2_mixed_best_rm8_tw12
0-42-44-61-41-38-37-40-43-39-68-0,143.02201963817373,seed601_lns_start4_late_regret_rm8_tw10_guarded
0-64-63-51-62-50-67-56-66-68-0,146.5278592593749,seed602_lns_start2_late_random_best_rm8_tw10
0-67-62-63-51-64-66-54-68-55-0,146.84935344205047,seed601_lns_start0_random_random_best_rm8_tw8
0-64-63-51-62-50-67-54-68-55-0,147.90085751436987,seed601_lns_start4_mixed_random_best_rm6_tw6
0-11-14-12-47-17-16-15-13-9-58-0,150.95167976322762,seed601_lns_start3_random_random_best_rm3_tw6
0-42-41-61-44-43-40-38-37-35-36-0,158.94804800215118,seed606_lns_start15_random_random_best_rm6_tw6
0-2-5-8-7-46-45-3-1-6-60-68-0,161.0694026358288,seed606_lns_start0_mixed_regret_rm6_tw10
0-61-42-44-40-43-38-37-35-36-39-0,166.06932836949116,seed602_lns_start0_random_random_best_rm6_tw6
0-14-12-47-17-16-15-11-10-13-58-0,166.50348765237635,seed602_lns_start1_random_regret_rm6_tw8
0-42-61-41-38-44-43-40-36-35-39-0,170.76377485796797,seed605_lns_start2_mixed_regret_rm8_tw6
0-61-41-38-44-43-40-37-35-36-39-0,172.01107308569595,seed602_lns_start2_mixed_regret_rm6_tw12
0-64-63-51-62-50-67-54-70-68-0,174.9024496176104,seed602_lns_start2_mixed_best_rm8_tw8_guarded
0-14-12-47-17-16-15-13-9-10-66-68-0,175.33786542190728,seed606_lns_start1_late_random_best_rm5_tw6
0-14-12-47-17-16-15-13-9-10-66-56-0,182.7503309351787,seed601_lns_start0_late_random_best_rm5_tw8
0-64-63-51-62-50-67-56-66-55-0,183.15073135000387,seed603_lns_start2_late_random_best_rm8_tw10
0-42-61-41-38-43-44-37-35-36-39-0,190.61996144398913,seed605_lns_start1_mixed_regret_rm8_tw6
0-69-2-6-7-8-46-5-45-3-1-39-0,192.71928045167553,seed601_lns_start0_late_regret_rm6_tw12_guarded
0-14-12-47-17-16-15-13-9-10-4-0,194.84490887112057,seed601_lns_start3_late_random_best_rm8_tw15
0-42-44-61-41-38-37-40-43-36-39-0,197.0876336605803,seed601_lns_start1_mixed_regret_rm6_tw12
0-64-52-57-58-59-9-10-13-0,204.3789993525715,seed601_lns_start32_mixed_best_rm8_tw6
0-69-2-6-7-8-46-5-45-3-1-66-0,204.38989703100785,seed606_lns_start0_random_random_best_rm6_tw15
0-64-62-63-51-56-66-54-68-55-0,212.45682697361826,seed606_lns_start2_random_regret_rm4_tw15
0-14-12-47-17-16-15-13-9-10-66-55-0,214.79358195628683,seed601_lns_start4_late_regret_rm8_tw8
0-42-44-61-41-38-37-40-43-35-39-0,221.80643584682036,seed601_lns_start3_mixed_random_best_rm8_tw15
0-64-63-51-62-50-54-39-68-0,227.95337600132802,seed605_lns_start17_late_random_best_rm6_tw12
0-14-12-47-17-16-15-13-9-10-53-55-0,231.45122293682303,seed603_lns_start4_late_random_best_rm6_tw8
0-31-29-27-28-26-30-32-34-33-56-0,233.36856631504108,seed601_lns_start2_late_regret_rm5_tw10
0-65-52-59-58-57-53-60-4-0,243.37893052759537,seed601_lns_start0_late_regret_rm6_tw12_guarded
0-65-52-59-58-57-53-4-70-0,244.6894934489283,seed601_lns_start2_late_best_rm5_tw6
0-14-15-16-17-47-12-11-53-6-70-0,246.88127807939276,seed601_lns_start32_mixed_best_rm8_tw6
0-65-52-58-59-57-53-60-55-70-0,262.37198215636965,seed606_lns_start1_late_regret_rm8_tw15
0-64-63-51-62-50-54-41-68-0,268.16493918564504,seed601_lns_start13_late_random_best_rm8_tw15
0-14-12-47-17-16-15-13-9-10-53-66-0,274.93112810442256,seed605_lns_start0_late_random_best_rm8_tw8
0-14-12-47-17-16-15-13-9-10-53-60-55-0,280.4099916370422,seed603_lns_start1_late_regret_rm8_tw8
0-31-29-27-28-26-30-32-34-33-66-0,280.824487651067,seed601_lns_start2_late_best_rm6_tw10
0-67-62-51-63-50-54-41-68-0,286.6698575127301,seed601_lns_start2_mixed_regret_rm8_tw8
0-67-31-29-27-26-28-30-34-32-33-56-0,287.9464834019715,seed601_lns_start2_random_regret_rm4_tw6
0-67-61-42-44-43-40-38-37-35-36-39-0,291.3735736540693,seed607_lns_start1_random_random_best_rm6_tw10
0-64-63-51-62-50-67-56-66-68-55-0,295.8371504393551,seed601_lns_start2_late_best_rm5_tw6
0-64-63-51-62-50-67-54-56-66-0,298.87486897329245,seed602_lns_start4_late_best_rm8_tw12
0-64-63-51-62-50-67-54-68-66-0,302.50156010997637,seed601_lns_start0_late_best_rm4_tw10
