route,score,source
0-92-98-85-61-5-8-46-47-48-82-7-52-0,108.08448530293573,seed606_lns_start77_late_best_rm8_tw15
0-72-75-39-23-67-55-4-25-54-26-0,263.9615574130557,seed602_lns_start34_late_random_best_rm8_tw8
0-72-75-39-23-67-55-4-25-54-21-0,333.5178118513307,seed601_lns_start32_late_random_best_rm8_tw10_guarded
0-28-33-81-76-79-78-9-51-3-77-50-1-0,339.94279944724065,seed603_lns_start77_late_regret_rm8_tw6
0-51-65-71-9-20-66-32-90-63-70-0,361.1280670738854,seed602_lns_start83_late_best_rm5_tw15
0-1-27-69-76-79-78-34-29-68-77-3-26-0,378.682253216615,seed603_lns_start21_late_best_rm8_tw10_guarded
0-92-98-85-61-5-8-46-47-48-82-7-52-70-0,381.29899700538294,seed606_lns_start77_late_random_best_rm8_tw6
0-1-27-69-76-79-78-81-68-29-3-77-12-0,392.24994205754354,seed605_lns_start23_late_best_rm8_tw10_guarded
0-75-39-23-67-22-56-74-72-73-21-54-0,395.0016731395477,seed603_lns_start72_late_random_best_rm8_tw8
0-1-27-69-76-79-78-81-68-29-3-77-26-0,417.472618385136,seed601_lns_start20_late_regret_rm8_tw8
0-54-39-23-67-75-56-55-25-12-26-28-0,449.3237138439375,seed606_lns_start12_random_random_best_rm6_tw10
0-31-63-11-64-49-19-47-46-48-82-7-0,450.22077701790505,seed601_lns_start0_random_best_rm4_tw10
0-82-7-62-88-63-90-32-10-1-52-89-58-0,491.44737167537323,seed603_lns_start10_random_best_rm5_tw12
0-21-73-75-39-23-67-55-4-25-54-26-0,497.26555436620265,seed603_lns_start28_late_best_rm8_tw10
0-28-50-33-81-30-20-51-66-32-70-1-18-0,500.63481166457325,seed601_lns_start4_mixed_random_best_rm5_tw8
0-92-42-98-85-61-5-8-46-47-48-82-7-52-0,526.371963640967,seed601_lns_start77_mixed_best_rm4_tw6
0-50-33-65-9-66-71-35-81-28-89-0,528.2231899618839,seed601_lns_start22_mixed_regret_rm8_tw12_guarded
0-36-11-64-49-47-46-48-82-60-5-0,529.2503082676798,seed603_lns_start22_mixed_best_rm8_tw8
0-73-72-75-23-39-67-55-4-25-54-21-0,537.8500622275498,seed602_lns_start32_late_best_rm6_tw8_guarded
0-72-75-39-23-67-55-4-25-54-26-52-0,543.2833066201756,seed601_lns_start30_late_best_rm6_tw6_guarded
0-12-54-39-23-41-75-56-4-55-25-26-28-0,570.6820498366337,seed605_lns_start12_random_random_best_rm3_tw12
0-92-59-37-98-85-99-6-53-40-2-13-18-0,572.2954221487088,seed607_lns_start22_random_random_best_rm5_tw10
0-21-72-75-39-23-67-55-4-25-54-24-0,575.222028634988,seed604_lns_start31_late_best_rm8_tw10_guarded
0-71-65-78-79-81-35-34-29-3-77-0,575.3105003047745,seed605_lns_start2_late_random_best_rm6_tw10_guarded
