route,score,source
0-69-12-14-47-17-16-15-11-9-10-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-52-57-65-0,252.29137685034905,seed603_lns_start62_random_regret_rm6_tw12_guarded
0-69-14-47-17-16-15-11-9-53-7-8-46-45-5-3-1-70-55-2-4-6-60-12-13-10-0,259.7998912099842,seed608_lns_start67_late_best_rm8_tw6_guarded
0-22-24-23-52-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,260.2130954541261,seed605_lns_start68_late_random_best_rm8_tw15_guarded
0-52-57-23-10-11-15-12-14-47-17-16-9-53-60-7-8-5-3-1-45-4-46-6-2-55-70-68-0,266.1255625193427,seed605_lns_start68_late_random_best_rm8_tw15
0-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,268.1476911494236,seed605_lns_start72_late_best_rm6_tw10_guarded
0-69-10-11-14-47-17-16-15-9-53-60-6-7-8-46-45-5-3-1-4-2-55-12-13-59-58-52-0,269.88083366207184,seed605_lns_start30_late_regret_rm4_tw6_guarded
0-69-10-11-12-14-47-17-16-15-59-9-53-60-7-8-46-2-70-61-68-55-6-4-1-3-5-45-0,270.1189457819141,seed604_lns_start2_late_best_rm8_tw12
0-69-23-11-15-12-14-47-17-16-9-53-60-7-8-46-5-3-1-45-4-6-2-55-70-61-68-0,275.77267913028453,seed606_lns_start62_late_regret_rm8_tw12
0-12-14-47-17-16-15-11-10-52-57-23-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,276.99116407295804,seed602_lns_start62_late_best_rm8_tw6_guarded
0-66-65-52-57-23-59-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,279.6769899214175,seed602_lns_start2_mixed_random_best_rm8_tw15_guarded
0-69-10-11-15-16-9-53-60-2-6-8-5-3-1-45-4-46-7-17-47-14-12-52-57-70-61-68-0,281.3198553571297,seed606_lns_start64_mixed_best_rm8_tw10
0-68-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-59-58-52-0,285.5794027225423,seed604_lns_start30_late_best_rm5_tw6_guarded
0-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-68-61-54-0,286.8810879409606,seed602_lns_start64_late_random_best_rm6_tw6_guarded
0-68-61-70-6-69-11-15-16-14-47-17-12-10-52-57-9-53-60-8-46-5-3-1-45-4-2-7-55-0,297.31154038928986,seed606_lns_start68_random_random_best_rm8_tw8
0-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-65-66-0,298.50982802041665,seed602_lns_start68_random_random_best_rm4_tw6_guarded
0-23-59-11-15-14-47-17-16-9-10-12-53-60-7-8-6-55-2-46-5-45-3-1-4-70-61-68-0,301.43343598889095,seed601_lns_start2_late_best_rm8_tw15
0-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-59-58-68-61-0,304.18082837624706,seed603_lns_start30_random_regret_rm6_tw6_guarded
0-68-61-70-69-10-11-14-47-17-16-15-9-53-60-6-7-8-46-45-5-3-1-4-2-55-12-13-59-58-52-0,305.9669358274864,seed603_lns_start30_mixed_regret_rm6_tw10_guarded
0-69-23-11-15-14-47-17-16-9-10-53-2-8-46-5-3-1-45-4-7-6-60-12-70-68-0,308.2289115961453,seed607_lns_start71_late_random_best_rm8_tw8
0-69-23-11-15-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-16-17-47-14-12-0,309.48760746408374,seed601_lns_start68_late_best_rm8_tw15_guarded
0-69-57-23-11-15-16-17-47-14-12-10-9-53-60-7-8-6-2-1-3-5-45-4-46-55-68-61-70-0,309.4944074534115,seed602_lns_start64_late_random_best_rm6_tw6
0-69-11-15-52-57-23-48-18-51-67-50-34-31-29-27-26-28-30-32-33-63-49-19-21-25-24-22-20-64-56-66-0,311.65816834167515,seed608_lns_start1_random_best_rm4_tw6_guarded
0-69-23-11-15-14-47-17-16-9-10-53-7-8-46-5-3-1-45-4-2-6-60-12-70-61-68-0,311.90167576951427,seed601_lns_start67_late_regret_rm5_tw12
0-23-57-11-15-14-47-17-16-9-10-53-60-6-7-8-46-5-3-1-45-4-2-70-55-12-68-61-0,315.90839832411837,seed607_lns_start72_late_random_best_rm8_tw12
0-69-11-15-16-59-9-17-47-12-53-8-46-45-5-3-1-4-2-55-10-13-14-60-7-6-70-61-68-0,316.6153250335065,seed603_lns_start30_late_random_best_rm4_tw6_guarded
0-54-69-14-11-12-47-17-16-15-9-53-60-6-7-8-46-4-2-55-10-13-59-58-25-57-52-65-0,321.3787211609134,seed608_lns_start25_random_best_rm8_tw8
