route,score,source
0-27-69-31-30-51-71-9-50-68-80-77-0,126.62437613156362,seed601_lns_start7_random_random_best_rm6_tw10
0-27-69-31-30-51-71-9-50-77-68-80-58-0,271.2655352954004,seed603_lns_start6_mixed_regret_rm8_tw12
0-69-31-30-51-71-9-50-68-80-77-1-0,274.2778176303233,seed607_lns_start7_mixed_best_rm8_tw15_guarded
0-27-69-31-30-51-71-9-50-68-80-77-1-0,296.58162796152305,seed602_lns_start6_random_random_best_rm5_tw8
0-27-69-31-30-51-71-9-50-68-80-77-89-0,315.5570164594062,seed601_lns_start7_mixed_best_rm5_tw12
0-27-69-31-30-51-71-9-50-77-68-80-24-0,316.9689904111266,seed604_lns_start8_random_random_best_rm6_tw6
0-28-52-88-62-11-63-90-10-32-20-70-0,319.61390743836836,seed601_lns_start7_random_random_best_rm6_tw6
0-27-69-31-30-51-71-9-50-68-80-77-70-0,352.83894670115114,seed607_lns_start7_random_random_best_rm5_tw10
0-52-88-62-11-63-90-10-32-20-70-89-0,353.3630763721978,seed601_lns_start8_mixed_regret_rm8_tw15
0-28-21-72-75-23-39-67-25-55-54-4-0,353.6322675183996,seed601_lns_start5_mixed_regret_rm5_tw15
0-72-21-75-23-67-39-4-54-55-25-24-0,362.2946927146077,seed605_lns_start8_random_random_best_rm8_tw15
0-27-52-69-30-51-71-9-50-77-68-80-58-0,398.31153457033827,seed603_lns_start6_random_regret_rm8_tw15
0-27-69-31-30-51-71-9-50-3-68-80-77-0,412.1066909455308,seed604_lns_start6_random_best_rm4_tw8
0-72-21-73-75-23-39-67-25-55-4-24-0,415.5076376616098,seed608_lns_start8_random_random_best_rm5_tw15
0-27-69-31-30-51-71-9-50-77-68-80-54-0,415.67149195014895,seed608_lns_start8_random_random_best_rm5_tw15
0-27-69-30-51-71-65-9-50-68-80-77-0,422.56783304726207,seed603_lns_start7_random_best_rm3_tw15
0-28-52-88-62-11-63-90-10-32-20-70-1-0,456.5067963847317,seed601_lns_start7_late_regret_rm5_tw15_guarded
0-27-69-31-30-51-71-9-50-68-80-77-60-0,459.21863748603664,seed602_lns_start7_random_random_best_rm4_tw15
0-27-69-31-30-51-71-9-50-77-68-80-74-0,465.028926962574,seed607_lns_start7_random_best_rm6_tw15
0-42-14-44-86-16-61-85-97-37-100-91-43-0,469.9278158620634,seed607_lns_start6_random_best_rm8_tw8
0-14-44-38-86-16-85-97-37-100-91-43-0,471.82050542417187,seed602_lns_start8_random_best_rm6_tw6
0-28-52-88-62-11-63-90-10-32-20-70-89-0,481.7852202107299,seed601_lns_start6_random_regret_rm5_tw15
0-27-69-31-30-51-71-9-50-77-68-80-55-0,482.4626025310216,seed602_lns_start7_random_random_best_rm8_tw12
0-72-21-73-75-23-67-39-25-55-54-4-0,483.17150278171266,seed603_lns_start6_random_random_best_rm6_tw15
0-27-69-31-30-51-71-9-50-77-68-80-26-0,498.8813527704124,seed601_lns_start8_random_best_rm5_tw10
0-52-88-62-11-63-90-10-32-20-70-13-0,502.06112213287065,seed608_lns_start8_mixed_best_rm6_tw10
0-27-69-31-30-51-71-9-50-77-68-80-100-0,513.8708507778911,seed606_lns_start6_random_random_best_rm6_tw8
0-27-69-31-30-51-9-71-20-50-77-68-80-0,515.0176415023328,seed603_lns_start7_late_best_rm8_tw15_guarded
0-27-52-31-30-51-71-9-50-77-68-80-74-0,517.8143493722146,seed603_lns_start6_random_regret_rm8_tw15_guarded
0-27-31-30-51-71-65-9-50-68-80-77-0,549.4306906529633,seed603_lns_start6_random_random_best_rm8_tw10
0-69-31-30-51-9-71-66-50-77-68-80-0,555.7637877259637,seed601_lns_start6_random_regret_rm4_tw15_guarded
0-42-14-44-38-86-16-85-37-97-100-91-17-0,575.6412079411946,seed604_lns_start7_random_random_best_rm6_tw6
0-27-69-31-30-51-71-9-50-77-68-80-56-0,589.8938393112952,seed601_lns_start7_mixed_best_rm8_tw12
0-5-44-14-38-86-16-84-17-91-100-93-89-0,597.0066406558092,seed601_lns_start5_mixed_regret_rm5_tw15
0-28-52-88-62-11-63-90-10-32-20-70-60-0,604.9921647746932,seed602_lns_start8_random_best_rm8_tw6
0-95-92-98-59-5-84-61-99-94-6-96-93-60-17-0,607.947979000258,seed603_lns_start6_random_random_best_rm8_tw15_guarded
0-42-14-38-44-16-85-37-97-13-100-91-43-0,611.3192360117978,seed601_lns_start8_random_best_rm8_tw8
0-72-21-75-23-67-39-56-4-55-25-54-24-0,630.2121748652373,seed604_lns_start7_mixed_regret_rm8_tw6
0-42-14-38-44-16-86-85-37-97-100-43-0,658.1843862985795,seed601_lns_start6_mixed_random_best_rm6_tw12
0-28-69-31-30-51-9-71-20-50-77-68-80-0,675.5976899473819,seed603_lns_start7_random_random_best_rm8_tw15_guarded
0-27-69-30-51-71-65-9-50-68-80-77-1-0,678.3385312169562,seed607_lns_start7_random_regret_rm6_tw8_guarded
0-92-14-44-38-86-16-85-37-97-100-91-43-0,687.0006623060724,seed603_lns_start8_late_best_rm8_tw15_guarded
0-42-14-38-44-16-86-85-37-97-91-43-0,690.8003363819262,seed606_lns_start6_random_random_best_rm6_tw8
0-27-69-30-51-71-65-9-50-77-68-80-89-0,692.5994906839733,seed605_lns_start7_random_best_rm4_tw15
0-27-69-30-51-71-65-9-50-77-68-80-24-0,693.6701525878029,seed603_lns_start6_random_random_best_rm6_tw15
0-69-31-30-51-71-9-50-77-68-80-26-89-0,694.5794482449821,seed603_lns_start7_random_regret_rm8_tw15_guarded
0-27-69-31-30-51-9-71-65-35-77-68-80-0,700.4685499473516,seed608_lns_start8_random_random_best_rm6_tw8
0-72-21-73-75-23-39-67-25-55-4-54-24-0,701.6453343151934,seed601_lns_start6_random_best_rm3_tw6
0-72-21-73-75-23-67-39-56-4-55-25-24-0,706.8685198538702,seed603_lns_start6_mixed_regret_rm8_tw12
0-28-52-88-62-11-63-90-10-32-20-70-1-89-0,710.5973499698521,seed601_lns_start8_late_best_rm5_tw15_guarded
0-27-52-88-62-11-64-63-90-32-10-70-1-0,719.8674864569294,seed603_lns_start7_random_random_best_rm8_tw15_guarded
0-95-42-14-38-44-86-85-37-97-100-91-43-0,730.2516827395998,seed608_lns_start7_random_regret_rm6_tw6
0-52-88-62-11-64-63-90-32-10-70-89-0,742.9156150365949,seed605_lns_start8_mixed_regret_rm8_tw8
0-28-52-88-62-11-63-90-10-32-20-66-70-0,745.3298386771263,seed604_lns_start8_mixed_best_rm8_tw12
0-27-69-31-30-51-71-9-50-77-68-80-24-74-0,755.6415812645131,seed607_lns_start7_random_best_rm6_tw15_guarded
0-42-14-44-38-86-16-85-37-97-100-91-43-0,762.5607357797323,seed601_lns_start6_random_best_rm3_tw6
0-28-52-88-62-11-64-63-90-32-10-70-0,769.2481295808884,seed601_lns_start8_random_best_rm4_tw15
0-95-92-98-59-99-94-6-18-8-84-96-93-60-89-0,769.4479331048079,seed601_lns_start8_random_regret_rm5_tw8
0-27-69-30-51-71-65-9-50-77-68-80-13-0,774.7631761601206,seed607_lns_start8_random_random_best_rm4_tw15
0-27-69-31-30-51-9-71-65-68-80-77-1-0,788.4106012386189,seed604_lns_start7_mixed_best_rm6_tw15
0-27-69-31-30-71-65-9-50-77-68-80-24-0,791.071768348712,seed606_lns_start6_random_best_rm5_tw8
0-72-21-73-75-23-67-39-56-4-55-25-54-0,792.963190407399,seed601_lns_start6_late_random_best_rm8_tw8
0-27-69-31-30-71-65-9-50-68-80-77-1-0,793.1068796171262,seed601_lns_start8_random_best_rm8_tw15
0-72-21-73-75-23-67-39-56-4-54-24-25-0,800.3726464628671,seed602_lns_start7_random_random_best_rm8_tw12
0-95-92-98-61-85-59-99-6-94-97-37-96-60-18-0,808.2500749238134,seed604_lns_start4_random_best_rm6_tw10
0-28-52-88-62-11-63-90-10-32-20-70-26-0,808.4403729447092,seed606_lns_start7_random_random_best_rm8_tw15
0-69-31-11-64-63-90-32-10-70-1-58-13-0,809.7931461111076,seed607_lns_start5_random_best_rm8_tw12
0-5-83-45-82-7-19-47-36-46-48-89-0,812.233693405353,seed601_lns_start7_late_best_rm4_tw15
0-33-29-12-76-3-79-81-78-34-35-1-0,817.9033020155489,seed605_lns_start7_random_random_best_rm4_tw10_guarded
0-28-52-88-62-11-64-63-90-10-70-1-89-0,819.7418374193694,seed602_lns_start7_late_regret_rm8_tw10
0-69-31-30-51-9-71-65-20-77-68-80-0,827.1797258072528,seed601_lns_start6_random_regret_rm5_tw10_guarded
0-95-92-98-99-61-84-18-6-94-96-93-60-89-17-0,827.5704371139811,seed603_lns_start6_random_best_rm6_tw15
0-92-98-59-99-61-84-18-6-94-96-93-60-89-17-0,828.2261931414198,seed602_lns_start7_random_best_rm6_tw8_guarded
