route,score,source
0-65-52-59-23-21-19-64-67-62-50-34-31-29-27-26-28-30-32-33-63-51-18-48-25-49-20-22-24-57-66-56-0,312.100811341639,seed601_lns_start63_late_best_rm8_tw12_guarded
0-61-41-39-38-36-40-44-42-70-1-3-5-45-4-2-6-46-8-7-60-53-47-17-10-9-13-59-58-25-48-24-20-56-66-0,313.55664375099974,seed702_explore_guarded
0-65-64-19-21-23-57-52-9-11-12-14-47-17-16-15-13-10-53-60-6-7-8-46-4-3-1-43-35-37-54-68-70-55-0,317.1514265771126,seed602_lns_start36_late_best_rm4_tw8_guarded
0-61-41-39-38-36-40-44-42-70-1-3-5-45-4-46-8-7-6-2-55-53-60-17-10-9-13-59-58-25-48-24-20-56-66-0,324.8452763109232,seed702_explore_guarded
0-65-52-23-21-19-64-62-67-29-28-30-33-26-27-31-34-32-50-63-51-18-48-25-49-20-22-24-57-66-56-0,325.70070945198836,seed702_explore_lns_start60_late_random_best_rm15_tw15
0-61-41-39-38-36-40-44-42-70-2-6-7-8-46-4-45-5-3-1-55-60-53-14-17-10-9-13-58-25-48-24-20-56-66-0,329.1803777668965,seed702_explore_lns_start81_random_random_best_rm20_tw8
0-61-42-44-40-36-38-39-41-2-6-7-8-46-45-5-3-1-70-68-55-53-17-10-9-13-58-25-48-24-20-56-66-0,329.9265267184176,seed702_explore_lns_start80_late_regret_rm25_tw8
0-42-44-40-36-38-39-41-61-69-53-9-11-15-16-17-47-14-12-60-2-6-7-8-46-4-45-5-3-1-43-35-37-54-68-70-55-0,330.2984718155266,seed701_explore_guarded
0-67-62-64-65-12-14-47-16-15-11-9-59-52-57-24-22-49-19-18-48-21-23-25-20-51-63-33-26-32-34-50-56-66-0,332.82605762478016,seed604_lns_start22_random_random_best_rm5_tw8
0-67-41-39-38-36-40-44-42-61-70-1-3-5-45-4-46-8-7-6-2-60-53-14-17-10-9-13-59-58-25-48-20-24-66-0,333.12663566746676,seed701_explore_guarded
0-65-64-19-21-23-57-52-59-9-15-16-47-14-12-11-13-10-53-69-55-70-6-7-8-46-4-3-1-43-35-37-54-68-0,333.15696560576947,seed607_lns_start36_mixed_best_rm8_tw6
0-65-11-12-47-16-15-59-52-57-64-22-23-21-18-19-49-51-63-62-67-33-32-30-31-29-27-26-28-34-50-54-68-0,335.9848090447516,seed603_lns_start85_random_regret_rm5_tw8
0-65-52-57-23-21-18-19-64-67-62-50-34-31-29-27-26-28-30-32-33-63-51-49-22-24-59-58-25-48-20-56-66-0,335.99437219267406,seed701_explore_guarded
0-61-42-39-38-36-40-44-41-69-53-12-14-47-16-15-11-9-10-60-7-6-2-8-46-4-45-5-3-1-43-35-37-54-68-70-55-0,340.2586793009097,seed701_explore_lns_start63_mixed_regret_rm10_tw10
0-65-64-23-21-19-57-52-59-9-15-47-14-12-10-11-13-16-17-53-60-6-7-8-46-4-3-1-70-43-35-37-54-68-0,341.42870663724244,seed701_explore_lns_start36_mixed_best_rm15_tw6
0-67-41-39-38-36-40-44-42-61-70-1-3-5-45-4-46-8-7-6-2-60-53-14-17-10-9-13-59-58-25-48-24-20-56-66-0,342.4535656563922,seed701_explore_guarded
0-65-69-12-14-16-15-11-52-57-22-23-21-18-19-49-51-63-62-67-50-33-32-30-28-26-27-34-37-35-43-54-0,342.92525332395064,seed701_explore_guarded
0-2-44-42-39-38-61-69-53-9-11-15-16-47-14-12-60-6-7-8-46-4-45-5-3-1-43-40-36-35-37-41-54-68-70-55-0,344.6805708960889,seed602_lns_start23_mixed_regret_rm5_tw15_guarded
0-67-41-39-38-36-40-44-42-61-70-1-3-5-45-4-2-6-46-8-7-60-53-14-17-10-9-13-58-25-48-24-20-56-66-0,346.21988095361155,seed702_explore_lns_start88_random_regret_rm25_tw12
0-64-51-63-62-67-33-30-28-27-29-31-34-50-20-22-49-19-21-18-48-23-25-58-59-13-17-10-57-24-56-66-0,347.9113177761985,seed701_explore_lns_start20_late_random_best_rm20_tw12
0-67-62-31-29-27-28-30-33-63-50-51-64-22-49-19-18-48-21-23-25-58-10-17-13-57-24-20-56-66-0,348.7361760342706,seed702_explore_lns_start17_late_best_rm25_tw12
0-61-42-44-67-62-31-29-27-28-30-33-63-51-56-64-20-49-19-25-23-21-48-18-22-24-58-59-13-17-10-66-0,350.8126543130222,seed701_explore_lns_start20_late_best_rm20_tw10
0-69-7-45-2-61-42-44-40-36-38-39-41-67-34-31-26-30-32-50-62-56-24-20-49-48-25-58-66-0,350.82627544539133,seed606_lns_start14_mixed_random_best_rm6_tw12_guarded
0-61-2-7-45-42-44-40-36-38-39-41-67-50-34-27-26-28-32-51-20-49-48-25-58-24-56-66-0,351.95790340653815,seed607_lns_start14_mixed_best_rm6_tw8_guarded
0-65-64-23-19-57-52-59-9-16-47-14-12-10-11-13-15-17-53-60-6-7-8-46-4-3-1-43-35-37-54-68-70-55-0,351.9761752120923,seed608_lns_start36_random_regret_rm5_tw12
0-61-2-7-45-5-42-44-40-36-38-39-41-67-50-34-26-30-32-63-51-20-49-48-25-58-24-56-66-0,352.07646878615697,seed604_lns_start14_mixed_regret_rm6_tw15_guarded
