route,score,source
0-21-22-24-27-30-29-6-32-33-31-35-37-38-39-34-36-28-26-23-17-18-19-16-12-15-14-13-25-9-11-10-8-5-2-1-0,276.3211659783863,seed606_lns_start5_mixed_random_best_rm8_tw8
0-21-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-17-18-19-16-14-12-15-13-25-9-11-10-8-2-1-7-3-0,324.1406219222399,seed601_lns_start81_random_best_rm8_tw8
0-48-47-45-51-50-52-6-32-31-35-37-38-55-54-53-56-58-60-59-57-40-44-46-68-41-42-43-33-34-29-30-27-24-22-20-0,371.43039465649485,seed605_lns_start2_random_best_rm8_tw12_guarded
0-20-24-29-6-32-31-35-33-34-36-39-37-38-28-4-26-23-17-18-19-16-14-12-15-13-25-9-11-10-21-8-5-2-1-0,405.37812543498046,seed608_lns_start47_mixed_regret_rm8_tw15
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-5-10-30-23-17-18-19-16-14-12-15-13-25-9-11-21-8-26-28-39-0,414.9962953011608,seed604_lns_start3_mixed_best_rm8_tw8_guarded
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-70-5-10-23-17-18-19-16-15-14-12-13-25-9-11-8-28-39-36-0,419.2747240471595,seed602_lns_start2_late_regret_rm4_tw10
0-21-24-27-30-29-6-32-34-33-35-37-38-39-36-4-28-26-23-17-18-19-16-15-14-12-13-25-9-11-10-8-2-1-7-0,493.0028367664444,seed603_lns_start81_random_regret_rm4_tw12
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-5-10-26-23-17-18-19-16-14-12-15-13-25-9-11-8-28-39-36-34-0,505.8534775475782,seed603_lns_start0_late_best_rm6_tw12_guarded
0-21-24-27-30-6-31-32-33-34-36-39-38-37-35-4-28-26-23-17-18-19-16-15-14-12-13-25-9-11-10-8-2-1-7-0,519.3442630978025,seed606_lns_start83_random_regret_rm4_tw10
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-5-10-30-23-17-18-19-16-14-12-15-13-25-9-11-8-28-39-36-33-0,529.4332292036127,seed601_lns_start1_late_random_best_rm6_tw8
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-5-10-26-23-17-18-19-16-14-12-15-13-25-9-11-8-28-39-36-33-0,532.807980558573,seed605_lns_start3_late_best_rm6_tw10
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-5-10-21-23-17-18-19-16-14-12-15-13-25-9-11-8-26-39-36-6-0,536.8849516589771,seed601_lns_start2_late_random_best_rm5_tw12_guarded
0-67-63-62-43-51-47-42-40-69-66-70-55-56-53-58-60-59-54-57-44-46-65-49-61-64-68-41-45-50-52-30-27-22-48-0,537.3740684128704,seed606_lns_start47_late_regret_rm6_tw10
0-48-47-45-51-50-52-6-32-31-35-37-38-55-54-53-56-58-60-59-57-40-44-42-41-46-68-43-20-22-21-24-27-30-29-34-0,582.3713562823025,seed605_lns_start2_random_best_rm8_tw12
0-67-66-62-61-70-63-48-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-64-41-42-43-47-45-51-50-52-24-27-22-20-0,637.4780772936915,seed606_lns_start47_late_random_best_rm4_tw12_guarded
0-67-63-62-61-64-49-65-69-66-52-2-1-7-3-4-5-10-23-17-18-19-16-14-12-15-13-25-9-11-8-28-39-36-50-0,657.1157268852328,seed607_lns_start0_mixed_best_rm8_tw8
0-48-43-45-51-50-52-6-32-31-35-37-38-55-54-53-56-58-60-59-57-68-44-46-41-42-20-21-22-24-27-29-30-26-34-33-0,723.9931311759989,seed605_lns_start0_mixed_random_best_rm8_tw15
0-67-63-62-61-64-49-65-69-66-70-3-1-7-4-2-5-23-17-18-19-16-14-12-15-13-25-9-11-10-8-26-39-36-33-0,768.859009903204,seed605_lns_start0_mixed_random_best_rm8_tw15_guarded
0-21-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-5-2-1-7-0,779.6581818625823,seed602_lns_start85_mixed_best_rm8_tw12
0-67-64-62-61-70-49-65-69-41-46-55-54-53-56-58-60-59-57-40-44-68-66-63-48-43-42-45-51-50-52-47-24-22-21-20-0,796.6831018510157,seed608_lns_start47_random_regret_rm4_tw10_guarded
0-24-27-30-29-6-34-33-32-31-35-37-38-55-54-53-56-58-60-59-57-40-44-46-68-41-42-45-51-50-52-47-43-48-20-22-21-0,797.5266106958168,seed604_lns_start0_late_best_rm8_tw8_guarded
0-21-22-20-24-27-29-30-26-6-34-37-38-55-57-54-56-58-40-45-42-44-60-59-46-41-52-32-33-35-31-51-50-47-43-48-0,826.022405615334,seed601_lns_start1_late_regret_rm5_tw8
0-24-27-30-29-6-32-33-31-35-37-39-38-36-34-4-21-28-26-23-17-18-19-15-16-14-13-25-9-11-12-8-10-2-7-0,841.1815750515032,seed602_lns_start83_random_regret_rm6_tw12
0-21-22-27-30-26-34-6-32-31-35-37-38-55-56-60-58-59-40-46-43-44-54-57-68-51-50-45-42-41-47-52-29-24-20-48-0,844.1573221881011,seed606_lns_start3_mixed_best_rm8_tw10
0-20-21-22-24-27-29-30-26-34-32-37-38-55-54-53-68-48-43-47-51-44-60-56-59-57-40-46-41-42-45-50-52-31-35-6-0,847.0347942175397,seed605_lns_start1_late_best_rm8_tw15
0-20-22-21-27-30-29-24-26-34-32-37-38-57-59-53-56-58-60-68-54-44-40-46-45-42-41-43-47-50-51-6-35-31-52-48-0,862.2343164892861,seed603_lns_start1_late_random_best_rm5_tw6
0-21-22-20-24-27-29-30-26-36-34-32-38-57-59-53-58-54-68-56-60-44-40-46-41-42-45-50-51-35-37-6-52-47-43-48-0,862.5721438554231,seed608_lns_start3_mixed_random_best_rm8_tw15
0-21-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-17-18-19-16-14-15-12-13-25-9-11-10-8-5-2-1-20-0,892.1548931585605,seed602_lns_start5_late_regret_rm8_tw15_guarded
0-67-63-62-61-64-49-65-69-66-2-1-7-3-4-70-5-10-23-17-18-19-16-15-14-12-13-25-9-11-8-34-36-33-6-0,895.101696635664,seed604_lns_start2_random_best_rm8_tw8_guarded
0-3-67-62-66-42-45-51-48-69-50-46-55-54-53-56-58-60-59-57-40-44-41-43-47-52-30-22-63-61-64-68-65-49-70-0,921.9672178202961,seed603_lns_start47_late_random_best_rm6_tw12
0-3-67-62-66-42-45-48-69-70-65-55-54-56-53-58-60-40-57-59-44-46-51-50-52-47-43-41-49-61-64-68-63-27-30-0,924.4989815715041,seed606_lns_start47_late_random_best_rm6_tw10
0-67-63-62-70-61-64-65-69-45-51-38-55-54-53-56-58-59-57-68-44-40-49-66-46-50-52-47-42-41-43-24-30-29-48-0,940.5510500964012,seed605_lns_start4_random_best_rm5_tw15
0-20-22-24-27-29-6-32-34-33-31-35-37-38-39-36-28-26-23-17-18-19-16-14-12-15-13-25-9-11-10-21-8-5-2-1-7-0,951.3564506287897,seed602_lns_start47_late_best_rm8_tw8
