route,score,source
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-21-0,2401.998320837568,seed605_lns_start0_mixed_random_best_rm8_tw15_guarded
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-70-0,5638.796465784493,seed601_lns_start0_mixed_random_best_rm4_tw15
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-21-70-0,6369.572315257618,seed601_lns_start0_mixed_regret_rm8_tw8
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-70-0,6857.107500037034,seed601_lns_start0_mixed_random_best_rm6_tw10
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-11-70-0,8132.11738060692,seed605_lns_start1_random_random_best_rm8_tw6
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-25-70-0,9371.60929113544,seed602_lns_start1_late_random_best_rm8_tw8
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-12-70-0,11953.346664961477,seed601_lns_start8_mixed_random_best_rm8_tw6
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-21-3-0,13015.846526510662,seed604_lns_start2_mixed_regret_rm8_tw12
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-25-28-0,14171.33779617723,seed603_lns_start1_mixed_random_best_rm6_tw6_guarded
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-4-7-18-19-16-14-12-15-17-13-9-11-10-8-21-25-0,15073.848294690746,seed603_lns_start3_late_random_best_rm8_tw10
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-26-18-19-16-14-15-17-13-25-9-11-10-8-21-70-0,15339.154707452566,seed601_lns_start8_mixed_random_best_rm8_tw6_guarded
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-28-12-0,16667.293727835895,seed601_lns_start8_mixed_random_best_rm8_tw6_guarded
0-67-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-3-70-0,17303.915178838248,seed601_lns_start8_late_regret_rm8_tw15
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-26-18-19-16-14-12-15-17-13-9-11-10-8-21-70-0,17471.425838651354,seed603_lns_start1_mixed_random_best_rm6_tw6_guarded
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-4-7-18-19-16-14-12-15-17-13-25-9-11-10-8-70-0,19563.593282718553,seed604_lns_start2_mixed_regret_rm8_tw12
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-26-18-19-16-14-15-17-13-25-9-11-10-8-21-28-0,20253.06133977811,seed601_lns_start8_mixed_random_best_rm8_tw6
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-26-18-19-16-14-12-15-17-13-9-11-10-8-21-28-0,22385.332470976893,seed603_lns_start1_mixed_random_best_rm6_tw6
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-7-3-4-18-19-16-14-12-15-17-13-9-10-8-25-21-0,24051.715954771953,seed605_lns_start1_random_random_best_rm8_tw6
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-18-19-16-14-12-15-17-13-25-9-11-10-26-28-21-0,24571.760757192184,seed601_lns_start0_mixed_random_best_rm6_tw10_guarded
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-18-19-16-14-12-15-17-13-25-9-11-10-8-26-28-0,24877.90824368174,seed601_lns_start0_mixed_regret_rm8_tw8_guarded
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-3-7-23-26-18-19-16-14-12-15-17-13-9-11-10-8-21-25-28-0,26573.97160325095,seed601_lns_start0_mixed_random_best_rm4_tw15
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-4-3-7-18-19-16-14-12-15-17-13-25-9-11-10-70-0,29471.481383524537,seed605_lns_start0_mixed_random_best_rm8_tw15_guarded
