route,score,source
0-63-62-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-17-19-16-14-12-15-13-25-9-11-10-8-21-0,229.27314407774068,seed601_lns_start27_random_best_rm4_tw10
0-2-1-5-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,276.58471865661613,seed602_lns_start0_mixed_best_rm8_tw10_guarded
0-22-24-27-30-29-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-21-0,313.48717537097895,seed603_lns_start11_random_best_rm5_tw12
0-5-2-1-67-63-62-61-64-68-66-69-4-3-7-34-39-36-28-26-23-18-17-19-16-14-12-15-13-25-9-11-10-8-21-0,323.4817013539941,seed605_lns_start36_random_random_best_rm8_tw10
0-20-22-27-24-66-67-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,346.789239778372,seed607_lns_start28_random_best_rm8_tw15_guarded
0-20-22-30-27-62-66-24-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,374.63131384108965,seed607_lns_start28_random_best_rm8_tw15
0-20-1-5-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,375.1713061655517,seed602_lns_start0_mixed_best_rm8_tw10
0-63-1-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,436.63515781839,seed604_lns_start89_mixed_random_best_rm8_tw15
0-63-62-67-1-2-5-30-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-21-0,541.6297101329577,seed602_lns_start9_random_best_rm8_tw10
0-67-62-63-1-2-5-30-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-0,553.0751569243441,seed608_lns_start11_random_best_rm6_tw10
0-20-62-1-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,597.3705467661206,seed601_lns_start25_mixed_best_rm8_tw10
0-20-22-24-27-29-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,725.5344316722085,seed601_lns_start8_random_best_rm8_tw15
0-20-22-24-27-30-29-6-32-33-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,733.1145671677716,seed601_lns_start5_mixed_random_best_rm8_tw8
0-20-22-24-27-30-29-6-32-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,748.297903903854,seed602_lns_start14_random_regret_rm8_tw10
0-20-22-24-27-30-29-6-31-32-33-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,748.7461645986295,seed603_lns_start10_random_regret_rm4_tw8
0-20-24-27-30-29-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,754.9562087523229,seed601_lns_start18_random_best_rm6_tw15
0-20-22-27-30-29-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,754.9562087523229,seed601_lns_start6_random_random_best_rm8_tw8
0-20-22-24-27-30-33-32-6-29-7-3-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,755.2552035179058,seed606_lns_start89_mixed_random_best_rm6_tw6
0-20-22-24-27-30-29-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,757.1072163075597,seed601_lns_start4_random_best_rm3_tw15
0-67-62-61-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,758.3814244822925,seed606_lns_start32_random_best_rm8_tw15
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,758.8560197927877,seed601_lns_start3_random_best_rm8_tw12
0-20-22-24-27-30-29-6-32-33-31-35-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,759.6748689729382,seed606_lns_start13_random_regret_rm8_tw12
0-22-24-27-30-29-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,760.3537431047466,seed601_lns_start18_mixed_random_best_rm6_tw10
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,761.9013833721226,seed601_lns_start15_random_regret_rm8_tw12
0-20-22-24-27-30-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,762.5944477449489,seed601_lns_start10_random_random_best_rm6_tw12
0-20-22-24-27-30-29-6-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,764.4456490700873,seed603_lns_start8_random_random_best_rm4_tw10
0-20-22-24-30-29-6-32-33-31-35-37-38-39-36-7-3-4-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,764.9940575537956,seed601_lns_start10_random_random_best_rm8_tw12
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-7-4-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,779.6528485778545,seed602_lns_start9_mixed_regret_rm8_tw8
0-5-20-22-24-6-29-27-30-7-32-33-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,807.4026185714364,seed605_lns_start2_random_best_rm8_tw10
0-67-20-22-24-27-30-29-6-32-33-4-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,863.7165114466904,seed602_lns_start29_random_best_rm8_tw15
0-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-7-3-4-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,868.2671203959493,seed601_lns_start4_random_regret_rm6_tw15
0-5-20-22-24-27-30-29-6-32-33-4-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,880.6038723123827,seed602_lns_start1_random_regret_rm8_tw8
0-63-20-22-24-27-30-29-6-32-33-4-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,895.7287494644452,seed602_lns_start10_mixed_regret_rm8_tw12
0-5-2-1-63-67-66-62-61-64-65-68-69-4-3-7-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,946.6284947601205,seed606_lns_start48_random_regret_rm6_tw15_guarded
0-67-20-22-24-27-30-29-6-32-33-3-31-35-37-38-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,983.8274292149148,seed605_lns_start11_random_regret_rm8_tw8
0-5-2-67-63-62-61-64-66-69-68-65-49-4-3-7-39-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,997.1261570357519,seed602_lns_start35_random_regret_rm4_tw8
0-62-20-22-24-27-30-29-6-32-33-31-35-37-38-39-36-34-4-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,1087.5722601283967,seed604_lns_start21_random_random_best_rm8_tw12
0-5-2-1-67-63-62-66-69-61-64-49-65-68-4-3-7-36-34-28-26-23-18-19-16-14-12-15-17-13-25-9-11-10-8-21-0,1453.3507124293628,seed602_lns_start33_random_best_rm8_tw6
0-5-2-1-63-66-69-68-64-7-3-4-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-70-0,3882.498881499911,seed606_lns_start32_random_best_rm8_tw15_guarded
