route,score,source
0-20-24-25-27-29-30-28-26-23-22-21-0,50.80359030264955,seed601_lns_start1_mixed_regret_rm8_tw8
0-67-65-63-62-74-72-61-64-68-66-69-0,59.403108723710105,seed601_lns_start7_random_best_rm8_tw6
0-5-3-7-8-10-11-9-6-4-2-1-75-0,59.618077542105574,seed601_lns_start1_mixed_regret_rm8_tw8
0-43-42-41-40-44-46-45-48-51-50-52-49-47-0,64.80747449698114,seed601_lns_start1_mixed_regret_rm8_tw8
0-90-87-86-83-82-84-85-88-89-91-0,76.06956532288787,seed601_lns_start1_mixed_regret_rm8_tw8_guarded
0-65-87-86-83-82-84-85-88-89-91-0,85.93185376717453,seed605_lns_start13_mixed_random_best_rm8_tw8
0-90-65-63-62-74-72-61-64-68-66-69-0,86.02145394836324,seed601_lns_start1_mixed_regret_rm8_tw8
0-67-87-86-83-82-84-85-88-89-91-0,86.09134183825323,seed601_lns_start1_mixed_regret_rm8_tw8
0-90-67-63-62-74-72-61-64-68-66-69-0,87.66151447734391,seed605_lns_start13_mixed_random_best_rm8_tw8
0-13-17-18-19-15-16-14-12-0,95.88470913081827,seed601_lns_start1_mixed_regret_rm8_tw8
0-98-96-95-94-92-93-97-100-99-0,95.94313062205805,seed601_lns_start1_mixed_regret_rm8_tw8
0-32-33-31-35-37-38-39-36-34-0,97.2271627850669,seed601_lns_start1_mixed_regret_rm8_tw8
0-57-55-54-53-56-58-60-59-0,101.88256760196126,seed601_lns_start1_mixed_regret_rm8_tw8
0-90-87-81-82-83-84-85-88-89-91-0,117.48911572596634,seed602_lns_start14_random_random_best_rm8_tw15
0-87-86-81-82-83-84-85-88-89-91-0,117.67064236664751,seed601_lns_start7_random_best_rm8_tw6
0-81-78-76-71-70-73-77-79-80-0,127.29748041459519,seed601_lns_start1_mixed_regret_rm8_tw8
0-67-78-76-71-70-73-77-79-80-0,130.37362398392997,seed601_lns_start0_mixed_random_best_rm4_tw15
0-90-78-76-71-70-73-77-79-80-0,131.8881447083283,seed601_lns_start7_random_best_rm8_tw6
0-86-78-76-71-70-73-77-79-80-0,133.07185759645398,seed602_lns_start14_random_random_best_rm8_tw15
