route,score,source
0-41-39-38-37-35-36-40-43-42-0,95.94313062205805,seed702_explore_lns_start37_mixed_best_rm25_tw10
0-69-6-7-8-46-4-45-5-3-1-0,96.71809961385824,seed702_explore_guarded
0-69-2-6-7-8-46-4-45-3-70-0,96.78568463569061,seed701_explore_lns_start17_late_random_best_rm25_tw6
0-70-2-6-7-8-46-4-45-5-55-0,97.03266342706831,seed603_lns_start43_late_random_best_rm8_tw15
0-12-14-47-17-16-15-13-9-11-10-0,97.2271627850669,seed601_lns_start2_late_best_rm8_tw12
0-70-2-4-45-5-46-8-6-55-68-0,97.77535798907769,seed702_explore_lns_start42_late_best_rm20_tw8
0-69-60-6-7-8-46-45-4-2-55-0,97.82477720963551,seed702_explore_lns_start59_late_random_best_rm25_tw6
0-70-7-8-46-5-3-45-4-2-55-0,98.04551223567354,seed702_explore_lns_start44_late_random_best_rm20_tw8
0-69-53-12-10-11-13-15-17-47-14-0,98.18745680807882,seed701_explore_lns_start64_late_best_rm20_tw8
0-69-53-60-7-6-4-2-70-55-0,99.1061406745541,seed702_explore_lns_start50_late_best_rm25_tw6
0-69-53-60-6-7-8-46-45-4-55-0,99.20852529654418,seed701_explore_guarded
0-41-38-37-35-36-40-43-42-54-0,99.44782676717949,seed702_explore_lns_start37_mixed_random_best_rm25_tw8
0-69-53-11-10-9-13-15-17-47-14-0,99.59183945791233,seed602_lns_start64_mixed_best_rm8_tw8_guarded
0-6-7-8-46-4-45-5-3-1-70-55-0,99.60737963952458,seed701_explore_lns_start8_random_best_rm20_tw12
0-42-44-39-40-36-35-37-38-41-54-0,99.86522617609046,seed601_lns_start4_late_regret_rm8_tw6
0-61-41-38-37-36-39-42-70-68-0,100.41340565447459,seed702_explore_lns_start14_mixed_random_best_rm10_tw6
0-41-39-38-37-35-36-40-43-54-0,100.42986733688116,seed605_lns_start35_mixed_random_best_rm8_tw12
0-23-21-48-18-19-49-20-22-24-66-0,100.67159544693514,seed702_explore_lns_start4_mixed_best_rm10_tw10
0-61-42-44-43-40-37-39-41-54-68-0,100.7374847280545,seed701_explore_lns_start31_random_random_best_rm25_tw12
0-61-41-38-37-35-36-40-43-54-0,100.8545909333794,seed701_explore_guarded
0-61-41-39-38-36-44-42-70-68-0,100.99008554060264,seed701_explore_lns_start14_mixed_best_rm20_tw15
0-65-52-57-24-22-19-49-20-56-66-0,101.38356510133177,seed701_explore_lns_start56_mixed_best_rm25_tw12
0-25-23-21-48-19-49-20-22-24-66-0,101.5189338122669,seed602_lns_start4_late_random_best_rm6_tw12
0-61-42-44-43-40-38-37-35-36-39-0,101.56199260272969,seed701_explore_lns_start18_mixed_best_rm25_tw6
0-61-41-39-38-37-43-44-42-70-68-0,101.76468492122132,seed701_explore_lns_start14_random_random_best_rm10_tw6
0-61-41-39-38-37-36-44-42-70-68-0,101.76468492122132,seed702_explore_lns_start14_late_random_best_rm25_tw15
0-61-41-39-38-37-35-40-43-42-54-0,101.83663150308104,seed701_explore_lns_start27_mixed_random_best_rm25_tw12
0-65-25-23-21-48-19-49-20-22-24-0,102.23743617341515,seed702_explore_lns_start7_mixed_best_rm20_tw6
0-69-53-9-10-11-13-15-17-14-0,102.83004837826425,seed702_explore_lns_start64_late_best_rm20_tw12
0-69-53-12-11-10-9-13-17-47-14-0,103.01760261661184,seed701_explore_guarded
0-61-41-42-44-39-38-37-36-43-68-0,103.18903521936892,seed702_explore_lns_start32_random_random_best_rm25_tw15
0-61-44-40-36-35-37-38-39-54-68-0,103.1920537980195,seed701_explore_lns_start64_random_best_rm25_tw8
0-25-23-21-48-18-19-49-20-22-24-0,103.7191867837378,seed601_lns_start3_late_regret_rm8_tw10
0-64-19-48-18-21-23-49-20-22-24-0,103.95863057845975,seed701_explore_lns_start25_late_best_rm25_tw12
0-70-6-8-46-4-45-5-3-1-55-68-0,104.00068854451767,seed701_explore_lns_start24_mixed_best_rm20_tw8
0-41-42-44-43-40-38-37-35-36-39-0,104.35964342091188,seed702_explore_lns_start18_mixed_random_best_rm20_tw10
0-61-41-42-44-43-40-38-36-37-54-0,104.4535246890328,seed702_explore_lns_start42_late_best_rm20_tw8
0-65-25-23-21-48-18-49-20-22-24-66-0,104.70245789835927,seed702_explore_lns_start3_random_random_best_rm20_tw6
0-65-52-57-22-20-49-51-56-66-0,104.86935403784015,seed702_explore_guarded
0-44-39-38-37-35-36-40-43-42-54-0,104.965217829527,seed701_explore_lns_start16_late_random_best_rm25_tw10
0-12-14-47-17-16-15-13-11-10-66-0,105.23340108629407,seed608_lns_start5_mixed_best_rm8_tw8
0-6-7-8-46-5-45-4-2-60-55-0,105.76706220594022,seed702_explore_lns_start51_late_random_best_rm20_tw10
0-65-64-24-23-21-48-18-49-22-20-66-0,105.8222023891718,seed701_explore_lns_start10_random_best_rm20_tw6
0-2-45-6-7-46-4-5-3-1-55-0,105.83424846659993,seed701_explore_lns_start5_mixed_random_best_rm25_tw15
0-64-25-23-21-48-18-19-49-20-24-0,105.98361325681154,seed603_lns_start5_late_regret_rm8_tw6_guarded
0-64-25-23-21-48-18-49-20-22-24-66-0,106.06347017462114,seed702_explore_lns_start12_late_random_best_rm25_tw12
0-65-64-19-48-18-21-49-20-22-24-66-0,106.06834193824692,seed702_explore_lns_start0_late_random_best_rm25_tw8
0-64-25-23-21-48-18-19-49-20-24-66-0,106.16852509247514,seed701_explore_lns_start11_late_best_rm25_tw10
0-2-6-7-8-46-5-3-45-4-60-0,106.33791184785804,seed702_explore_lns_start18_random_best_rm20_tw10
0-61-38-44-43-40-36-35-37-54-0,106.56246588760476,seed701_explore_lns_start64_late_random_best_rm25_tw15
0-69-7-8-46-4-45-5-6-60-55-0,106.87462910123156,seed701_explore_lns_start52_late_random_best_rm20_tw12
0-69-6-7-8-46-45-3-4-2-60-0,107.32231149193726,seed701_explore_lns_start54_late_random_best_rm25_tw10
0-12-14-47-17-16-15-13-9-10-66-0,107.40244919144877,seed607_lns_start6_late_random_best_rm8_tw15
0-65-24-23-21-48-18-19-49-20-56-66-0,107.4156807726905,seed702_explore_lns_start2_late_best_rm25_tw8
0-25-23-21-48-19-49-20-22-24-56-0,107.62848964738822,seed602_lns_start5_late_random_best_rm6_tw8
0-65-52-57-22-20-49-19-51-56-66-0,108.00623598222313,seed701_explore_lns_start64_mixed_best_rm25_tw12
0-69-7-8-46-5-3-45-4-6-60-55-0,108.05247096377899,seed701_explore_lns_start51_late_random_best_rm20_tw6
0-69-7-8-46-45-3-4-2-60-55-0,108.13678490499368,seed701_explore_lns_start14_late_best_rm15_tw12
0-61-6-8-46-5-3-1-45-4-55-0,108.15363239417178,seed702_explore_guarded
0-12-14-47-16-15-13-9-11-10-66-0,108.17277880571777,seed701_explore_lns_start5_late_best_rm10_tw12
0-12-14-47-17-15-13-9-11-10-66-0,108.17277880571777,seed701_explore_lns_start0_mixed_random_best_rm25_tw15
0-12-14-47-17-16-15-11-13-9-66-0,108.32207532067201,seed601_lns_start1_mixed_random_best_rm8_tw10
0-70-2-6-7-8-46-45-3-4-60-0,108.32519913877036,seed701_explore_lns_start15_mixed_random_best_rm20_tw8
0-69-53-60-7-6-5-2-70-55-0,108.73188911465624,seed701_explore_lns_start31_random_random_best_rm25_tw12
0-2-6-8-46-45-5-3-1-4-60-0,109.07764259671652,seed702_explore_lns_start2_late_best_rm25_tw8
0-11-13-16-15-9-10-53-68-0,109.36492546597665,seed702_explore_lns_start34_mixed_best_rm15_tw10
0-6-7-8-46-45-5-3-1-4-60-0,109.74249871106592,seed701_explore_lns_start13_late_random_best_rm20_tw12
0-14-47-17-16-15-13-9-11-10-66-0,109.75468357650735,seed602_lns_start3_late_best_rm8_tw8
0-52-25-23-21-48-19-49-22-24-20-66-0,110.59249566708705,seed604_lns_start2_late_random_best_rm8_tw15
0-65-52-57-22-21-19-49-20-56-66-0,110.71945225019702,seed702_explore_lns_start64_mixed_random_best_rm25_tw12
0-65-25-23-21-48-18-19-49-20-24-56-0,110.9170686513346,seed702_explore_lns_start5_late_random_best_rm25_tw15
0-6-7-8-4-45-3-1-2-60-55-0,111.04259037604575,seed701_explore_lns_start58_late_random_best_rm20_tw12
0-65-6-7-8-46-4-45-5-3-1-0,111.16935833350593,seed608_lns_start0_late_random_best_rm8_tw15
0-64-51-19-18-48-21-23-25-24-66-0,111.22636265630085,seed702_explore_lns_start56_mixed_random_best_rm20_tw12
0-65-69-7-8-46-4-45-5-3-1-55-0,111.48453517211114,seed702_explore_lns_start0_random_random_best_rm20_tw15
0-65-6-7-8-46-4-45-5-3-1-70-0,111.60533777268809,seed701_explore_lns_start0_random_random_best_rm20_tw10
0-64-51-18-48-21-23-25-24-20-66-0,111.86016585441861,seed701_explore_lns_start52_mixed_random_best_rm15_tw12
0-25-23-21-19-48-18-49-20-24-66-0,112.18420850868192,seed605_lns_start6_mixed_regret_rm6_tw8
0-65-6-7-8-46-4-45-5-3-1-68-0,112.24525227841289,seed601_lns_start4_late_best_rm8_tw6
0-64-25-23-21-48-18-19-49-20-24-56-0,112.27808092759648,seed701_explore_lns_start26_late_best_rm25_tw10
0-65-6-8-5-3-1-45-4-2-55-0,112.35076483660791,seed702_explore_lns_start12_late_random_best_rm25_tw12
0-65-6-7-8-46-4-45-5-3-1-55-0,112.72772599588126,seed601_lns_start4_late_best_rm8_tw10
0-14-47-17-16-15-13-9-11-10-60-0,113.112807925068,seed604_lns_start2_late_random_best_rm8_tw15
0-69-11-15-16-13-10-9-52-57-0,113.2304821868108,seed701_explore_lns_start34_random_best_rm25_tw6
0-64-24-25-23-21-48-18-51-56-66-0,113.27919280052406,seed701_explore_lns_start64_mixed_random_best_rm20_tw8
0-65-52-22-20-49-18-48-21-23-25-24-0,113.3131916309336,seed701_explore_lns_start0_random_best_rm10_tw6
0-52-24-22-19-49-48-21-23-25-66-0,113.83064405101842,seed702_explore_lns_start5_mixed_best_rm25_tw15
0-69-65-22-20-18-48-21-23-25-24-0,114.05919448794265,seed701_explore_lns_start34_late_best_rm20_tw8
0-70-6-7-8-46-45-5-3-1-4-60-0,114.11548618208093,seed601_lns_start7_mixed_regret_rm4_tw10
0-69-12-60-7-8-46-45-4-2-55-0,114.16984793049399,seed702_explore_guarded
0-61-6-8-46-4-45-5-3-1-70-68-0,114.33816465429076,seed702_explore_lns_start23_late_random_best_rm25_tw6
0-61-70-1-3-5-45-8-46-4-55-68-0,114.50034352444418,seed702_explore_lns_start22_late_best_rm25_tw12
0-52-9-13-12-11-15-16-17-47-14-0,114.60703386907983,seed605_lns_start2_random_regret_rm6_tw12
0-61-42-44-1-3-5-45-4-70-68-0,115.33000863669729,seed701_explore_lns_start25_late_random_best_rm25_tw10
