route,score,source
0-92-98-85-93-99-87-57-21-72-74-2-58-0,101.6052182552283,seed602_lns_start8_mixed_regret_rm6_tw10
0-28-1-69-76-79-81-9-51-33-3-77-50-0,112.67458635440825,seed606_lns_start10_mixed_random_best_rm6_tw8
0-89-18-45-46-8-84-17-86-16-61-5-0,119.44307106977004,seed602_lns_start9_mixed_best_rm6_tw15
0-59-37-98-93-99-87-42-57-74-72-73-21-26-0,130.84404782142155,seed604_lns_start89_late_random_best_rm5_tw12
0-27-1-69-76-79-81-9-51-33-3-77-50-28-0,135.23837961380514,seed601_lns_start9_random_best_rm4_tw15
0-95-92-98-85-93-99-87-42-57-74-72-2-58-0,135.96475320882197,seed608_lns_start9_late_random_best_rm8_tw15
0-59-37-98-93-99-87-53-73-74-72-21-26-0,136.14756068662186,seed603_lns_start89_random_regret_rm4_tw6
0-85-16-86-44-38-14-43-42-57-97-95-0,139.58770194550215,seed601_lns_start79_late_random_best_rm5_tw12
0-97-92-98-85-93-99-87-21-72-74-57-2-58-0,150.40534483035793,seed603_lns_start8_late_regret_rm4_tw10
0-92-98-85-93-99-87-53-21-72-74-2-58-0,166.18549916826692,seed601_lns_start8_random_regret_rm4_tw6
0-73-75-56-23-67-39-55-4-25-54-26-0,170.0459734391555,seed604_lns_start10_random_random_best_rm8_tw12
0-89-83-45-46-8-84-17-86-16-61-5-6-0,172.90092304407275,seed601_lns_start8_late_regret_rm4_tw8_guarded
0-22-75-56-23-67-39-4-55-25-54-26-0,173.85919285282338,seed602_lns_start8_random_best_rm4_tw15
0-2-41-15-43-38-14-16-91-100-97-95-0,176.4488100741907,seed603_lns_start89_late_regret_rm6_tw8
0-73-22-75-56-23-67-39-4-55-25-54-0,178.45878131130092,seed601_lns_start10_random_best_rm5_tw8
0-32-90-63-11-64-49-36-47-48-7-52-0,178.62159520633884,seed601_lns_start9_random_random_best_rm3_tw10
0-92-98-85-93-99-87-57-2-74-72-13-58-0,178.71120559033676,seed605_lns_start10_late_best_rm6_tw15
0-27-7-19-11-63-64-49-36-47-48-18-0,182.40883003288747,seed601_lns_start68_late_regret_rm8_tw6
0-6-92-98-85-93-99-87-57-72-74-2-21-58-0,182.57826129490076,seed603_lns_start10_random_regret_rm5_tw12
0-32-90-63-11-64-49-36-47-48-82-52-0,184.6042895597498,seed601_lns_start8_late_regret_rm4_tw8_guarded
0-89-18-46-45-17-84-5-61-16-86-42-0,189.0186007334378,seed605_lns_start10_mixed_best_rm8_tw6
0-40-73-75-56-23-67-39-4-55-25-54-26-0,190.80376134859262,seed608_lns_start8_mixed_random_best_rm6_tw12
0-85-61-86-17-84-8-46-45-5-18-89-0,191.23307884089044,seed606_lns_start9_mixed_random_best_rm5_tw8
0-89-92-85-93-99-87-53-21-72-74-2-58-0,192.7274836939157,seed605_lns_start10_random_random_best_rm5_tw8
0-22-75-56-23-67-39-55-4-25-54-12-0,193.90976001635886,seed605_lns_start89_random_best_rm5_tw15
0-52-82-48-19-47-36-49-64-63-90-32-0,203.34358536326712,seed602_lns_start8_late_random_best_rm4_tw6_guarded
0-27-52-69-76-79-81-9-51-33-3-77-50-1-0,204.79606834662417,seed608_lns_start8_mixed_regret_rm8_tw6
0-32-90-63-11-64-49-36-47-48-82-7-0,206.77667327556395,seed602_lns_start8_random_random_best_rm8_tw8
0-92-98-85-93-99-87-53-72-74-57-2-58-0,208.83210884318817,seed601_lns_start10_random_random_best_rm4_tw15
0-70-31-88-62-10-19-83-60-13-94-96-0,208.9722132320171,seed601_lns_start8_random_regret_rm5_tw12
0-92-37-98-85-93-99-87-53-21-74-72-2-0,210.03137228221817,seed605_lns_start8_random_best_rm8_tw8
0-32-90-63-11-64-49-36-47-82-7-52-0,216.20309329871841,seed602_lns_start10_random_best_rm6_tw10
0-52-7-82-48-47-36-49-64-63-90-70-31-0,216.7625655768552,seed604_lns_start89_mixed_random_best_rm8_tw12
0-27-31-69-76-79-81-9-51-33-3-77-50-1-0,219.68141878754136,seed602_lns_start8_mixed_regret_rm8_tw15
0-92-98-85-93-99-87-53-21-72-74-57-58-0,221.03612420952246,seed601_lns_start10_random_best_rm6_tw8
0-57-41-15-43-38-14-16-91-100-97-95-0,230.64075673046227,seed603_lns_start89_late_regret_rm8_tw6
0-89-27-69-76-79-81-9-51-33-3-77-50-1-0,234.19435506547686,seed606_lns_start89_random_regret_rm4_tw6
0-31-30-10-62-19-88-18-83-13-94-6-0,236.70957136364467,seed604_lns_start89_random_regret_rm4_tw10
0-27-1-69-76-79-81-9-51-33-3-77-50-58-0,240.28165717958743,seed604_lns_start10_mixed_random_best_rm6_tw10
