route,score,source
0-65-83-19-23-18-22-49-20-21-48-0,133.60391986357044,seed604_lns_start29_random_best_rm8_tw6
0-21-19-23-18-49-22-20-66-93-80-0,246.77861040610725,seed601_lns_start3_random_regret_rm8_tw15
0-42-39-36-37-38-40-43-35-34-0,329.64303695767114,seed601_lns_start14_random_regret_rm3_tw8
0-65-83-19-23-21-48-18-49-20-24-25-77-0,332.9327879985136,seed602_lns_start14_random_best_rm4_tw15
0-21-19-23-18-49-22-57-66-100-0,348.76882010643885,seed605_lns_start4_mixed_regret_rm8_tw15
0-21-19-23-18-49-22-57-66-24-0,394.6563192971189,seed608_lns_start1_random_best_rm5_tw10
0-21-19-23-18-49-22-20-57-66-0,441.8616945336019,seed601_lns_start4_late_random_best_rm6_tw10
0-72-42-44-38-41-40-35-37-43-70-100-0,442.86498327925824,seed603_lns_start16_mixed_best_rm8_tw8
0-33-28-30-27-29-26-32-31-34-50-91-0,444.61417470765446,seed601_lns_start3_random_regret_rm8_tw15
0-42-39-36-44-40-38-41-37-35-93-80-0,462.96360224871376,seed603_lns_start29_random_best_rm8_tw12
0-65-83-19-23-21-18-49-22-20-13-0,469.0793749513002,seed603_lns_start29_random_best_rm8_tw12
0-33-28-30-27-29-26-32-31-34-50-93-0,481.11538643540905,seed603_lns_start15_mixed_best_rm8_tw12
0-98-16-15-11-87-59-97-75-58-77-0,487.7254896368952,seed604_lns_start29_random_best_rm8_tw6
0-21-19-23-48-18-49-22-20-85-89-0,531.4959091378086,seed601_lns_start17_mixed_best_rm8_tw12
0-42-39-36-44-38-41-43-35-37-34-0,585.7625513934285,seed602_lns_start13_random_random_best_rm6_tw12
0-33-29-27-26-28-30-32-31-34-50-93-91-0,587.9586631177133,seed601_lns_start1_random_random_best_rm6_tw10
0-82-62-63-76-51-84-56-66-91-80-0,594.8318571566343,seed601_lns_start17_late_random_best_rm8_tw10
0-83-21-48-23-18-19-49-20-24-25-77-75-0,600.9696694228101,seed603_lns_start12_mixed_best_rm6_tw8
0-12-14-47-15-16-78-10-13-17-57-0,668.8835687996936,seed604_lns_start14_random_random_best_rm5_tw8
0-83-64-57-99-9-10-12-60-4-0,669.6092401122714,seed601_lns_start15_random_random_best_rm8_tw15
0-82-12-14-47-15-16-9-10-13-17-78-0,677.6711120422888,seed601_lns_start14_random_regret_rm3_tw8
0-95-33-30-27-29-28-26-31-32-50-89-0,680.1967905819724,seed601_lns_start14_random_best_rm8_tw6
0-14-47-16-15-11-87-86-74-58-77-25-0,680.8384707730124,seed601_lns_start17_mixed_best_rm8_tw12
0-63-23-18-19-49-22-20-57-66-0,693.7048833734391,seed603_lns_start3_random_random_best_rm6_tw6
0-52-83-64-57-99-10-12-17-60-4-0,721.0912793751752,seed601_lns_start15_late_random_best_rm6_tw8
0-52-21-23-48-18-19-49-22-20-85-89-0,725.9339821168894,seed601_lns_start17_random_best_rm6_tw12
0-92-95-64-83-57-99-9-10-60-4-0,805.406243677237,seed604_lns_start7_random_best_rm8_tw15
0-82-62-63-76-51-84-56-66-91-80-96-0,814.8125213160425,seed602_lns_start6_late_random_best_rm4_tw12
0-82-12-14-15-16-47-78-10-13-17-56-0,814.8589044165006,seed606_lns_start12_random_best_rm6_tw10
0-16-15-11-87-59-97-75-58-77-48-0,825.8060326150846,seed603_lns_start29_random_best_rm8_tw12
0-65-98-69-88-79-73-78-13-59-75-0,826.5628789610412,seed602_lns_start15_random_random_best_rm8_tw6
0-95-85-63-76-89-51-84-56-91-96-54-0,828.7224816934163,seed603_lns_start29_random_best_rm8_tw12
0-39-36-44-2-6-8-46-5-3-1-60-0,851.9208098836729,seed606_lns_start0_mixed_best_rm8_tw15
0-65-98-69-88-79-73-78-13-97-75-0,852.9859693740837,seed601_lns_start15_random_random_best_rm6_tw8
0-14-47-16-15-11-87-86-74-59-77-25-0,861.6504979047019,seed601_lns_start4_late_random_best_rm6_tw10
0-33-28-30-29-27-26-32-31-34-50-93-54-0,868.7800841205021,seed604_lns_start7_mixed_random_best_rm8_tw6
0-14-47-16-15-11-9-87-59-74-86-77-0,870.3093512706779,seed603_lns_start4_mixed_best_rm8_tw15
0-14-47-16-15-11-9-87-59-74-77-25-24-0,876.0146086347686,seed608_lns_start1_random_regret_rm8_tw6
0-82-14-47-15-16-78-12-10-13-17-57-0,877.2404633246009,seed601_lns_start14_random_best_rm8_tw15
0-45-7-73-79-78-10-13-59-97-0,877.6713695303014,seed606_lns_start0_mixed_best_rm8_tw15
0-65-98-69-52-99-9-12-17-60-100-4-0,881.7143064646015,seed601_lns_start3_random_best_rm8_tw12
