route,score,source
0-21-39-23-67-56-4-55-25-54-26-0,173.6023403460632,seed603_lns_start22_random_random_best_rm6_tw8
0-42-61-16-44-38-14-37-59-13-2-58-0,191.1389069664672,seed607_lns_start53_mixed_best_rm8_tw10
0-61-16-44-45-8-18-48-7-52-1-0,230.76432972831057,seed603_lns_start16_late_random_best_rm6_tw10
0-28-12-67-22-56-4-55-25-54-26-0,231.7944117064886,seed601_lns_start29_random_random_best_rm5_tw8
0-28-12-23-67-39-56-4-55-25-54-26-0,240.18922292779607,seed608_lns_start83_mixed_regret_rm8_tw15
0-61-16-44-45-8-18-48-7-52-26-0,251.51752310020854,seed602_lns_start15_late_random_best_rm4_tw15
0-52-31-30-51-9-65-35-66-20-70-0,263.14373562498804,seed601_lns_start51_mixed_regret_rm6_tw12
0-42-15-41-22-40-53-12-68-3-26-0,266.41747943746793,seed607_lns_start51_random_best_rm8_tw6
0-31-18-45-8-36-47-46-17-5-60-0,275.3853773938587,seed601_lns_start9_mixed_best_rm6_tw10
0-61-16-44-45-8-18-48-7-52-59-0,278.1904657654519,seed603_lns_start16_late_best_rm5_tw8
0-28-21-23-67-39-56-4-55-25-54-24-0,297.1115417359184,seed601_lns_start52_random_random_best_rm4_tw10_guarded
0-42-15-41-22-40-53-28-68-3-26-0,340.0957847974094,seed606_lns_start51_late_random_best_rm6_tw12
0-28-12-39-67-56-22-4-55-25-54-26-0,343.94197615923486,seed602_lns_start53_random_regret_rm8_tw12
0-45-61-16-44-38-14-37-59-60-5-17-0,347.3497234100531,seed602_lns_start52_random_best_rm6_tw10
0-31-30-51-9-65-35-66-20-70-1-0,361.2800073381887,seed603_lns_start52_random_regret_rm5_tw15
0-42-15-41-22-40-53-12-68-3-50-26-0,384.1831918687652,seed607_lns_start51_random_best_rm8_tw6_guarded
0-33-29-53-40-21-24-34-35-0,384.68902028613206,seed607_lns_start55_random_regret_rm3_tw15
0-52-31-30-51-9-65-35-66-20-70-1-0,387.4261441584798,seed602_lns_start52_random_regret_rm5_tw6
0-27-1-69-51-9-65-35-66-20-70-31-0,391.396846086273,seed607_lns_start51_random_best_rm8_tw6_guarded
0-28-12-39-67-23-41-22-56-4-21-26-0,401.65352635008713,seed601_lns_start20_random_best_rm8_tw12
0-52-31-30-51-9-65-35-66-20-1-50-0,404.86200670731535,seed601_lns_start52_mixed_best_rm4_tw15_guarded
