route,score,source
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-70-0,4448.372642629658,seed601_lns_start0_random_best_rm4_tw10
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-21-70-0,5179.148492102783,seed601_lns_start2_random_best_rm5_tw12
0-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-70-0,5612.8565990829875,seed601_lns_start3_mixed_random_best_rm6_tw15
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-70-0,5656.303865263533,seed602_lns_start24_random_best_rm8_tw15
0-67-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-21-70-0,6128.09168363014,seed601_lns_start12_mixed_regret_rm6_tw8
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-10-70-0,6323.211402712088,seed601_lns_start14_mixed_random_best_rm6_tw6
0-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-21-70-0,6343.632448556114,seed602_lns_start19_random_regret_rm8_tw8
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-48-11-21-70-0,6480.440337526449,seed607_lns_start13_random_random_best_rm8_tw6
0-67-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-70-0,6533.104596836463,seed601_lns_start8_random_regret_rm6_tw15
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-21-70-0,6718.325005940906,seed602_lns_start19_random_best_rm8_tw8
0-63-5-2-1-62-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-70-0,6829.92829964113,seed601_lns_start6_random_random_best_rm8_tw15
0-67-63-62-2-1-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-11-70-0,6931.3137458334195,seed602_lns_start21_random_regret_rm8_tw8
