route,score,source
0-65-59-14-47-45-5-2-98-69-82-83-52-99-11-15-16-12-78-73-79-7-8-46-6-88-53-10-9-86-57-90-68-54-96-55-60-4-1-100-70-43-35-37-93-32-89-0,17538.58961129644,seed606_lns_start1_mixed_random_best_rm8_tw15
0-36-72-92-63-33-28-27-29-31-30-76-23-21-18-19-22-57-99-86-49-51-85-84-67-94-81-61-71-34-26-32-50-56-91-66-20-24-74-77-25-48-89-80-93-0,17809.637361677494,seed603_lns_start14_random_random_best_rm8_tw10
0-65-59-14-47-45-5-2-98-69-83-52-11-15-16-12-78-73-79-7-6-8-46-88-53-10-9-86-57-99-90-68-54-96-55-60-4-3-1-100-70-43-35-37-93-32-89-0,18321.602273295048,seed607_lns_start1_mixed_random_best_rm8_tw15
0-42-36-39-72-92-95-63-33-31-29-27-28-67-62-76-21-23-18-22-19-49-51-85-84-30-26-34-32-50-71-96-91-66-20-24-48-25-77-75-97-58-74-80-56-93-35-0,18552.42417529003,seed607_lns_start46_random_regret_rm8_tw6
0-92-42-36-39-72-95-62-33-29-31-27-28-30-71-67-85-76-18-21-23-19-22-49-51-84-50-34-26-32-56-66-20-24-74-58-77-75-97-91-80-96-54-93-48-25-35-0,18838.172336067837,seed607_lns_start45_random_regret_rm3_tw10
0-92-72-95-83-63-33-29-27-31-28-30-71-67-62-85-51-76-19-18-21-23-49-22-20-64-84-34-50-56-66-57-74-10-17-13-97-75-58-77-25-48-24-91-80-93-89-0,19405.70282959916,seed608_lns_start6_random_best_rm6_tw12
0-42-36-39-72-92-95-62-27-31-33-28-29-30-63-85-51-76-19-21-23-18-49-22-84-67-50-26-34-32-71-54-96-56-66-9-74-75-77-25-48-24-20-91-80-93-35-0,19862.762815075323,seed603_lns_start48_mixed_regret_rm6_tw12
0-65-59-14-47-45-5-2-98-69-82-64-83-52-99-11-15-12-53-88-78-73-79-7-8-3-61-54-96-81-1-46-4-60-55-68-43-35-37-93-80-90-70-100-32-89-0,19955.740925026486,seed601_lns_start2_mixed_best_rm6_tw10
0-65-59-14-47-45-5-2-98-69-82-83-52-99-86-9-11-16-15-12-78-73-79-7-6-8-46-3-88-53-10-57-55-68-96-54-1-4-60-100-70-43-35-37-93-32-89-0,20306.753830805133,seed602_lns_start1_mixed_best_rm8_tw12
0-42-36-39-72-92-95-62-27-31-33-28-29-30-63-76-51-85-84-19-18-21-23-75-87-86-57-22-49-20-66-56-96-54-67-50-34-32-26-93-91-80-74-25-89-35-0,20672.327734000195,seed602_lns_start16_late_regret_rm5_tw10
0-65-59-14-47-45-5-2-98-69-83-52-11-12-15-16-9-87-86-57-99-53-88-6-7-8-3-46-79-73-78-10-60-55-68-96-93-54-70-100-4-1-43-35-37-32-97-0,20726.49837632979,seed604_lns_start4_mixed_random_best_rm6_tw10
0-42-36-39-72-92-95-62-27-31-33-28-29-30-63-85-51-76-22-19-18-21-23-75-49-20-56-84-50-34-26-32-67-71-54-96-93-80-91-66-24-25-48-77-74-89-35-0,20792.82257378377,seed604_lns_start40_late_random_best_rm8_tw12
0-65-59-14-47-45-5-2-12-15-11-82-64-83-52-99-90-69-98-53-88-7-6-3-46-8-79-73-78-55-61-54-96-81-68-60-4-1-43-35-37-70-100-93-32-89-0,21108.20839333518,seed601_lns_start2_late_best_rm8_tw8
0-65-59-14-47-45-5-2-98-69-82-83-52-99-86-9-11-15-16-12-78-73-79-7-6-46-8-3-88-53-10-60-55-68-96-54-70-100-4-1-43-35-37-93-32-57-97-0,21249.12230808796,seed603_lns_start4_mixed_regret_rm8_tw15
0-65-59-14-47-45-5-2-98-69-82-83-52-99-90-57-86-87-9-11-15-16-10-12-78-73-79-7-8-46-6-4-3-1-43-37-35-54-93-68-70-55-100-60-17-13-75-0,21382.518874846905,seed602_lns_start35_random_random_best_rm5_tw6
0-42-36-39-72-92-95-63-33-28-27-29-31-30-62-64-51-85-84-71-81-61-94-41-38-37-40-44-43-1-3-46-8-7-6-4-60-55-68-100-70-54-96-80-93-35-17-13-0,21396.42283836313,seed602_lns_start15_random_best_rm5_tw8
