route,score,source
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-42-41-43-48-20-22-0,173.55050419178653,seed603_lns_start28_mixed_best_rm8_tw6_guarded
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-42-43-48-8-0,176.05075197322168,seed603_lns_start12_mixed_random_best_rm8_tw12_guarded
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-42-41-43-48-8-0,178.65630324868567,seed607_lns_start11_mixed_random_best_rm6_tw6_guarded
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-41-42-45-51-50-52-47-43-48-8-93-0,182.912124848779,seed604_lns_start17_mixed_best_rm8_tw15_guarded
0-67-63-62-74-72-61-64-66-69-65-49-55-54-53-56-58-60-59-57-40-44-46-68-41-42-45-51-50-52-47-43-48-20-21-0,184.12054081206054,seed603_lns_start33_random_best_rm5_tw6_guarded
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-41-42-45-51-50-47-43-48-8-21-22-0,185.5519399512284,seed608_lns_start12_random_random_best_rm8_tw15_guarded
0-67-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-45-51-50-52-47-43-42-41-48-8-21-22-0,187.5029805097987,seed604_lns_start27_random_best_rm6_tw15_guarded
0-67-63-62-74-72-61-64-66-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-41-42-45-51-50-52-47-43-48-8-21-22-0,188.71421761139678,seed608_lns_start17_mixed_best_rm8_tw8_guarded
0-67-62-72-74-96-63-66-69-64-61-49-55-54-53-56-58-60-59-57-40-44-46-65-68-41-42-45-51-50-52-47-43-48-0,191.78370389743353,seed603_lns_start11_late_regret_rm5_tw12_guarded
0-67-63-62-74-72-61-64-69-68-65-49-55-54-53-56-58-60-59-57-40-44-46-42-45-51-50-52-47-43-41-66-48-22-21-0,195.8350905629315,seed603_lns_start14_random_regret_rm5_tw10_guarded
0-67-63-62-74-64-66-69-61-72-49-57-55-54-53-56-58-60-59-40-44-46-68-65-41-42-45-51-50-52-47-43-48-21-0,201.93367952189013,seed605_lns_start16_late_regret_rm5_tw12
0-67-63-62-74-64-65-69-61-72-49-59-55-54-53-56-58-60-57-40-44-46-42-43-47-52-50-51-45-41-68-66-48-0,202.87474574600202,seed607_lns_start10_mixed_best_rm8_tw8
0-67-63-62-74-72-61-64-66-69-41-45-46-55-54-53-56-58-60-59-57-40-44-49-65-68-42-43-47-50-51-52-24-22-21-0,203.6177155896277,seed604_lns_start28_mixed_random_best_rm8_tw10_guarded
0-67-63-62-74-72-61-66-69-65-49-55-54-53-56-58-60-59-46-44-40-57-64-68-41-42-45-51-50-52-47-43-21-0,205.69077088589694,seed604_lns_start13_late_best_rm6_tw6
0-67-62-74-72-61-64-66-69-68-40-57-55-54-53-56-58-60-59-49-65-46-44-51-50-52-45-42-41-43-47-48-8-21-0,208.25181000328465,seed604_lns_start17_random_regret_rm6_tw6_guarded
0-67-63-62-74-64-65-66-69-61-72-49-59-55-54-53-56-58-60-57-40-44-46-42-43-47-52-50-51-45-41-68-48-20-0,208.6645408134438,seed602_lns_start9_late_regret_rm4_tw8
