route,score,source
0-42-36-39-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-7-46-4-68-55-12-13-17-60-2-5-3-1-70-0,855.4202383809269,seed604_lns_start1_mixed_random_best_rm5_tw10_guarded
0-37-36-39-42-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-12-46-4-2-68-55-13-17-60-7-5-3-1-70-0,861.8120610152041,seed608_lns_start1_random_random_best_rm6_tw15_guarded
0-65-63-33-26-31-34-62-28-27-29-30-67-64-23-19-21-18-51-57-22-49-20-66-56-54-43-35-50-24-48-25-58-59-52-0,905.2480124168643,seed603_lns_start57_random_best_rm8_tw8
0-65-21-48-63-33-26-34-31-29-27-28-30-62-67-51-18-19-22-53-9-57-49-20-66-56-54-37-35-32-50-24-52-59-25-0,908.3770053376567,seed602_lns_start3_random_best_rm8_tw6
0-65-45-7-47-14-12-69-11-15-16-61-44-40-38-41-8-6-53-9-10-46-55-68-4-60-17-13-59-2-5-3-1-70-0,927.7387924117935,seed605_lns_start11_random_best_rm8_tw6_guarded
0-42-36-39-1-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-7-46-5-3-4-68-55-60-13-17-59-12-2-70-0,934.2058635472631,seed608_lns_start1_random_random_best_rm3_tw6_guarded
0-37-36-39-42-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-46-5-3-1-4-68-55-60-17-13-59-12-7-2-70-0,970.2042582042081,seed605_lns_start1_mixed_random_best_rm8_tw8_guarded
0-65-45-5-7-47-14-69-11-15-16-61-44-40-38-41-8-6-53-9-10-2-46-3-1-4-68-55-60-13-17-12-59-58-70-0,1007.3836458573644,seed602_lns_start11_random_random_best_rm6_tw10_guarded
0-65-45-7-47-14-12-69-11-15-16-61-44-40-38-41-8-6-53-9-10-2-46-1-4-68-55-60-17-13-59-52-5-3-70-0,1019.5031947354478,seed601_lns_start11_mixed_best_rm8_tw6_guarded
0-36-39-42-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-12-55-46-1-3-5-4-60-17-13-59-52-7-2-70-0,1025.9234023754486,seed606_lns_start1_random_regret_rm6_tw8
0-65-63-33-26-31-34-62-28-27-29-30-67-64-23-19-21-48-18-51-57-22-49-20-56-66-68-54-43-35-50-24-25-58-59-52-0,1030.4415310719003,seed604_lns_start57_random_best_rm4_tw6
0-42-36-39-3-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-7-46-5-1-4-2-68-55-60-13-17-12-59-52-70-0,1035.3303691711333,seed605_lns_start1_mixed_random_best_rm6_tw10_guarded
0-65-63-33-26-31-34-62-29-27-28-30-67-64-23-19-21-48-18-51-49-22-57-20-66-56-54-43-35-32-50-24-25-58-59-52-0,1053.2206522577117,seed603_lns_start15_random_best_rm3_tw12_guarded
0-65-52-63-50-33-28-26-27-29-31-34-30-62-67-64-23-19-18-51-57-22-21-48-49-20-56-66-68-43-54-24-17-59-58-25-0,1066.3446350551749,seed607_lns_start57_mixed_random_best_rm8_tw8
0-65-1-45-47-14-69-11-15-16-61-44-41-38-40-8-6-53-9-10-46-5-3-4-2-55-60-17-13-59-52-12-7-70-0,1084.2156194618842,seed605_lns_start11_random_regret_rm6_tw8
0-65-63-33-26-31-34-62-28-27-29-30-67-64-23-19-21-48-18-51-57-22-49-20-66-56-54-37-35-32-50-24-52-58-25-0,1097.662386768611,seed607_lns_start15_random_random_best_rm6_tw10
0-36-39-42-45-69-47-15-11-16-61-44-40-38-41-53-6-8-46-37-68-56-54-43-35-4-1-3-5-7-2-70-0,1134.2857696102824,seed608_lns_start14_random_best_rm8_tw15
0-42-36-39-1-45-69-11-47-15-16-61-44-40-38-41-8-6-53-9-10-12-46-68-55-13-17-60-4-3-5-7-2-70-52-0,1151.0636650160504,seed602_lns_start1_mixed_regret_rm8_tw12_guarded
0-65-63-33-26-31-34-62-29-27-28-30-67-64-23-19-21-48-18-51-49-22-57-20-66-56-54-43-35-37-32-50-24-25-58-52-0,1186.4508072537874,seed605_lns_start15_random_random_best_rm6_tw6_guarded
0-42-36-39-45-69-14-47-11-15-16-61-44-40-38-41-8-6-53-9-10-12-46-4-2-68-55-13-17-60-7-5-3-1-70-0,1215.1481723626553,seed601_lns_start1_random_random_best_rm8_tw15_guarded
0-65-63-33-26-31-34-62-28-27-29-30-64-51-18-19-22-57-9-12-53-49-20-66-56-54-37-35-32-50-24-48-21-25-59-52-0,1217.3674517574177,seed608_lns_start5_random_regret_rm8_tw10
0-14-65-63-33-28-26-27-29-31-34-30-62-67-64-19-23-21-18-51-49-22-57-20-66-56-54-37-35-32-50-24-48-25-58-0,1229.0732123090743,seed606_lns_start1_random_best_rm8_tw10
0-14-65-63-33-34-31-29-27-26-28-30-62-67-64-19-23-21-48-18-51-49-22-57-20-66-56-54-37-35-32-50-24-25-58-59-52-0,1239.327671687639,seed606_lns_start1_random_regret_rm4_tw15_guarded
0-65-63-33-31-34-50-62-28-26-27-29-30-67-64-19-23-21-48-18-51-49-22-57-20-55-10-13-60-17-59-58-25-24-52-12-0,1244.24296518911,seed606_lns_start13_random_best_rm6_tw10
0-14-65-63-33-28-26-27-29-31-34-30-62-67-64-19-23-21-48-18-51-49-22-57-20-66-56-54-37-35-32-50-24-25-58-52-0,1245.9118472163436,seed607_lns_start1_random_random_best_rm4_tw15
0-65-63-50-33-34-31-26-27-28-29-30-62-67-64-19-23-21-48-18-51-49-22-57-20-66-56-54-43-35-37-32-24-25-58-59-52-0,1248.5057670964557,seed601_lns_start1_random_random_best_rm8_tw15_guarded
0-36-39-42-1-3-45-14-47-11-15-16-69-61-44-41-38-40-5-8-46-6-2-10-55-68-43-4-60-17-13-58-7-70-0,1248.6512225473557,seed603_lns_start3_random_best_rm6_tw6
0-14-65-63-33-34-31-29-27-26-28-30-62-67-64-19-23-21-48-18-51-49-22-57-20-56-54-43-35-37-32-50-24-25-58-59-52-0,1249.7349235935408,seed607_lns_start1_random_best_rm5_tw12_guarded
0-45-42-36-39-14-47-15-11-69-61-44-40-38-41-6-8-53-9-10-46-55-68-1-3-5-4-60-17-13-59-12-7-2-70-0,1251.8791729921634,seed607_lns_start15_random_regret_rm8_tw6
0-14-65-63-33-34-31-29-27-26-28-30-62-67-64-19-23-48-18-51-49-22-57-20-66-56-54-43-35-32-24-21-25-58-59-52-0,1254.5413853897116,seed601_lns_start1_random_regret_rm8_tw15_guarded
0-42-36-39-45-69-14-47-11-15-16-61-44-40-38-41-6-8-53-9-10-46-55-13-12-60-4-5-3-1-7-2-70-37-0,1287.5208047176227,seed607_lns_start57_mixed_best_rm8_tw10
0-14-65-63-33-28-26-27-29-31-34-30-62-67-64-23-19-48-18-51-57-22-49-20-56-55-13-12-60-17-59-24-21-25-58-52-0,1287.677757010054,seed605_lns_start14_random_best_rm8_tw8
0-42-36-39-45-2-69-11-47-15-16-61-44-40-38-41-53-8-46-6-10-9-66-68-55-4-60-13-17-12-7-5-3-1-70-0,1287.8981730938167,seed607_lns_start1_random_best_rm5_tw12_guarded
0-14-65-63-33-28-26-27-29-31-30-62-67-64-19-23-21-48-18-51-49-22-57-20-66-56-54-43-35-32-34-50-24-25-58-52-0,1295.3374040063634,seed602_lns_start1_random_best_rm5_tw15_guarded
