route,score,source
0-2-45-46-8-6-4-5-3-1-70-0,103.64534228600695,seed708_explore_lns_start6_mixed_random_best_rm20_tw6
0-2-45-46-8-7-6-4-5-3-70-0,104.56195625513675,seed707_explore_lns_start37_random_best_rm15_tw8
0-2-45-46-8-7-6-4-5-3-1-0,105.37841095197949,seed601_lns_start5_late_best_rm6_tw6
0-20-19-48-21-23-49-22-24-57-52-0,107.60222159640992,seed703_explore_lns_start2_random_random_best_rm20_tw10
0-65-24-23-21-48-18-19-49-20-57-52-0,110.43642848234057,seed705_explore_lns_start8_mixed_best_rm10_tw8
0-52-57-24-22-20-49-19-18-48-21-25-0,113.53940678455277,seed705_explore_lns_start3_random_best_rm25_tw12
0-61-45-46-8-7-6-4-5-3-1-70-0,113.77225811688625,seed703_explore_lns_start46_mixed_random_best_rm25_tw8
0-2-45-5-46-8-7-6-4-3-1-61-0,115.33710746048655,seed601_lns_start1_late_best_rm8_tw6
0-1-3-45-5-8-6-4-46-7-60-0,115.72837724914663,seed703_explore_lns_start43_mixed_random_best_rm25_tw10
0-69-11-14-9-10-13-17-47-12-0,115.81275696255054,seed704_explore_lns_start2_late_best_rm25_tw12
0-12-14-15-11-9-10-13-16-17-47-0,117.07405760058765,seed601_lns_start0_late_best_rm8_tw12
0-60-45-46-8-7-6-4-5-3-1-70-0,117.21528928141188,seed701_explore_lns_start44_random_best_rm25_tw6
0-65-57-23-21-48-18-19-49-24-20-51-0,118.38696016369431,seed704_explore_lns_start8_mixed_random_best_rm20_tw15
0-52-11-15-16-9-10-17-47-14-12-0,120.47203217971722,seed705_explore_lns_start46_random_random_best_rm15_tw10
0-65-57-23-21-48-18-19-49-25-24-20-0,121.31444995545178,seed702_explore_lns_start0_mixed_random_best_rm20_tw10
0-20-23-22-49-19-18-48-21-25-24-0,121.51358380479604,seed705_explore_guarded
0-60-45-5-8-7-6-4-3-1-2-0,122.57439991757323,seed705_explore_lns_start7_late_regret_rm10_tw8
0-60-45-5-6-8-46-4-3-1-2-0,123.14715822060413,seed701_explore_lns_start7_late_random_best_rm10_tw15
0-57-24-23-21-48-18-19-49-25-52-0,124.9425562899569,seed706_explore_lns_start4_mixed_random_best_rm25_tw10
0-60-45-3-5-8-6-7-46-4-2-61-0,125.10180077399485,seed709_explore_lns_start4_late_random_best_rm25_tw10
0-52-57-64-22-20-49-19-18-48-21-24-0,125.33414453378555,seed704_explore_lns_start12_random_random_best_rm20_tw10
0-65-52-57-23-49-19-18-48-21-25-20-0,125.64527700871636,seed707_explore_lns_start7_mixed_random_best_rm10_tw6
0-65-18-23-21-48-22-49-19-20-52-0,125.79412028684308,seed704_explore_lns_start5_random_random_best_rm25_tw15
0-60-14-15-11-9-10-13-17-47-12-0,125.80937429573999,seed701_explore_lns_start14_mixed_random_best_rm15_tw15
0-24-20-19-23-21-48-18-49-25-57-52-0,126.32642128919501,seed704_explore_lns_start1_random_random_best_rm25_tw10
0-52-12-14-11-9-10-13-16-17-47-0,126.35735621669362,seed703_explore_lns_start43_mixed_random_best_rm25_tw10
0-65-57-24-23-21-48-19-49-20-51-63-0,126.77761331992392,seed709_explore_lns_start8_late_best_rm15_tw8
0-65-52-57-24-23-21-49-19-48-18-51-0,126.82074737524312,seed705_explore_guarded
0-52-11-15-16-9-10-13-17-47-14-0,127.51016956950677,seed708_explore_lns_start14_random_random_best_rm10_tw10
0-60-47-15-11-9-10-13-16-17-14-0,127.65789676714456,seed705_explore_lns_start15_late_random_best_rm10_tw10
0-65-52-11-15-16-9-10-13-17-47-14-0,127.83264508073667,seed703_explore_lns_start10_random_regret_rm15_tw12
0-65-57-23-21-48-18-19-49-20-51-63-0,127.89718888073074,seed701_explore_lns_start6_late_best_rm15_tw6
0-2-45-1-3-5-8-6-46-7-60-70-0,129.22847189103044,seed705_explore_lns_start47_random_best_rm25_tw10
0-57-24-23-21-48-18-19-49-20-51-63-0,129.37062754353124,seed703_explore_guarded
0-65-57-24-23-48-18-19-49-20-51-63-0,129.83195661220944,seed708_explore_lns_start7_late_random_best_rm15_tw12
0-52-11-15-47-9-10-13-16-14-12-0,130.13080431518142,seed708_explore_lns_start12_late_best_rm25_tw6
0-24-21-23-19-49-22-20-66-57-52-0,131.63641477950904,seed702_explore_lns_start47_mixed_random_best_rm25_tw10
0-65-52-69-53-60-55-68-61-54-0,131.7658278648949,seed709_explore_lns_start36_random_random_best_rm20_tw12
0-65-52-57-23-21-49-19-48-18-20-51-0,131.92619787948203,seed601_lns_start5_late_best_rm6_tw6
0-65-52-69-53-60-55-68-70-61-0,132.36401184430844,seed703_explore_lns_start40_mixed_random_best_rm25_tw6
0-52-14-15-16-9-10-13-17-47-12-0,132.65096896311195,seed709_explore_lns_start14_random_regret_rm20_tw8
0-20-18-48-21-23-49-22-24-25-57-52-0,133.58751280691453,seed701_explore_guarded
0-60-12-15-11-16-10-13-17-47-14-0,133.89576582751783,seed706_explore_lns_start2_mixed_random_best_rm20_tw6
0-65-52-69-53-2-55-68-61-0,134.26865242138788,seed702_explore_lns_start47_random_best_rm20_tw8
0-61-39-42-44-40-38-41-43-35-37-54-0,136.46248385973135,seed701_explore_lns_start51_mixed_regret_rm20_tw12
0-60-45-3-8-7-6-46-4-5-1-61-0,136.66438949782793,seed706_explore_lns_start3_mixed_random_best_rm10_tw6
0-69-11-15-9-16-17-47-14-12-0,136.81783975327156,seed709_explore_lns_start51_random_random_best_rm25_tw6
0-12-47-15-11-9-59-13-16-17-14-0,138.01122946057257,seed705_explore_lns_start2_random_random_best_rm25_tw6
0-12-16-15-11-53-10-13-17-47-14-0,138.19163234769596,seed709_explore_lns_start45_random_random_best_rm20_tw10
0-52-57-24-23-21-49-19-48-18-20-51-0,138.5279940251666,seed602_lns_start5_late_best_rm6_tw15_guarded
0-2-69-53-60-55-68-61-54-0,139.14386552363794,seed707_explore_lns_start40_mixed_random_best_rm15_tw10
0-39-36-44-40-38-41-37-35-43-0,139.91867745389078,seed608_lns_start8_mixed_regret_rm6_tw6
0-39-36-44-40-38-41-37-35-43-61-0,140.01188000041103,seed605_lns_start6_mixed_regret_rm6_tw15
0-54-45-46-8-7-6-4-5-3-2-0,140.59410269494043,seed707_explore_lns_start8_mixed_regret_rm25_tw10
0-33-30-27-26-28-32-29-31-34-0,140.7904962664497,seed701_explore_lns_start2_late_random_best_rm15_tw15
0-54-45-46-8-7-6-4-5-3-1-0,140.86712462276125,seed705_explore_lns_start8_late_regret_rm10_tw8
0-54-61-69-53-12-10-13-17-60-0,144.26900930462853,seed704_explore_lns_start6_mixed_best_rm20_tw15
0-39-36-44-40-38-41-37-35-70-0,145.2637822689564,seed702_explore_lns_start40_random_regret_rm15_tw10
0-65-52-57-23-21-48-19-49-20-51-63-0,147.69459949105638,seed707_explore_lns_start8_late_best_rm10_tw10
0-39-36-44-40-38-41-35-37-54-61-0,147.76909567504998,seed701_explore_lns_start12_late_random_best_rm15_tw15
0-42-39-36-44-40-41-43-35-37-54-0,148.56940826721436,seed701_explore_lns_start2_mixed_best_rm15_tw6
0-65-52-69-53-2-55-68-70-61-0,149.13853734412794,seed701_explore_lns_start46_mixed_random_best_rm20_tw8
0-42-36-44-40-38-41-37-35-43-61-0,149.41015984146532,seed701_explore_lns_start8_random_random_best_rm20_tw6
0-65-52-69-53-2-55-68-61-54-0,149.65304102936486,seed707_explore_guarded
0-65-52-23-21-48-18-19-49-20-63-0,149.78797445043895,seed704_explore_lns_start7_random_best_rm20_tw15
0-19-18-48-21-23-49-56-66-57-52-0,150.3400714872481,seed701_explore_lns_start74_random_best_rm20_tw12
0-61-69-12-53-10-13-17-60-0,152.49056283009162,seed706_explore_lns_start8_mixed_random_best_rm15_tw10
0-14-47-16-15-11-9-59-58-57-52-0,153.0333030073285,seed702_explore_lns_start7_late_best_rm15_tw12
0-65-52-69-53-60-55-68-70-54-0,153.10581654866863,seed702_explore_guarded
0-52-59-15-16-9-10-13-17-47-12-0,153.38941183045253,seed701_explore_lns_start2_mixed_regret_rm25_tw12
0-42-39-36-44-38-40-43-35-37-54-0,153.8230803577883,seed705_explore_lns_start4_late_random_best_rm25_tw8
0-60-45-1-3-8-6-46-4-5-70-61-0,153.98325106129306,seed705_explore_lns_start47_mixed_regret_rm10_tw15
0-60-45-3-8-7-6-2-46-4-1-61-0,153.9837338429162,seed703_explore_lns_start15_mixed_regret_rm20_tw12
0-60-45-5-46-8-6-1-3-4-2-61-0,156.1294753477083,seed707_explore_lns_start4_late_random_best_rm10_tw6
0-12-14-16-15-11-9-59-58-25-0,156.67331956629016,seed601_lns_start7_late_random_best_rm5_tw12_guarded
0-14-16-15-11-9-53-10-17-47-12-0,157.5568627834274,seed606_lns_start15_mixed_random_best_rm6_tw10
0-20-21-48-18-19-49-22-24-66-57-52-0,158.2921300451287,seed704_explore_lns_start14_mixed_random_best_rm20_tw6
0-19-18-48-21-23-22-49-25-58-0,158.61682139229842,seed709_explore_lns_start62_mixed_regret_rm20_tw6
0-33-32-30-27-26-28-29-31-34-50-0,159.98584435506405,seed601_lns_start5_late_best_rm5_tw10
0-42-39-36-44-40-41-37-35-43-70-0,162.5276886059864,seed706_explore_lns_start5_mixed_regret_rm15_tw12
0-52-59-11-9-10-13-16-17-47-14-0,163.4365539809474,seed708_explore_lns_start3_mixed_regret_rm20_tw10
0-59-11-15-9-10-13-16-47-14-12-0,164.77005355236773,seed708_explore_lns_start0_mixed_regret_rm15_tw10
0-59-16-15-9-10-13-17-47-14-12-0,164.94278428400872,seed704_explore_lns_start2_mixed_regret_rm15_tw10
0-14-47-16-15-11-9-59-58-25-0,165.64148557864198,seed701_explore_lns_start7_late_best_rm10_tw15
0-12-47-16-15-11-9-59-58-25-0,165.8719985331734,seed603_lns_start6_late_regret_rm5_tw10_guarded
0-52-69-11-9-10-16-17-47-14-12-0,168.77919970501466,seed701_explore_lns_start51_mixed_regret_rm20_tw12
0-59-11-15-9-10-13-17-47-14-12-0,169.8388044318604,seed707_explore_lns_start4_mixed_regret_rm10_tw12
0-1-3-45-5-46-8-6-7-2-55-70-0,172.24624739271889,seed708_explore_lns_start7_mixed_best_rm25_tw10
0-65-52-23-21-48-18-19-49-20-51-63-0,173.06336335229906,seed708_explore_lns_start6_random_random_best_rm15_tw12
0-65-57-23-21-48-18-19-49-56-51-0,173.23641279783536,seed708_explore_lns_start6_random_best_rm20_tw10
0-60-11-15-16-47-9-59-58-57-0,173.77470446885889,seed704_explore_lns_start6_mixed_random_best_rm25_tw6
0-52-57-23-21-48-18-19-49-20-51-63-0,174.50956033781608,seed601_lns_start5_late_best_rm5_tw10_guarded
0-65-21-23-48-18-19-49-20-56-57-0,174.51702468816214,seed704_explore_lns_start6_random_best_rm20_tw12
0-57-52-15-16-9-10-13-17-47-14-12-0,174.94785237799516,seed702_explore_lns_start9_random_regret_rm25_tw10
0-65-57-23-48-18-19-49-20-56-52-0,175.70257773582358,seed704_explore_guarded
0-1-5-45-46-8-7-6-2-4-55-0,175.71409627711782,seed703_explore_lns_start7_random_random_best_rm10_tw15
0-65-21-23-48-18-19-49-20-56-52-0,175.72561844545567,seed705_explore_lns_start6_mixed_regret_rm15_tw15
0-59-11-15-9-10-13-16-17-47-14-0,176.0409694803502,seed706_explore_lns_start0_mixed_random_best_rm15_tw10
0-69-15-16-9-10-13-17-47-14-12-0,176.3230146173927,seed703_explore_lns_start15_random_random_best_rm15_tw12
0-47-16-15-11-9-53-10-13-14-12-0,182.1203211891524,seed703_explore_lns_start9_mixed_random_best_rm25_tw10
0-2-69-22-49-19-18-48-21-20-0,182.458592463331,seed705_explore_lns_start88_mixed_best_rm25_tw15
0-52-57-23-21-48-18-49-19-25-20-51-0,182.9447622900081,seed701_explore_lns_start3_mixed_regret_rm20_tw6
0-65-69-64-53-55-68-70-54-0,183.09056831057106,seed703_explore_lns_start14_mixed_regret_rm10_tw6
0-65-57-24-23-21-48-18-19-49-20-63-0,183.8704432638002,seed703_explore_lns_start6_mixed_regret_rm15_tw6
0-65-52-57-64-20-49-19-18-48-21-25-24-0,184.34932665124086,seed705_explore_lns_start14_late_best_rm25_tw6
0-65-52-69-53-60-55-68-70-2-0,184.5866658195526,seed708_explore_lns_start33_mixed_random_best_rm25_tw15
0-12-14-11-15-16-47-9-59-58-52-0,185.12538819471212,seed708_explore_lns_start7_late_best_rm15_tw8
0-65-57-69-53-60-55-68-70-54-0,185.277035872638,seed602_lns_start2_late_random_best_rm8_tw6_guarded
0-3-5-45-46-8-7-6-2-4-55-61-0,186.0294531096657,seed704_explore_guarded
0-33-32-30-27-26-28-29-31-34-54-0,186.13597881245215,seed601_lns_start7_random_regret_rm8_tw8_guarded
0-1-3-45-5-46-8-6-7-2-68-61-0,186.2014338540905,seed707_explore_lns_start1_late_best_rm25_tw15
0-50-62-67-22-56-66-57-0,188.551962318456,seed707_explore_lns_start1_mixed_regret_rm20_tw15
0-65-69-15-53-55-68-70-2-0,189.0475581181699,seed703_explore_lns_start43_mixed_random_best_rm25_tw10
0-52-57-64-23-18-48-21-25-19-20-0,190.56718414237082,seed705_explore_lns_start13_mixed_best_rm20_tw12
0-65-64-23-21-22-49-19-18-20-52-0,194.47767524449358,seed708_explore_lns_start6_mixed_regret_rm25_tw12
0-19-18-48-21-23-49-20-56-66-52-0,197.26741440843162,seed708_explore_lns_start43_mixed_random_best_rm15_tw15
0-65-52-57-24-23-21-19-49-48-18-63-0,199.50326564143714,seed707_explore_lns_start7_mixed_regret_rm15_tw10
0-52-57-24-23-21-48-18-49-19-51-63-0,199.90632493568228,seed706_explore_guarded
0-45-3-5-46-8-7-6-2-4-68-61-0,200.6549927706567,seed704_explore_lns_start5_mixed_regret_rm20_tw6
0-1-3-45-7-6-8-46-4-2-55-61-0,201.43662421829686,seed709_explore_lns_start2_mixed_regret_rm25_tw15
0-54-61-45-8-7-6-46-4-5-3-1-0,202.54773459981993,seed709_explore_lns_start7_late_random_best_rm10_tw8
0-65-52-57-23-21-48-18-49-19-20-63-0,202.59774225457159,seed603_lns_start8_random_random_best_rm5_tw6
0-14-47-16-15-11-9-59-58-24-57-0,202.91507862932835,seed702_explore_lns_start6_late_best_rm15_tw8
0-54-61-45-46-8-6-2-4-5-3-1-0,203.20711361941142,seed703_explore_lns_start8_late_regret_rm10_tw6
0-61-45-46-7-6-8-5-3-4-60-70-0,203.4102582468202,seed706_explore_lns_start43_random_random_best_rm15_tw15
0-45-1-3-5-8-7-6-46-4-60-12-0,205.03319352330954,seed709_explore_lns_start62_mixed_regret_rm20_tw6
0-65-52-57-24-19-23-49-18-48-21-25-0,205.66157523805353,seed705_explore_lns_start0_random_random_best_rm20_tw10
0-1-3-5-45-46-8-7-6-2-55-70-61-0,207.14534573486947,seed702_explore_lns_start8_mixed_best_rm25_tw6
0-57-24-23-51-49-19-18-48-21-25-0,209.6489262542774,seed702_explore_lns_start2_mixed_regret_rm15_tw10
0-12-14-47-16-15-9-59-58-25-57-0,210.93097313700207,seed703_explore_lns_start7_mixed_random_best_rm20_tw15
0-12-14-16-15-11-9-59-58-25-24-0,211.37785641983604,seed601_lns_start5_late_best_rm5_tw10_guarded
0-65-69-11-53-60-55-68-70-54-0,211.65018275883605,seed705_explore_guarded
0-47-16-15-11-9-59-58-25-57-0,212.82142312415027,seed708_explore_lns_start6_random_random_best_rm15_tw12
0-52-24-23-21-48-18-19-49-25-20-51-0,212.8318660985815,seed704_explore_guarded
0-14-16-15-11-9-53-10-17-47-60-0,213.04045002665103,seed703_explore_guarded
0-65-57-23-21-48-18-19-49-20-66-52-0,213.0461235834832,seed707_explore_lns_start8_mixed_best_rm15_tw8
0-52-64-23-49-22-20-19-18-48-25-0,213.15422627896814,seed705_explore_lns_start9_random_regret_rm25_tw10
0-65-69-64-53-55-68-70-2-0,214.57141758145502,seed703_explore_lns_start44_random_random_best_rm20_tw6
0-65-69-64-53-60-55-68-70-0,215.68135824186444,seed701_explore_lns_start3_late_best_rm10_tw10
0-20-19-23-21-48-18-51-56-66-57-0,217.85024426632705,seed707_explore_lns_start45_mixed_random_best_rm10_tw15
0-51-62-67-22-58-59-52-0,217.86251547424865,seed706_explore_lns_start13_mixed_best_rm20_tw10
0-52-57-23-48-18-19-49-20-56-51-0,218.20890175737804,seed701_explore_lns_start6_late_best_rm15_tw12
0-69-45-6-8-46-4-5-3-1-2-0,221.2751441354781,seed707_explore_lns_start6_mixed_regret_rm20_tw8
