route,score,source
0-69-12-14-47-17-16-15-11-9-10-53-60-6-7-8-46-45-5-3-1-4-2-70-55-68-61-0,197.0464409374951,seed703_explore_guarded
0-69-52-12-14-47-17-16-15-11-9-10-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,216.12100722679534,seed704_explore_guarded
0-69-10-11-12-14-47-17-16-15-59-9-53-60-7-8-46-45-5-3-1-4-6-2-55-70-61-68-0,226.57676050641308,seed704_explore_lns_start2_random_best_rm20_tw8
0-69-57-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-5-1-3-45-4-2-70-55-68-61-0,231.62721836032966,seed703_explore_lns_start67_late_random_best_rm25_tw15
0-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-0,236.4838101670237,seed701_explore_guarded
0-61-68-69-57-52-10-11-15-12-14-47-17-16-9-53-60-6-7-8-46-5-3-1-45-4-2-70-55-0,244.89399975900915,seed701_explore_lns_start65_random_random_best_rm25_tw12
0-68-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-0,249.3058602885231,seed702_explore_guarded
0-69-12-14-47-17-16-15-11-9-10-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-52-57-65-0,252.29137685034905,seed603_lns_start62_random_regret_rm6_tw12_guarded
0-68-61-70-69-52-59-11-12-14-15-47-17-16-9-10-53-60-6-7-8-5-3-1-45-4-46-2-55-0,256.314768146479,seed701_explore_lns_start2_mixed_best_rm20_tw15
0-22-24-23-52-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,260.2130954541261,seed605_lns_start68_late_random_best_rm8_tw15_guarded
0-69-11-15-16-17-47-14-12-60-7-8-46-6-53-9-13-10-55-2-4-45-5-3-1-70-61-68-0,263.2722256986839,seed701_explore_guarded
0-52-57-23-10-11-15-12-14-47-17-16-9-53-60-7-8-5-3-1-45-4-46-6-2-55-70-68-0,266.1255625193427,seed605_lns_start68_late_random_best_rm8_tw15
0-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,268.1476911494236,seed605_lns_start72_late_best_rm6_tw10_guarded
0-69-10-11-14-47-17-16-15-9-53-60-6-7-8-46-45-5-3-1-4-2-55-12-13-59-58-52-0,269.88083366207184,seed605_lns_start30_late_regret_rm4_tw6_guarded
0-69-23-15-11-12-14-47-17-16-9-10-53-60-7-8-46-5-3-1-45-4-2-6-55-70-68-0,272.85225268400825,seed703_explore_lns_start2_mixed_best_rm15_tw12
0-69-11-47-17-16-15-9-53-7-46-45-8-6-60-14-12-55-1-5-3-4-2-70-61-68-0,273.18088297538776,seed702_explore_lns_start70_mixed_best_rm20_tw10
0-68-69-12-14-47-17-16-15-11-9-10-53-60-7-8-5-3-1-45-46-4-6-2-70-55-13-57-52-0,273.8721592072195,seed703_explore_lns_start67_late_best_rm20_tw15
0-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-52-68-61-0,275.44394854099664,seed702_explore_guarded
0-69-23-11-15-12-14-47-17-16-9-53-60-7-8-46-5-3-1-45-4-6-2-55-70-61-68-0,275.77267913028453,seed606_lns_start62_late_regret_rm8_tw12
0-12-14-47-17-16-15-11-10-52-57-23-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,276.99116407295804,seed602_lns_start62_late_best_rm8_tw6_guarded
0-69-12-14-47-17-16-15-11-9-53-60-2-8-7-6-46-45-5-3-1-4-70-68-55-10-13-59-0,277.3990412605774,seed701_explore_lns_start30_late_regret_rm20_tw15
0-66-65-52-57-23-59-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,279.6769899214175,seed602_lns_start2_mixed_random_best_rm8_tw15_guarded
0-68-69-12-14-47-17-16-15-11-9-10-53-60-6-7-8-46-45-1-3-5-4-2-70-55-57-58-52-0,281.3198022398613,seed701_explore_lns_start71_late_random_best_rm15_tw6
0-69-10-11-15-16-9-53-60-2-6-8-5-3-1-45-4-46-7-17-47-14-12-52-57-70-61-68-0,281.3198553571297,seed606_lns_start64_mixed_best_rm8_tw10
0-69-23-59-15-11-16-17-47-14-12-9-53-60-7-8-46-5-3-1-45-4-6-2-55-70-61-68-0,282.18782588467525,seed703_explore_lns_start2_late_random_best_rm20_tw8
0-69-23-11-15-16-47-17-14-12-9-10-53-2-46-8-5-3-1-45-4-6-7-60-70-61-68-0,283.1043144687181,seed702_explore_lns_start67_late_regret_rm10_tw10
0-69-10-11-12-14-47-17-16-15-52-57-9-53-60-7-8-46-6-55-2-4-45-5-3-1-70-68-61-54-0,284.1633279630573,seed704_explore_lns_start65_late_random_best_rm25_tw10
0-68-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-59-58-52-0,285.5794027225423,seed604_lns_start30_late_best_rm5_tw6_guarded
0-69-10-11-14-47-17-16-15-9-53-2-7-8-5-3-1-45-4-6-46-55-68-61-70-60-12-52-65-0,285.70997019918764,seed704_explore_lns_start63_random_best_rm20_tw6
0-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-68-61-54-0,286.8810879409606,seed602_lns_start64_late_random_best_rm6_tw6_guarded
0-69-10-11-14-47-17-16-15-9-53-7-8-5-3-1-45-46-70-55-2-4-6-60-12-13-52-57-0,287.1416983749659,seed704_explore_lns_start70_late_best_rm15_tw6
0-69-57-15-16-17-47-14-11-9-10-12-53-60-7-8-2-1-3-5-45-4-46-6-55-70-39-37-61-68-0,287.3501156872033,seed704_explore_lns_start70_late_regret_rm25_tw10
0-69-57-23-15-11-12-14-47-17-16-9-10-53-7-8-46-5-3-1-45-4-2-6-60-70-61-68-0,288.47729945525856,seed705_explore_lns_start64_late_regret_rm10_tw12
0-69-11-15-9-53-60-7-8-6-46-1-3-5-45-4-2-55-70-61-68-12-14-47-17-16-57-0,288.567372724772,seed703_explore_lns_start64_late_best_rm10_tw10
0-69-52-10-11-15-47-17-16-9-53-2-6-7-8-46-45-5-1-3-4-70-55-14-13-12-60-68-0,288.5970866603733,seed702_explore_lns_start69_late_best_rm15_tw12
0-69-11-15-16-17-47-14-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-57-13-12-70-68-0,289.8092147825944,seed702_explore_lns_start64_late_regret_rm20_tw10
0-68-70-69-11-14-47-17-16-15-9-53-60-7-8-46-5-45-3-1-4-2-6-12-10-13-59-58-0,292.8627439423326,seed701_explore_lns_start30_random_best_rm25_tw10
0-61-68-69-12-14-47-16-15-10-11-9-53-60-6-7-8-5-3-1-45-4-46-2-70-55-58-57-0,293.5003208359372,seed705_explore_lns_start64_late_best_rm15_tw8
0-69-11-15-16-17-47-14-12-60-6-46-45-8-7-53-9-59-13-10-55-2-4-5-3-1-70-61-68-0,295.00948963217985,seed705_explore_lns_start30_late_random_best_rm15_tw12
0-69-52-10-15-16-47-17-14-11-9-12-53-6-46-8-7-60-55-70-2-4-45-5-3-1-40-39-42-61-68-0,295.0274424814476,seed701_explore_lns_start66_mixed_regret_rm25_tw12
0-69-11-14-47-17-16-15-59-9-53-7-8-46-2-55-10-13-12-60-6-4-45-5-3-1-70-0,296.0050365474379,seed704_explore_lns_start64_mixed_best_rm25_tw8
0-68-61-70-69-10-11-14-47-17-16-15-9-53-60-7-8-46-55-2-1-3-5-45-4-6-52-57-0,296.65281004923094,seed703_explore_lns_start70_late_random_best_rm15_tw6
0-61-68-69-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-5-1-3-45-4-2-70-55-58-57-0,297.08650595619514,seed703_explore_lns_start68_mixed_best_rm20_tw8
0-61-68-69-11-15-16-17-47-14-12-9-53-60-6-7-8-5-1-3-45-46-4-2-70-55-58-52-0,297.6353626094524,seed701_explore_lns_start67_late_random_best_rm15_tw6
0-12-15-23-10-11-14-47-17-16-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-0,298.1680835606818,seed703_explore_lns_start30_late_best_rm15_tw8
0-69-12-11-47-14-17-16-15-9-53-60-7-8-46-45-5-3-1-4-6-2-70-55-10-13-57-68-61-0,298.2995121168888,seed702_explore_lns_start62_late_random_best_rm20_tw12
0-61-68-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-59-58-52-0,298.4618588352497,seed702_explore_guarded
0-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-4-2-55-70-61-68-65-66-0,298.50982802041665,seed602_lns_start68_random_random_best_rm4_tw6_guarded
0-69-10-11-15-16-17-47-14-12-9-53-60-7-8-6-46-45-5-3-1-4-2-55-70-61-68-52-58-57-0,299.1058191086696,seed703_explore_lns_start71_late_best_rm15_tw15
0-61-68-69-12-14-47-17-16-15-11-9-53-60-7-6-8-46-45-5-3-1-4-2-70-55-10-13-59-58-52-65-0,299.3182277005466,seed703_explore_guarded
0-56-64-66-65-69-12-15-17-47-14-11-23-9-10-53-60-6-7-8-46-45-5-3-1-4-2-55-0,299.7613295603634,seed701_explore_lns_start46_late_regret_rm25_tw6
0-69-10-11-12-14-15-47-17-16-9-53-60-7-8-46-45-1-3-5-4-6-2-55-70-61-68-52-58-0,300.8788822409769,seed702_explore_lns_start67_random_best_rm25_tw8
0-68-61-70-1-3-5-45-6-60-47-17-16-15-11-10-57-23-9-14-12-53-7-8-46-4-2-55-0,300.9159275338185,seed702_explore_lns_start64_late_best_rm15_tw8
0-23-59-11-15-14-47-17-16-9-10-12-53-60-7-8-6-55-2-46-5-45-3-1-4-70-61-68-0,301.43343598889095,seed601_lns_start2_late_best_rm8_tw15
0-68-69-12-14-47-17-16-11-15-9-53-60-6-7-8-46-5-3-1-45-4-2-70-55-10-13-58-57-52-0,301.8025281326282,seed703_explore_lns_start71_random_best_rm25_tw12
0-69-11-15-16-17-14-10-9-53-60-7-8-5-3-1-45-46-6-2-4-70-55-12-13-52-57-68-61-0,302.49023101280267,seed705_explore_lns_start68_late_random_best_rm15_tw10
0-69-12-11-16-15-17-47-14-9-53-60-6-46-8-7-2-1-3-5-45-4-70-68-55-10-13-59-58-0,303.18581931345324,seed702_explore_lns_start30_late_regret_rm20_tw8
0-69-52-11-14-47-17-15-9-53-60-7-8-6-55-12-10-13-46-4-1-3-5-45-2-70-61-68-0,304.0784910240578,seed701_explore_lns_start66_late_regret_rm25_tw10
0-69-12-14-47-17-16-15-11-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-59-58-68-61-0,304.18082837624706,seed603_lns_start30_random_regret_rm6_tw6_guarded
0-61-68-52-57-24-23-10-11-15-16-17-47-14-12-53-9-60-7-8-6-46-1-3-5-45-4-2-70-55-0,304.219544466266,seed702_explore_lns_start70_mixed_random_best_rm25_tw6
0-69-23-11-15-14-47-17-16-9-10-53-2-8-46-5-3-1-45-4-7-6-60-12-70-68-0,308.2289115961453,seed607_lns_start71_late_random_best_rm8_tw8
0-69-11-15-52-57-23-19-49-56-67-50-34-31-29-27-26-28-30-32-33-63-51-18-48-21-25-24-22-20-64-66-65-0,309.1806594551958,seed704_explore_lns_start11_late_regret_rm25_tw8
0-69-23-11-15-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-10-13-16-17-47-14-12-0,309.48760746408374,seed601_lns_start68_late_best_rm8_tw15_guarded
0-69-57-23-11-15-16-17-47-14-12-10-9-53-60-7-8-6-2-1-3-5-45-4-46-55-68-61-70-0,309.4944074534115,seed602_lns_start64_late_random_best_rm6_tw6
0-69-10-11-47-17-15-16-14-12-9-53-60-6-7-8-5-3-1-45-46-4-2-55-70-61-68-52-59-58-57-0,309.5167764341756,seed702_explore_lns_start67_mixed_best_rm25_tw10
0-54-61-68-69-10-11-12-14-47-17-16-15-9-53-60-7-6-8-46-5-1-3-45-4-2-70-55-52-58-57-0,309.88341318384744,seed701_explore_lns_start70_late_random_best_rm25_tw10
0-69-17-15-11-57-23-19-49-56-67-50-34-31-29-27-26-28-30-32-33-63-51-18-48-21-25-24-22-20-64-66-0,310.0300525662872,seed703_explore_lns_start13_mixed_regret_rm25_tw10
0-69-10-11-15-16-59-23-9-17-47-14-53-8-46-4-7-6-2-55-60-12-65-0,310.1990769512572,seed701_explore_lns_start26_late_best_rm20_tw8
0-61-70-68-69-10-11-14-47-17-16-15-9-53-6-8-46-2-1-3-5-45-4-7-60-12-13-58-57-52-65-0,310.7495508055525,seed703_explore_lns_start67_late_best_rm25_tw10
0-69-11-47-17-16-15-9-53-6-46-8-7-60-57-52-12-14-55-2-4-45-5-3-1-70-61-68-0,311.5844330029937,seed704_explore_lns_start63_mixed_best_rm20_tw6
0-69-11-15-52-57-23-48-18-51-67-50-34-31-29-27-26-28-30-32-33-63-49-19-21-25-24-22-20-64-56-66-0,311.65816834167515,seed608_lns_start1_random_best_rm4_tw6_guarded
0-69-12-14-16-15-17-47-11-9-10-53-60-2-46-8-7-6-55-65-57-52-13-59-58-25-22-20-64-0,311.8857058150214,seed701_explore_lns_start25_mixed_best_rm25_tw6
0-69-23-11-15-14-47-17-12-10-9-52-53-7-8-46-45-5-3-1-2-6-4-60-55-70-61-68-0,312.3802690606992,seed703_explore_lns_start71_late_regret_rm20_tw6
0-65-69-23-11-15-16-17-47-14-9-10-53-6-46-8-7-60-55-2-4-45-5-3-1-70-61-68-0,312.9424627132848,seed701_explore_lns_start2_mixed_random_best_rm25_tw6
0-69-11-15-57-24-23-49-20-56-67-50-34-31-29-27-26-28-30-32-33-63-51-19-25-21-48-18-22-64-66-65-0,313.1550926074412,seed701_explore_lns_start8_late_random_best_rm20_tw15
0-68-61-70-69-12-11-15-16-17-47-14-10-9-53-60-8-5-3-1-45-46-7-6-4-2-55-59-58-0,314.02977469808354,seed704_explore_lns_start30_late_best_rm10_tw6
0-69-11-15-52-23-24-56-67-50-34-31-29-27-26-28-30-32-33-63-51-20-22-49-19-18-48-21-25-64-66-65-0,314.8225181482075,seed703_explore_lns_start13_late_random_best_rm15_tw6
0-69-10-11-15-47-14-17-16-9-53-6-8-46-5-3-1-45-2-55-70-4-7-60-12-13-59-58-0,315.14412376645396,seed704_explore_lns_start30_random_best_rm15_tw10
0-65-66-56-64-52-12-14-15-16-17-47-11-10-57-23-59-9-53-60-6-7-8-46-45-5-3-1-4-2-70-55-0,315.34274671183084,seed703_explore_lns_start46_mixed_best_rm25_tw12
0-68-61-70-69-10-11-12-14-15-47-17-16-9-53-60-6-8-45-1-3-5-46-4-2-7-55-58-0,315.41090630707095,seed703_explore_lns_start66_mixed_best_rm25_tw15
0-52-69-23-11-15-16-17-47-14-12-10-9-53-60-6-7-8-46-45-5-3-1-2-4-55-70-61-68-0,315.4615736661565,seed705_explore_lns_start70_late_random_best_rm15_tw8
0-69-10-11-15-16-17-47-14-9-53-60-8-5-6-7-46-45-3-1-4-2-55-12-13-52-57-70-61-68-0,315.6635570449694,seed701_explore_lns_start64_late_best_rm20_tw12
0-69-12-14-47-17-16-15-11-9-53-60-7-8-45-5-3-1-70-61-68-55-6-46-4-2-52-58-57-0,316.1430944877897,seed702_explore_lns_start72_late_best_rm20_tw8
0-69-10-11-14-47-17-16-15-9-53-2-8-45-5-3-1-70-68-55-6-4-46-7-60-12-13-58-57-0,316.4135547810338,seed705_explore_lns_start65_random_best_rm25_tw10
