route,score,source
0-21-39-23-41-22-56-4-55-25-12-2-0,613.9690609934923,seed606_lns_start7_random_random_best_rm8_tw12
0-26-21-39-23-41-22-56-4-55-25-12-2-0,694.8108782787365,seed607_lns_start9_random_random_best_rm6_tw10
0-1-27-69-28-53-40-54-24-68-12-26-58-0,732.827958539114,seed601_lns_start9_random_random_best_rm8_tw8_guarded
0-50-33-65-9-51-20-66-35-34-0,746.4426293027251,seed606_lns_start7_mixed_random_best_rm8_tw8
0-63-62-11-64-49-10-32-70-31-52-0,896.4820939326223,seed604_lns_start8_random_best_rm5_tw15_guarded
0-50-33-65-9-51-20-66-35-34-3-0,919.3972036358412,seed602_lns_start8_random_regret_rm6_tw15
0-21-39-23-67-22-56-4-55-25-12-2-0,940.3891213022603,seed601_lns_start7_random_random_best_rm4_tw12
0-63-62-11-19-49-64-10-70-31-7-0,945.490321403686,seed606_lns_start7_random_random_best_rm8_tw12_guarded
0-1-33-65-9-51-20-66-35-34-3-0,947.4535040204319,seed602_lns_start10_random_regret_rm8_tw6_guarded
0-1-28-69-27-53-40-54-24-68-58-13-0,989.7959626239594,seed601_lns_start9_mixed_regret_rm5_tw15
0-26-21-39-23-41-22-56-4-55-25-67-0,1053.8952576565434,seed601_lns_start9_mixed_best_rm8_tw10_guarded
0-26-27-69-28-53-40-54-24-29-1-0,1054.7551729994502,seed602_lns_start8_late_random_best_rm6_tw6
0-12-39-23-41-22-56-4-55-25-54-21-2-0,1067.0040618514645,seed608_lns_start7_random_best_rm8_tw12
0-1-27-69-28-53-40-54-24-68-26-58-13-0,1069.7218983411994,seed602_lns_start7_random_regret_rm6_tw6
0-26-27-69-28-53-40-54-68-29-1-0,1122.850976935624,seed607_lns_start0_late_random_best_rm5_tw6
0-1-27-69-28-53-40-54-68-26-58-6-0,1138.226375612507,seed601_lns_start4_random_regret_rm8_tw12
0-1-27-69-28-53-40-54-24-29-26-58-0,1140.520399719292,seed601_lns_start8_late_best_rm6_tw8
0-63-62-11-64-49-10-30-70-31-52-0,1154.1853580865952,seed603_lns_start8_late_regret_rm8_tw12
0-50-33-65-9-51-20-66-35-34-3-12-0,1174.8061747623628,seed601_lns_start3_random_random_best_rm5_tw8
0-26-27-69-28-40-53-12-68-29-1-58-0,1189.992107705022,seed605_lns_start3_late_random_best_rm8_tw12
0-1-33-65-9-51-20-66-35-34-3-50-0,1199.89931597307,seed601_lns_start7_random_best_rm8_tw10
0-50-33-65-9-51-20-66-35-34-3-26-0,1200.9184300786087,seed608_lns_start7_random_random_best_rm8_tw8_guarded
0-63-62-11-19-49-64-32-10-70-31-0,1201.003085388014,seed602_lns_start0_random_random_best_rm5_tw15
0-1-27-69-28-53-40-54-68-29-26-58-0,1217.7530729829032,seed601_lns_start4_late_best_rm8_tw6
0-52-27-69-28-53-40-26-54-24-29-1-0,1232.6396146823786,seed603_lns_start9_late_regret_rm6_tw10
0-42-14-44-16-38-43-15-57-37-59-0,1236.2289295920773,seed608_lns_start8_random_best_rm5_tw12
0-12-39-23-41-22-56-4-55-25-67-21-0,1240.3771202798694,seed606_lns_start8_mixed_random_best_rm8_tw8
0-2-39-23-41-22-56-4-55-25-67-21-0,1243.7923454398642,seed601_lns_start9_random_best_rm6_tw8_guarded
0-50-33-65-9-51-20-66-35-34-3-58-0,1248.6895844836295,seed604_lns_start3_random_random_best_rm8_tw6_guarded
0-1-33-65-9-51-20-66-35-34-50-12-0,1251.013032342113,seed606_lns_start5_mixed_regret_rm8_tw10
0-63-62-11-64-49-10-32-70-31-52-58-0,1254.4530871395568,seed606_lns_start2_random_regret_rm6_tw8
0-12-27-69-28-53-40-54-68-29-26-58-0,1257.7113768079957,seed603_lns_start6_late_regret_rm8_tw10
0-31-27-69-28-53-40-54-24-29-26-1-0,1274.6647012258927,seed604_lns_start10_late_random_best_rm8_tw15
0-63-62-18-52-69-68-54-4-12-58-0,1277.6614012796995,seed603_lns_start55_random_best_rm8_tw10
0-1-27-69-28-53-40-68-29-26-58-13-0,1313.5325841994393,seed603_lns_start1_late_best_rm6_tw8
0-52-27-69-28-53-40-26-54-68-29-1-0,1318.7354186185523,seed602_lns_start9_late_random_best_rm6_tw6
0-12-39-23-41-22-56-4-55-25-24-54-21-0,1324.1593756693571,seed603_lns_start0_random_regret_rm5_tw10
0-50-33-65-9-51-20-66-35-34-3-70-0,1328.3039804277023,seed607_lns_start10_random_regret_rm5_tw8
0-26-21-39-23-41-22-56-4-55-25-67-58-0,1328.9081060914477,seed608_lns_start0_random_random_best_rm8_tw8_guarded
0-26-21-39-23-41-22-56-4-55-25-67-12-0,1344.122842871357,seed601_lns_start9_mixed_best_rm8_tw10
0-26-21-39-23-41-22-56-4-55-25-67-2-0,1362.9817926463145,seed601_lns_start10_mixed_random_best_rm8_tw15_guarded
0-1-27-69-28-53-40-54-29-26-58-13-0,1374.4991887105084,seed601_lns_start0_late_random_best_rm6_tw6
0-1-27-69-28-53-40-54-68-29-24-26-0,1377.0299358653865,seed605_lns_start7_mixed_best_rm6_tw15
0-1-28-69-27-53-40-54-68-29-12-26-58-0,1386.450656787442,seed602_lns_start5_late_best_rm8_tw6
0-1-27-69-28-53-40-54-24-29-68-58-0,1393.4878242769441,seed601_lns_start10_mixed_best_rm8_tw6
0-42-14-44-16-38-43-15-57-2-58-37-0,1417.640875785918,seed603_lns_start0_random_regret_rm5_tw10_guarded
0-63-62-11-19-49-64-32-10-70-31-52-0,1425.869500517393,seed601_lns_start9_random_random_best_rm8_tw8
0-21-39-23-41-22-56-67-25-55-24-3-0,1427.5747224265558,seed603_lns_start55_random_best_rm8_tw10
0-26-28-69-27-53-40-54-24-29-68-58-0,1428.2744351645072,seed603_lns_start9_random_best_rm8_tw6
0-1-27-69-28-53-40-54-24-29-26-13-0,1430.3830679619741,seed601_lns_start8_late_random_best_rm6_tw8
0-42-14-44-16-38-43-15-57-2-37-59-0,1443.328474858049,seed602_lns_start1_random_best_rm6_tw8
0-1-27-69-28-53-40-54-24-29-68-12-26-0,1447.5689700282542,seed602_lns_start7_random_regret_rm6_tw6_guarded
0-63-62-11-64-49-10-30-70-31-52-58-0,1461.4648918198127,seed603_lns_start8_late_random_best_rm8_tw15
0-50-33-65-9-51-20-66-35-34-3-24-0,1462.5387449159869,seed601_lns_start10_mixed_regret_rm5_tw8
0-50-33-65-9-51-20-66-35-34-3-68-0,1463.5006915883896,seed601_lns_start7_mixed_random_best_rm8_tw10
0-42-14-44-16-38-43-57-2-37-59-6-0,1468.5619515603303,seed603_lns_start0_random_regret_rm6_tw8
0-1-27-69-28-53-40-54-24-29-58-13-0,1477.381424774518,seed602_lns_start9_mixed_random_best_rm6_tw6
0-1-27-69-28-53-40-54-68-26-58-30-0,1478.2496326786659,seed606_lns_start3_mixed_random_best_rm8_tw12
0-21-39-23-41-22-56-4-55-25-67-24-0,1499.3740197894,seed601_lns_start6_random_best_rm8_tw8
0-26-27-69-28-53-40-54-24-29-68-12-58-0,1499.7240349085969,seed603_lns_start9_random_regret_rm5_tw6_guarded
0-1-27-69-28-53-40-54-24-29-68-12-58-0,1500.4497594354866,seed601_lns_start9_mixed_best_rm8_tw10_guarded
0-1-28-69-27-6-53-40-54-68-58-13-0,1501.5647000691972,seed602_lns_start2_random_best_rm6_tw8
0-63-62-11-19-49-64-32-10-70-31-7-0,1505.0893700539245,seed601_lns_start9_mixed_best_rm8_tw10_guarded
