route,score,source
0-63-33-28-64-61-44-40-38-41-7-6-8-3-46-53-10-55-68-54-37-35-43-1-4-60-17-13-58-25-48-20-24-66-70-0,7689.924015455826,seed605_lns_start77_late_regret_rm8_tw15_guarded
0-63-33-28-27-31-64-61-44-40-38-41-6-7-8-3-46-53-10-66-55-68-54-37-35-43-1-4-60-17-13-58-25-48-20-24-70-0,7863.167582751231,seed602_lns_start73_late_regret_rm8_tw6_guarded
0-63-33-27-29-31-64-61-44-40-38-41-7-6-8-3-46-53-10-55-68-54-37-35-43-1-4-60-17-13-58-25-48-20-24-56-70-0,7996.585390372951,seed605_lns_start3_late_random_best_rm8_tw8_guarded
0-63-33-28-27-31-67-61-44-40-38-41-7-6-8-3-46-53-10-55-68-54-37-35-43-1-4-60-17-13-58-25-48-24-20-56-70-0,8249.198092714429,seed604_lns_start60_late_regret_rm8_tw12_guarded
0-14-59-63-62-67-61-44-40-38-41-6-7-8-3-46-53-10-66-56-54-37-35-43-1-4-70-68-55-60-17-13-58-25-48-20-0,9005.684059881207,seed608_lns_start42_mixed_regret_rm8_tw12_guarded
0-33-63-23-64-69-61-44-40-38-41-6-7-8-3-46-53-66-56-67-54-37-35-43-1-4-60-55-70-68-24-20-48-25-58-17-0,9310.48086143739,seed607_lns_start4_mixed_regret_rm8_tw6_guarded
0-63-33-28-27-64-61-44-40-38-41-6-7-8-3-46-53-57-20-56-66-55-68-54-37-35-43-1-4-60-17-13-58-25-48-24-70-0,9448.07027130377,seed605_lns_start16_late_regret_rm8_tw6_guarded
0-65-39-36-42-45-5-2-69-14-47-15-16-11-12-9-52-57-23-21-18-19-49-22-64-51-62-67-26-1-4-17-0,9609.466284364655,seed602_lns_start80_mixed_regret_rm8_tw8_guarded
0-63-33-28-27-61-44-40-38-41-6-7-8-3-46-53-66-56-54-37-35-43-68-55-1-4-60-17-10-13-58-25-48-20-24-70-0,9754.416318631796,seed605_lns_start4_late_best_rm8_tw10_guarded
0-63-33-28-27-31-61-44-40-38-41-6-7-8-3-46-53-10-66-56-55-68-54-37-35-43-1-4-60-17-13-58-25-48-20-24-70-0,9810.528596148219,seed602_lns_start11_late_random_best_rm8_tw10_guarded
0-63-33-28-27-31-62-61-44-40-38-41-6-7-8-3-46-53-66-56-55-68-54-37-35-43-1-4-60-17-10-13-58-25-48-24-20-70-0,9850.315177186489,seed606_lns_start6_late_best_rm8_tw6_guarded
0-42-36-39-63-33-28-27-29-31-62-67-64-69-12-16-15-11-9-52-57-22-19-23-21-18-49-51-26-13-60-70-0,9874.167933242363,seed603_lns_start59_random_regret_rm8_tw15_guarded
0-63-33-27-62-61-44-40-38-41-7-6-8-3-46-53-10-55-68-54-37-35-43-1-4-60-17-13-58-25-48-24-20-56-66-70-0,9896.238124748032,seed604_lns_start39_mixed_random_best_rm8_tw10_guarded
0-63-33-27-31-64-61-44-40-38-41-7-6-8-3-46-53-10-55-68-54-37-35-43-1-4-60-17-13-58-25-48-24-20-56-66-70-0,9915.472333637217,seed603_lns_start44_late_regret_rm8_tw15_guarded
0-63-33-28-27-64-61-44-40-38-41-7-6-8-3-46-53-10-55-68-54-37-35-43-1-4-60-17-13-58-25-48-24-20-56-66-70-0,9915.723131637153,seed602_lns_start32_late_regret_rm8_tw6_guarded
